timestamp,load,ram_usage
1004000,0.1,0.38850194
1504000,0.06,0.38860786
2004000,0.08,0.38891873
2504000,0.1,0.38924336
3004000,0.05,0.38943845
3504000,0.06666667,0.38949952
4004000,0.08,0.38956702
4504000,0.1,0.3896355
5004000,0.078431375,0.3894409
5504000,0.06,0.38945323
6004000,0.08,0.38949263
6504000,0.08,0.38945764
7004000,0.1,0.38947836
7504000,0.05882353,0.3894143
8004000,0.1,0.38945717
8504000,0.08,0.38935864
9004000,0.05882353,0.38927588
9504000,0.1,0.38937637
10004000,0.08163265,0.38944188
10504000,0.05882353,0.38963354
11004000,0.1,0.38964337
11504000,0.08,0.38963154
12004000,0.08,0.3889345
12504000,0.08,0.38909066
13004000,0.06,0.3893345
13504000,0.1,0.3895074
14004000,0.08,0.3895148
14504000,0.08,0.3895079
15004000,0.05882353,0.38945815
15504000,0.08,0.3894547
16004000,0.1,0.3896143
16504000,0.06,0.3891591
17004000,0.08,0.38942465
17504000,0.06666667,0.38955817
18004000,0.08,0.38951924
18504000,0.09803922,0.38959312
19004000,0.08,0.38988328
19504000,0.06,0.3899483
20004000,0.078431375,0.3900227
20504000,0.08,0.39003402
21004000,0.08,0.3900838
21504000,0.08,0.39004734
22004000,0.08,0.3894823
22504000,0.08,0.38960692
23004000,0.06666667,0.38965717
23504000,0.078431375,0.38970298
24004000,0.06,0.3896478
24504000,0.1,0.3896483
25004000,0.08,0.38964683
25504000,0.08,0.3896084
26004000,0.08,0.38956553
26504000,0.05882353,0.38958722
27004000,0.08,0.38929707
27504000,0.06,0.38963354
28004000,0.08,0.3895099
28504000,0.08,0.38957638
29004000,0.1,0.3895271
29504000,0.05882353,0.3896168
30004000,0.08,0.38958722
30504000,0.08,0.38961282
31004000,0.08,0.38950396
31504000,0.08,0.3896079
32004000,0.05882353,0.38956702
32504000,0.08,0.3896429
33004000,0.1,0.3896143
33504000,0.08,0.38960642
