timestamp,rtl_time_s,rtl_limit_fraction
6600000,2.0264295e-11,2.2515886e-14
7620000,0.005902735,6.5585946e-06
8628000,0.0021086698,2.3429666e-06
9640000,0.0050546397,5.6162667e-06
10652000,0.0018940083,2.1044539e-06
11660000,0.007347019,8.163354e-06
12660000,0.014797236,1.6441374e-05
13672000,0.023456216,2.6062462e-05
14672000,0.0013862236,1.5402486e-06
15680000,0.028908305,3.212034e-05
16680000,0.0063931206,7.103468e-06
17692000,0.025352957,2.8169952e-05
18700000,0.0439165,4.8796115e-05
19712000,0.046509355,5.1677063e-05
20720000,0.05050856,5.6120625e-05
21720000,0.06418544,7.131716e-05
22732000,0.07585968,8.4288535e-05
23740000,0.06954071,7.7267454e-05
24752000,0.06743286,7.49254e-05
25760000,0.052109875,5.7899862e-05
26760000,0.042188812,4.687646e-05
27792000,0.025005652,2.7784059e-05
28800000,0.013284397,1.4760442e-05
29800000,0.005138156,5.709063e-06
30812000,0.010364283,1.1515871e-05
31820000,0.006016491,6.6849902e-06
32820000,0.01254296,1.3936623e-05
