timestamp,mag_inconsistency_angle
496000,8.079919e-09
992000,8.253743e-09
1496000,7.67665e-09
1992000,7.867245e-09
2496000,7.4150637e-09
2992000,6.8425754e-09
3488000,7.767132e-09
3992000,8.260715e-09
4500000,9.8823446e-05
4996000,9.833247e-06
5488000,9.844464e-07
5996000,0.00019634471
6500000,1.8555924e-05
6996000,1.8528893e-06
7492000,1.908977e-07
7996000,2.57546e-08
8492000,9.8006065e-09
8988000,8.076392e-09
9492000,7.630962e-09
9988000,8.598735e-09
10496000,0.00012431579
10988000,3.8635528e-05
11496000,3.6572967e-06
12000000,0.0003433265
12496000,0.00029029325
12992000,2.8875122e-05
13496000,2.7337023e-06
13992000,2.7884866e-07
14500000,3.3054622e-08
14608000,2.3893202e-08
32528000,2.3159169e-08
32540000,2.2449736e-08
33032000,8.842016e-09
