timestamp,speed_xy,speed_up,speed_down,want_takeoff
7668000,5.0,3.0,1.0,0
7688000,5.0,3.0,1.0,0
8668000,5.0,3.0,1.0,0
9608000,5.0,3.0,1.0,0
