timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
968000,968000,197388,0.010398244,-0.21474019,0.43262473,11.827728,0,0
1960000,1960000,197388,0.0077123577,-0.2158768,0.43228522,11.827728,0,0
2960000,2960000,197388,0.0071159387,-0.21099968,0.4262528,11.827728,0,0
3960000,3960000,197388,0.009929737,-0.2184887,0.42905012,11.827728,0,0
4960000,4960000,197388,-0.0031134482,-0.2181113,0.43136388,11.827728,0,0
5964000,5964000,197388,0.012306338,-0.2083832,0.43382114,11.827728,0,0
6964000,6964000,197388,0.009326334,-0.21219876,0.4296716,11.827728,0,0
7964000,7964000,197388,0.003134983,-0.21554379,0.42937785,11.827728,0,0
8964000,8964000,197388,0.006462627,-0.2199959,0.43002504,11.827728,0,0
9968000,9968000,197388,0.006457854,-0.22050239,0.42911714,11.827728,0,0
10968000,10968000,197388,0.008614317,-0.21776764,0.4217482,11.827728,0,0
11968000,11968000,197388,0.015793674,-0.2172887,0.423228,11.827728,0,0
12960000,12960000,197388,0.00890901,-0.2236459,0.43252754,11.827728,0,0
13960000,13960000,197388,0.01281352,-0.22079504,0.42625642,11.827728,0,0
14960000,14960000,197388,0.010503965,-0.22267513,0.4225669,11.827728,0,0
15960000,15960000,197388,0.013168879,-0.21608932,0.44078717,11.827728,0,0
16964000,16964000,197388,0.008078077,-0.21167399,0.42383602,11.827728,0,0
17964000,17964000,197388,0.01303455,-0.21546313,0.4216512,11.827728,0,0
18964000,18964000,197388,0.009181505,-0.21068005,0.42522135,11.827698,0,0
19964000,19964000,197388,0.017718794,-0.2135978,0.42856875,11.826477,0,0
20968000,20968000,197388,0.015043095,-0.21662451,0.4301248,11.822479,0,0
21968000,21968000,197388,0.016857037,-0.21144219,0.42261776,11.819,0,0
22968000,22968000,197388,-0.0037996115,-0.21472938,0.43045378,11.81662,0,0
23960000,23960000,197388,0.016520161,-0.21380073,0.41913214,11.813782,0,0
24960000,24960000,197388,0.03081898,-0.21751562,0.42718714,11.811249,0,0
25960000,25960000,197388,0.0036429847,-0.21921307,0.4286518,11.81134,0,0
26960000,26960000,197388,-0.0076355515,-0.20967874,0.42365646,11.81192,0,0
27964000,27964000,197388,0.030305631,-0.21790622,0.43410182,11.811554,0,0
28964000,28964000,197388,0.039290074,-0.2197009,0.42589352,11.811127,0,0
29964000,29964000,197388,-0.014496344,-0.21785593,0.4286929,11.810791,0,0
30964000,30964000,197388,-0.008403966,-0.22174835,0.4285282,11.811859,0,0
31968000,31968000,197388,0.054971565,-0.21496469,0.43017387,11.813721,0,0
32968000,32968000,197388,-0.0066558556,-0.2217784,0.4340795,11.814606,0,0
33968000,33968000,197388,-0.018676361,-0.21915436,0.4256342,11.81546,0,0
34960000,34960000,197388,0.07535373,-0.21522443,0.4254058,11.816925,0,0
35960000,35960000,197388,-0.0068649496,-0.21840438,0.4247154,11.817535,0,0
36960000,36960000,197388,-0.02842531,-0.2209814,0.42499858,11.817963,0,0
37960000,37960000,197388,0.073808916,-0.21495259,0.42345586,11.818237,0,0
38964000,38964000,197388,-0.0008244936,-0.2234993,0.42736462,11.818878,0,0
39964000,39964000,197388,-0.027232517,-0.21249826,0.4299724,11.819397,0,0
40964000,40964000,197388,0.08643338,-0.22850336,0.4205944,11.820129,0,0
41964000,41964000,197388,-0.006135496,-0.2175616,0.43056688,11.821075,0,0
42968000,42968000,197388,-0.030574476,-0.20592955,0.43250486,11.821564,0,0
43968000,43968000,197388,0.081921354,-0.2186309,0.41662288,11.822784,0,0
44968000,44968000,197388,-0.007931169,-0.21207303,0.43000287,11.824799,0,0
45960000,45960000,197388,-0.016201027,-0.20740943,0.42898792,11.824738,0,0
46960000,46960000,197388,0.06293121,-0.20787065,0.42986286,11.824463,0,0
47960000,47960000,197388,0.018032428,-0.21057889,0.42804983,11.824951,0,0
48960000,48960000,197388,-0.054869007,-0.21155544,0.42599505,11.825623,0,0
49964000,49964000,197388,0.06554066,-0.21969672,0.4246652,11.826172,0,0
50964000,50964000,197388,0.030426525,-0.20024669,0.43216377,11.826538,0,0
51964000,51964000,197388,0.032347463,-0.18708895,0.44265798,11.827454,0,0
52964000,52964000,197388,0.0017593902,-0.20537557,0.43361405,11.826538,0,0
53968000,53968000,197388,0.002200099,-0.20831399,0.43619865,11.825714,0,0
54968000,54968000,197388,0.035231404,-0.21121863,0.435892,11.825043,0,0
55956000,55956000,197388,0.040965695,-0.21100903,0.42718944,11.824402,0,0
56960000,56960000,197388,-0.014308826,-0.20925485,0.43236858,11.8237915,0,0
57960000,57960000,197388,-0.0063003474,-0.21336251,0.43253553,11.823395,0,0
58960000,58960000,197388,0.09616411,-0.25428864,0.39004976,11.823273,0,0
59960000,59960000,197388,-0.02147111,-0.22015408,0.43118003,11.825439,0,0
60964000,60964000,197388,0.04080578,-0.21548027,0.42310765,11.827484,0,0
61964000,61964000,197388,-0.017494777,-0.21507953,0.43039727,11.826874,0,0
62964000,62964000,197388,0.04446646,-0.21015593,0.42279252,11.826538,0,0
63964000,63964000,197388,0.06926397,-0.20849214,0.42646462,11.826691,0,0
64968000,64968000,197388,-0.0032816983,-0.21429354,0.43036518,11.827118,0,0
65968000,65968000,197388,-0.027081063,-0.21135412,0.42564124,11.826996,0,0
66956000,66956000,197388,0.014029024,-0.19482441,0.44193318,11.827423,0,0
67960000,67960000,197388,-0.022498839,-0.19097196,0.43579376,11.827667,0,0
68960000,68960000,197388,-0.0026201191,-0.19274026,0.43512958,11.827698,0,0
69960000,69960000,197388,0.08691846,-0.13870844,0.45158187,11.827698,0,0
