timestamp,main_state_changes,main_state
20000,0,0
528000,0,0
1032000,0,0
1236000,0,0
1512000,0,0
2016000,0,0
2520000,0,0
3024000,0,0
3528000,0,0
4032000,0,0
4536000,0,0
5040000,0,0
5544000,0,0
6048000,0,0
6552000,0,0
6804000,1,4
6840000,1,4
7344000,1,4
7848000,1,4
8352000,1,4
8856000,1,4
9360000,1,4
9612000,2,7
10116000,2,7
10620000,2,7
11124000,2,7
11628000,2,7
12132000,2,7
12636000,2,7
13140000,2,7
13644000,2,7
14148000,2,7
14640000,2,7
15144000,2,7
15648000,2,7
16152000,2,7
16656000,2,7
17160000,2,7
17664000,2,7
18168000,2,7
18672000,2,7
19176000,2,7
19680000,2,7
20184000,2,7
20688000,2,7
21192000,2,7
21696000,2,7
22200000,2,7
22704000,2,7
23208000,2,7
23712000,2,7
24216000,2,7
24720000,2,7
25224000,2,7
25728000,2,7
26232000,2,7
26712000,2,7
26844000,2,7
26868000,2,7
26976000,2,7
27036000,2,7
27372000,2,7
27408000,2,7
27744000,2,7
27804000,2,7
27840000,2,7
27876000,2,7
28044000,2,7
28068000,2,7
28236000,2,7
28272000,2,7
28704000,2,7
28740000,2,7
29244000,2,7
29508000,2,7
29544000,2,7
30036000,2,7
30072000,2,7
30168000,2,7
30204000,2,7
30444000,2,7
30468000,2,7
30636000,2,7
30672000,2,7
30708000,2,7
30744000,2,7
30804000,2,7
30840000,2,7
31344000,2,7
31476000,2,7
31512000,2,7
31572000,2,7
31608000,2,7
31644000,2,7
31668000,2,7
32004000,2,7
32040000,2,7
32112000,2,7
32136000,2,7
32208000,2,7
32244000,2,7
32436000,2,7
32472000,2,7
32508000,2,7
32544000,2,7
32568000,2,7
32604000,2,7
32640000,2,7
32676000,2,7
32940000,2,7
32976000,2,7
33240000,2,7
33276000,2,7
33444000,2,7
33468000,2,7
33708000,2,7
33768000,2,7
33876000,2,7
33912000,2,7
34416000,2,7
34440000,2,7
34476000,2,7
34704000,2,7
34740000,2,7
34872000,2,7
34908000,2,7
35004000,2,7
35040000,2,7
35136000,2,7
35172000,2,7
35676000,2,7
35712000,2,7
35736000,2,7
36240000,2,7
36276000,2,7
36312000,2,7
36336000,2,7
36372000,2,7
36540000,2,7
36576000,2,7
36744000,2,7
36768000,2,7
36936000,2,7
36972000,2,7
37236000,2,7
37272000,2,7
37476000,2,7
37512000,2,7
37572000,2,7
37608000,2,7
37812000,2,7
37908000,2,7
38004000,2,7
38040000,2,7
38376000,2,7
38412000,2,7
38544000,2,7
38568000,2,7
38808000,2,7
38844000,2,7
39348000,2,7
39468000,2,7
39504000,2,7
40008000,2,7
40308000,2,7
40344000,2,7
40440000,2,7
40476000,2,7
40704000,2,7
40740000,2,7
41004000,2,7
41040000,2,7
41208000,2,7
41268000,2,7
41412000,2,7
41436000,2,7
41712000,2,7
41736000,2,7
41904000,2,7
41940000,2,7
42240000,2,7
42276000,2,7
42612000,2,7
42636000,2,7
42876000,2,7
42912000,2,7
43008000,2,7
43044000,2,7
43440000,2,7
43512000,2,7
43740000,2,7
43776000,2,7
44280000,2,7
44412000,2,7
44436000,2,7
44736000,2,7
44772000,2,7
44808000,2,7
44844000,2,7
45108000,2,7
45144000,2,7
45168000,2,7
45204000,2,7
45240000,2,7
45276000,2,7
45468000,2,7
45504000,2,7
45672000,2,7
45708000,2,7
45876000,2,7
45912000,2,7
46236000,2,7
46308000,2,7
46512000,2,7
46536000,2,7
46644000,2,7
46668000,2,7
47136000,2,7
47172000,2,7
47376000,2,7
47412000,2,7
47916000,2,7
48108000,2,7
48144000,2,7
48168000,2,7
48204000,2,7
48240000,2,7
48276000,2,7
48780000,2,7
48804000,2,7
48840000,2,7
48876000,2,7
48912000,2,7
49008000,2,7
49044000,2,7
49548000,2,7
50004000,2,7
50040000,2,7
50472000,2,7
50508000,2,7
50940000,2,7
50976000,2,7
51480000,2,7
51636000,2,7
51672000,2,7
52140000,2,7
52176000,2,7
52236000,2,7
52272000,2,7
52512000,2,7
52536000,2,7
52740000,2,7
52776000,2,7
53280000,2,7
53340000,2,7
53376000,2,7
53508000,2,7
53568000,2,7
53604000,2,7
53676000,2,7
53712000,2,7
53736000,2,7
53904000,2,7
53940000,2,7
54240000,2,7
54276000,2,7
54780000,2,7
54876000,2,7
54912000,2,7
54972000,2,7
55008000,2,7
55212000,2,7
55236000,2,7
55272000,2,7
55308000,2,7
55776000,2,7
55812000,2,7
56004000,2,7
56040000,2,7
56076000,2,7
56112000,2,7
56244000,2,7
56268000,2,7
56340000,2,7
56376000,2,7
56436000,2,7
56472000,2,7
56976000,2,7
57240000,2,7
57276000,2,7
57336000,2,7
57372000,2,7
57708000,2,7
57744000,2,7
58008000,2,7
58044000,2,7
58104000,2,7
58140000,2,7
58344000,2,7
58368000,2,7
58404000,2,7
58440000,2,7
58944000,2,7
58968000,2,7
59004000,2,7
59040000,2,7
59076000,2,7
59208000,2,7
59244000,2,7
59268000,2,7
59304000,2,7
59340000,2,7
59376000,2,7
59880000,2,7
60384000,2,7
60576000,2,7
60612000,2,7
61116000,2,7
61176000,2,7
61212000,2,7
61644000,2,7
61668000,2,7
61908000,2,7
61944000,2,7
62172000,2,7
62208000,2,7
62244000,2,7
62268000,2,7
62436000,2,7
62472000,2,7
62508000,2,7
62544000,2,7
62712000,2,7
62736000,2,7
62808000,2,7
62844000,2,7
62904000,2,7
63012000,2,7
63312000,2,7
63336000,2,7
63504000,2,7
63540000,2,7
63636000,2,7
63672000,2,7
63840000,2,7
63876000,2,7
64008000,2,7
64044000,2,7
64212000,2,7
64236000,2,7
64740000,2,7
65244000,2,7
65544000,2,7
65568000,2,7
65676000,2,7
65712000,2,7
65808000,2,7
65844000,2,7
66348000,2,7
66840000,2,7
66876000,2,7
67068000,2,7
67104000,2,7
67272000,2,7
67308000,2,7
67368000,2,7
67404000,2,7
67908000,2,7
68136000,2,7
68172000,2,7
68412000,2,7
68436000,2,7
68844000,2,7
68904000,2,7
69144000,2,7
69168000,2,7
69576000,2,7
69612000,2,7
69744000,2,7
69768000,2,7
69912000,2,7
69936000,2,7
70104000,2,7
70140000,2,7
