timestamp,mag_inconsistency_angle
496000,6.767869e-09
992000,7.9267926e-09
1496000,7.976418e-09
1992000,9.650858e-09
2496000,0.0004948987
2992000,4.9219783e-05
3500000,0.00016435201
3992000,1.6351187e-05
4500000,0.00055478094
4996000,0.001144015
5500000,0.000108082204
5996000,1.0755507e-05
6500000,1.0231936e-06
6996000,1.0918109e-07
7492000,1.7738872e-08
7996000,9.181258e-09
8492000,0.00014449267
8988000,1.4375852e-05
9492000,1.3655979e-06
10000000,1.3672671e-07
10496000,2.1508574e-08
11000000,0.00033663487
11496000,3.3482098e-05
12000000,3.171066e-06
12496000,3.2201427e-07
12992000,3.9991658e-08
13496000,1.1444692e-08
13992000,7.9653075e-09
14500000,0.00012324232
14632000,6.659839e-05
