timestamp,rtl_time_s,rtl_limit_fraction
6608000,1.094712e-11,1.2163467e-14
7624000,0.006972431,7.747146e-06
8632000,0.013718887,1.52432085e-05
9644000,0.020026868,2.2252078e-05
10644000,0.03141466,3.490518e-05
11652000,0.026029505,2.8921673e-05
12664000,0.034528617,3.836513e-05
13672000,0.044371612,4.9301794e-05
14684000,0.0018505565,2.056174e-06
15684000,0.023078158,2.56424e-05
16692000,0.004968634,5.5207047e-06
17704000,0.017815083,1.9794537e-05
18712000,0.032177635,3.575293e-05
19712000,0.059562117,6.618013e-05
20724000,0.43787447,0.0004865272
21732000,0.91707605,0.0010189734
22744000,1.4546183,0.0016162427
23752000,2.0046053,0.0022273394
24752000,2.305277,0.0025614193
25764000,2.5670767,0.0028523074
26772000,2.5002801,0.0027780894
27804000,2.3774579,0.0026416199
28804000,1.8616664,0.0020685184
29812000,1.1814092,0.0013126769
30824000,0.47283313,0.0005253702
31832000,0.030912673,3.4347417e-05
32832000,0.045784734,5.0871928e-05
33844000,0.06336343,7.040382e-05
34864000,0.07052415,7.836017e-05
