timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
796000,1660691652659090,0,473977420,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5437436,0,nan,nan,0,3,0,1,10
1996000,1660691653859090,0,473977420,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.5765558,0,nan,nan,0,3,0,1,10
2796000,1660691654658090,0,473977420,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3330824,0,nan,nan,0,3,0,1,10
3996000,1660691655859090,0,473977420,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.2534955,0,nan,nan,0,3,0,1,10
4796000,1660691656658090,0,473977420,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.178768,0,nan,nan,0,3,0,1,10
5996000,1660691657859090,0,473977420,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.0042624,0,nan,nan,0,3,0,1,10
6796000,1660691658658090,0,473977420,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.1717596,0,nan,nan,0,3,0,1,10
7996000,1660691659858090,0,473977420,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.26773348,0,nan,nan,0,3,0,1,10
8796000,1660691660659090,0,473977420,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.695808,0,nan,nan,0,3,0,1,10
9996000,1660691661858090,0,473977420,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.950479,0,nan,nan,0,3,0,1,10
