timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,102.24609,126.5422,0,8,10309,1024000,0,3,253
2000000,158.11914,87.45528,0,63,7477,1024000,0,3,253
3000000,208.29297,74.17841,0,116,10371,1024000,0,3,253
4000000,260.60254,68.43554,0,180,10619,1024000,0,3,253
5000000,317.49805,66.03537,0,236,9447,1024000,0,3,253
6000000,374.37793,64.45901,0,285,10953,1024000,0,3,253
7000000,437.53418,64.267654,0,347,7813,1024000,0,3,253
8000000,500.63574,64.11831,0,394,7274,1024000,0,3,253
9000000,562.5762,63.871048,0,442,7010,1024000,0,3,253
10000000,619.4238,63.154957,0,505,10973,1024000,0,3,253
11000000,679.88086,62.90533,0,564,10539,1024000,0,3,253
12000000,740.292,62.694103,0,619,10326,1024000,0,3,253
13000000,799.9512,62.45715,0,677,10498,1024000,0,3,253
14000000,859.8906,62.274815,0,737,10530,1024000,0,3,253
15000000,923.9033,62.392174,0,796,7048,1024000,0,3,253
16000000,980.4414,62.02185,0,844,10807,1024000,0,3,253
17000000,1042.5732,62.028393,0,894,10584,1024000,0,3,253
18000000,1103.2188,61.950733,0,954,10357,1024000,0,3,253
19000000,1163.3701,61.85507,0,1011,10654,1024000,0,3,253
20000000,1225.0723,61.847347,0,1063,9713,1024000,0,3,253
21000000,1285.8398,61.795456,0,1122,9737,1024000,0,3,253
22000000,1344.5986,61.65621,0,1190,10609,1024000,0,3,253
23000000,1409.5225,61.799477,0,1249,6875,1024000,0,3,253
24000000,1469.9775,61.74301,0,1308,7133,1024000,0,3,253
25000000,1527.459,61.571224,0,1367,10620,1024000,0,3,253
26000000,1587.6426,61.51746,0,1425,10984,1024000,0,3,253
27000000,1651.7539,61.614216,0,1479,6837,1024000,0,3,253
28000000,1711.916,61.561996,0,1528,7130,1024000,0,3,253
29000000,1772.7148,61.535507,0,1580,6986,1024000,0,3,253
30000000,1833.041,61.494934,0,1632,7221,1024000,0,3,253
31000000,1889.834,61.34231,0,1688,9969,1024000,0,3,253
32000000,1949.2598,61.28206,0,1741,10315,1024000,0,3,253
33000000,2012.6094,61.34508,0,1793,9259,1024000,0,3,253
34000000,2076.1943,61.41133,0,1851,7258,1024000,0,3,253
35000000,2136.5508,61.381027,0,1907,8120,1024000,0,3,253
