timestamp,rtl_time_s,rtl_limit_fraction
6608000,1.3591604e-11,1.5101783e-14
7652000,0.0076114666,8.457185e-06
8660000,0.002935376,3.261529e-06
9660000,0.0070400606,7.82229e-06
10672000,0.0036508334,4.056482e-06
11680000,0.0030182055,3.3535619e-06
12680000,0.0027143718,3.0159688e-06
13692000,0.009006019,1.0006687e-05
14692000,0.0018661628,2.0735142e-06
15700000,0.031996068,3.5551187e-05
16700000,0.0096021425,1.0669048e-05
17712000,0.023131777,2.5701975e-05
18720000,0.041382086,4.5980098e-05
19732000,0.021927614,2.4364017e-05
20740000,0.5250077,0.000583342
21740000,1.0983536,0.0012203929
22752000,1.5155128,0.0016839033
23760000,1.8158023,0.0020175583
24772000,2.3896465,0.002655163
25780000,2.5226693,0.002802966
26780000,2.424611,0.0026940124
27812000,2.3110538,0.0025678377
28820000,1.7198513,0.0019109459
29820000,0.6379459,0.0007088288
30832000,0.08620188,9.577987e-05
31840000,0.081870735,9.096749e-05
32852000,0.1111909,0.00012354545
33860000,0.12685323,0.00014094803
34860000,0.12877086,0.00014307875
