timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,0.036595862,0.11373999,0.079964936,0.0,1310988,1310988,1310996,1311004,0,0.0006810131,0.0069945813,0.0063427496,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.0015981239,0.012134684,0.013382574,0.0,1310988,1310988,1310996,1311004,0,0.00022964973,0.00038508754,0.00044930997,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.002921888,0.00592374,0.0065134154,0.0,1310988,1310988,1310996,1311004,0,6.940511e-05,0.00020408664,0.00016906226,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.001979129,0.02323247,0.0227199,0.0,1310988,1310988,1310996,1311004,0,4.1395753e-05,0.00022741265,0.00018766001,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.001457287,0.002151408,0.0013715266,0.0,1310988,1310988,1310996,1311004,0,5.475371e-05,0.00023832881,0.00024294421,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.0025039641,0.01725286,0.01476854,0.0,1310988,1310988,1310996,1311004,0,0.00020406829,0.00020427379,0.00028988213,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.0074773147,0.007363989,0.0015743088,0.0,1310988,1310988,1310996,1311004,0,0.00030124406,0.0005579686,0.00036142775,0.0,1,1,1,0,1,1,1,0
1600000,1310988,1310988,1310996,1311004,0,0.007292132,0.013853303,0.0076267715,0.0,1310988,1310988,1310996,1311004,0,0.00023106264,0.00020788773,0.00037838868,0.0,1,1,1,0,1,1,1,0
1800000,1310988,1310988,1310996,1311004,0,0.0037033947,0.0055902293,0.0040141996,0.0,1310988,1310988,1310996,1311004,0,0.00024846266,0.0002280452,0.00010222346,0.0,1,1,1,0,1,1,1,0
2000000,1310988,1310988,1310996,1311004,0,0.0030245068,0.004183718,0.0013626224,0.0,1310988,1310988,1310996,1311004,0,0.00021385094,0.0002844649,0.00031545418,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.0043181563,0.009907644,0.014066934,0.0,1310988,1310988,1310996,1311004,0,0.00021671262,0.0005884584,0.0007324145,0.0,1,1,1,0,1,1,1,0
2396000,1310988,1310988,1310996,1311004,0,0.012560083,0.011104383,0.012225788,0.0,1310988,1310988,1310996,1311004,0,0.00046272777,0.00075112184,0.00043039076,0.0,1,1,1,0,1,1,1,0
2600000,1310988,1310988,1310996,1311004,0,0.0055799293,0.007820829,0.002363588,0.0,1310988,1310988,1310996,1311004,0,0.00023609155,0.0002538748,6.263403e-05,0.0,1,1,1,0,1,1,1,0
2796000,1310988,1310988,1310996,1311004,0,0.007740808,0.027429933,0.019761868,0.0,1310988,1310988,1310996,1311004,0,0.00056436646,0.0007817104,0.00024915385,0.0,1,1,1,0,1,1,1,0
2996000,1310988,1310988,1310996,1311004,0,0.022614356,0.013996372,0.009667709,0.0,1310988,1310988,1310996,1311004,0,0.0005467509,0.0004960483,0.0009205335,0.0,1,1,1,0,1,1,1,0
3200000,1310988,1310988,1310996,1311004,0,0.0035309433,0.004000726,0.0043271394,0.0,1310988,1310988,1310996,1311004,0,0.00015409438,0.00027916892,0.0003616738,0.0,1,1,1,0,1,1,1,0
3400000,1310988,1310988,1310996,1311004,0,0.010872866,0.024166718,0.034609586,0.0,1310988,1310988,1310996,1311004,0,0.0002655199,0.0003504338,0.00045358422,0.0,1,1,1,0,1,1,1,0
3596000,1310988,1310988,1310996,1311004,0,0.005766958,0.01621747,0.021117792,0.0,1310988,1310988,1310996,1311004,0,0.00031682724,0.00030138867,0.00052359526,0.0,1,1,1,0,1,1,1,0
3800000,1310988,1310988,1310996,1311004,0,0.0023606536,0.008900429,0.010680185,0.0,1310988,1310988,1310996,1311004,0,0.00026511907,0.0004989159,0.00034993686,0.0,1,1,1,0,1,1,1,0
