timestamp,mag_inconsistency_angle
496000,7.727428e-09
992000,7.357204e-09
1496000,0.00043018852
1992000,4.2785683e-05
2496000,4.050058e-06
2992000,0.0007665789
3488000,7.6235236e-05
3992000,7.2099224e-06
4500000,0.0011144703
4996000,0.000110830464
5500000,1.0477426e-05
5996000,0.0007293229
6500000,0.00075739104
6996000,7.532223e-05
7492000,7.4910335e-05
7996000,7.084756e-06
8492000,7.1109264e-07
9000000,7.454103e-08
9492000,5.8441576e-05
9988000,5.8177798e-06
10496000,0.00041717218
11000000,3.941639e-05
11496000,3.926457e-06
11992000,3.9725597e-07
12496000,4.4637417e-08
12992000,1.226018e-08
13496000,0.0015395753
13992000,0.00015310313
14488000,1.5231347e-05
14632000,7.82305e-06
79476000,7.432487e-06
79488000,7.061218e-06
79972000,7.47656e-07
