timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
796000,1660147957920431,0,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.5547392,0,nan,nan,0,3,0,1,10
1996000,1660147959120431,0,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.287998,0,nan,nan,0,3,0,1,10
2796000,1660147959920431,0,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3461725,0,nan,nan,0,3,0,1,10
3996000,1660147961121430,0,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.237962,0,nan,nan,0,3,0,1,10
4796000,1660147961920431,0,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.168296,0,nan,nan,0,3,0,1,10
5996000,1660147963121430,0,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.0108947,0,nan,nan,0,3,0,1,10
6796000,1660147963920431,0,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.1967177,0,nan,nan,0,3,0,1,10
7996000,1660147965120431,0,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.26895523,0,nan,nan,0,3,0,1,10
8996000,1660147966120431,0,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.01,2.7195718,0,nan,nan,0,3,0,1,10
9796000,1660147966921430,0,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.6164694,0,nan,nan,0,3,0,1,10
10996000,1660147968120431,0,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.4672437,0,nan,nan,0,3,0,1,10
11796000,1660147968921430,0,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.9004345,0,nan,nan,0,3,0,1,10
12996000,1660147970120431,0,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.62011546,0,nan,nan,0,3,0,1,10
13796000,1660147970921430,0,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.992615,0,nan,nan,0,3,0,1,10
14996000,1660147972120431,0,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.4784684,0,nan,nan,0,3,0,1,10
15796000,1660147972921430,0,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.1978931,0,nan,nan,0,3,0,1,10
16996000,1660147974120431,0,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,6.243392,0,nan,nan,0,3,0,1,10
17796000,1660147974921430,0,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.5187583,0,nan,nan,0,3,0,1,10
18996000,1660147976120431,0,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.01,6.1887627,0,nan,nan,0,3,0,1,10
19796000,1660147976921430,0,473977420,85455941,488085,488085,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,0.02,0.06,-0.13,1.16396,0,nan,nan,0,3,0,1,10
20996000,1660147978120431,0,473977423,85455957,488491,488491,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,-0.01,-0.06,-0.63,4.465948,0,nan,nan,0,3,0,1,10
21796000,1660147978921430,0,473977420,85455944,489024,489024,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,-0.04,-0.06,-0.58,4.078311,0,nan,nan,0,3,0,1,10
22996000,1660147980120431,0,473977415,85455925,489615,489615,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.099999994,-0.04,-0.089999996,-0.34,4.3231807,0,nan,nan,0,3,0,1,10
23796000,1660147980921430,0,473977413,85455933,489810,489810,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.03,-0.01,-0.26,3.4986868,0,nan,nan,0,3,0,1,10
24996000,1660147982120431,0,473977411,85455916,490233,490233,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.0,0.03,-0.34,1.3119639,0,nan,nan,0,3,0,1,10
25796000,1660147982921430,0,473977413,85455907,490582,490582,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.03,-0.02,-0.22999999,5.6803484,0,nan,nan,0,3,0,1,10
26996000,1660147984120431,0,473977419,85455920,490588,490588,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.19999999,0.049999997,-0.19999999,0.08,4.95656,0,nan,nan,0,3,0,1,10
27796000,1660147984921430,0,473977423,85455933,490232,490232,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.42,0.07,0.42,0.78,1.4034191,0,nan,nan,0,3,0,1,10
28996000,1660147986120431,0,473977432,85455936,489051,489051,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.12,0.089999996,0.06,1.43,0.6033603,0,nan,nan,0,3,0,1,10
29796000,1660147986921430,0,473977437,85455949,488081,488081,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,-0.03,0.03,-0.32,2.3172736,0,nan,nan,0,3,0,1,10
30996000,1660147988120431,0,473977435,85455969,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,0.03,-0.19999999,0.5726425,0,nan,nan,0,3,0,1,10
31796000,1660147988921430,0,473977435,85455970,488045,488045,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.9668114,0,nan,nan,0,3,0,1,10
32996000,1660147990120431,0,473977435,85455970,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.19116,0,nan,nan,0,3,0,1,10
33796000,1660147990921430,0,473977435,85455970,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.575307,0,nan,nan,0,3,0,1,10
34996000,1660147992120431,0,473977435,85455970,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.6236525,0,nan,nan,0,3,0,1,10
