timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
20000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
524000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1028000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1244000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1508000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2012000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2516000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3020000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3524000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4028000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4532000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5036000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5540000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6044000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6548000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6608000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
6644000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
7148000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
7652000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
8156000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
8660000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
9164000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
9572000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
10076000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
10580000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
11084000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
11588000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
12092000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
12596000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
13100000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
13604000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
14108000,0,0,1,0,0,1,1,1,1,1,1,1,1,0
14612000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
15116000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
15620000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
16124000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
16628000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17132000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
17636000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18140000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18644000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19148000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19652000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20156000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20660000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21164000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21668000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22172000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22676000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23180000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23684000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24188000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24692000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25196000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25700000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26204000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26708000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
27212000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
27632000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
28136000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
28640000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
29144000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
29648000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
30152000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
30656000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
31160000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
31664000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
32168000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
32672000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
33176000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
33680000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
34184000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
34448000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
34952000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
