timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
808000,0.0,0.0,0.0,1
2000000,0.0,0.0,0.0,1
2800000,0.0,0.0,0.0,1
3808000,0.0,0.0,0.0,1
4608000,0.0,0.0,0.0,1
5808000,0.0,0.0,0.0,1
6608000,0.0,0.0,0.0,1
7808000,0.0,0.0,0.0,1
8808000,0.0,0.0,0.0,1
9608000,0.0,0.0,0.0,1
10808000,0.0,0.0,0.0,1
11808000,0.0,0.0,0.0,1
12608000,0.0,0.0,0.0,1
13808000,0.0,0.0,0.0,1
14608000,0.0,0.0,0.0,1
15808000,0.0,0.0,0.0,1
16208000,0.0,0.0,0.0,1
80000000,0.0,0.0,0.0,1
80408000,0.0,0.0,0.0,1
80800000,0.0,0.0,0.0,1
81808000,0.0,0.0,0.0,1
