timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
216000,-0.119842246,0.016511623,-0.009054891,4000,0,0.01436521,-1.2737151,-9.98502,4000,0
220000,-0.15366438,0.019973878,-0.007456803,4000,0,0.60812736,-1.2988541,-10.335771,4000,0
224000,-0.18935078,0.014647382,-0.009320553,4000,0,1.1827359,-1.3431472,-10.799047,4000,0
232000,-0.26818037,0.00079931377,-0.00585842,4000,0,-0.088585466,-0.87867194,-8.711305,4000,0
236000,-0.30919307,-0.0005324806,-0.0050598765,4000,0,0.07541737,-0.85233563,-8.912417,4000,0
240000,-0.34754258,0.0013318101,-0.0034623088,4000,0,0.20111297,-0.88465744,-9.275139,4000,0
244000,-0.38535947,-0.002663025,-0.002662682,4000,0,0.15801731,-0.9253588,-9.624693,4000,0
248000,-0.42530692,-0.005859091,-0.003994367,4000,0,0.09217678,-0.96127194,-9.897632,4000,0
252000,-0.46871644,-0.0013311076,-0.0010659912,4000,0,0.09217678,-1.0295066,-9.977838,4000,0
256000,-0.5065334,0.003196265,0.0018634888,4000,0,0.11133039,-1.0522517,-9.974247,4000,0
260000,-0.53689325,0.0066574803,-0.0005331844,4000,0,0.053869545,-1.0127472,-9.958684,4000,0
264000,-0.5739113,0.0119837085,-0.0034629807,4000,0,0.031124622,-1.0091559,-9.856928,4000,0
268000,-0.6122607,0.014114546,-0.004793944,4000,0,0.039504327,-0.9923965,-9.736021,4000,0
280000,-0.5696503,-0.03781803,-0.019439582,4000,0,1.1372459,0.83797085,-13.221981,4000,0
284000,-0.5158544,-0.02609857,-0.015447882,4000,0,0.15682022,1.1779478,-12.713213,4000,0
288000,-0.4775048,-0.016244749,-0.011186639,4000,0,-0.35194767,1.4221561,-11.682507,4000,0
292000,-0.44341636,-0.00532645,-0.011186833,4000,0,-0.2765303,1.6424229,-11.231202,4000,0
296000,-0.40772995,0.0021302784,-0.011985266,4000,0,-0.19632454,1.6771386,-10.577583,4000,0
300000,-0.3760384,0.00825571,-0.011718766,4000,0,-0.050278246,1.5765818,-9.848549,4000,0
304000,-0.34514573,0.011984706,-0.0069247726,4000,0,0.09576807,1.361104,-9.173384,4000,0
308000,-0.30866042,0.007457656,0.0007993236,4000,0,0.3172317,1.074997,-8.657435,4000,0
316000,-0.22929816,-0.011451487,0.0066588237,4000,0,0.35913026,0.68833315,-8.317457,4000,0
324000,-0.14807178,-0.017310672,-0.0010650085,4000,0,0.19752163,0.6356607,-9.024945,4000,0
328000,-0.1009338,-0.019174816,-0.0018638493,4000,0,0.12689269,0.7852983,-9.599552,4000,0
336000,-0.026365304,-0.010918961,-0.0023967926,4000,0,0.44532156,1.2856865,-11.204864,4000,0
344000,0.046871644,-0.00026626306,0.00026633588,4000,0,0.5135563,1.4508867,-11.115084,4000,0
348000,0.07882957,0.0007989763,-0.0013315611,4000,0,-0.020350715,1.3215997,-10.050861,4000,0
352000,0.11238541,0.0053261328,0.005326433,4000,0,0.004788404,1.2868835,-9.838972,4000,0
356000,0.14887074,0.0050600115,0.0069241445,4000,0,-0.07302317,1.1408372,-9.520545,4000,0
360000,0.18642129,-0.00053241354,0.004260717,4000,0,-0.1400608,0.98880553,-9.166201,4000,0
364000,0.22743398,-0.0031957852,0.0050598476,4000,0,0.031124622,0.9145852,-9.139867,4000,0
368000,0.2716425,0.0005328482,0.0031961235,4000,0,0.15322894,0.8786723,-9.346966,4000,0
372000,0.3107909,0.003994976,0.0010655713,4000,0,0.16519995,0.90859973,-9.441534,4000,0
376000,0.3472762,0.00026616355,0.0026627264,4000,0,0.19512744,0.9564839,-9.508574,4000,0
380000,0.38669097,-0.0034621365,0.0031953587,4000,0,0.118513,1.0007764,-9.658209,4000,0
384000,0.42823637,0.0007991643,0.0018648102,4000,0,0.0047884034,1.0223242,-9.783907,4000,0
388000,0.47031432,0.008522181,0.0015989883,4000,0,-0.041898537,0.99718523,-9.821015,4000,0
396000,0.55100816,0.009320932,0.0047931746,4000,0,0.04908113,1.0091561,-9.76116,4000,0
400000,0.5797703,-0.0066580535,0.0058559314,4000,0,1.5478513,0.5877768,-10.243593,4000,0
404000,0.57231337,-0.03515431,0.008782907,4000,0,2.967613,-0.15322874,-11.19888,4000,0
412000,0.4830974,-0.030627143,0.014382336,4000,0,-0.20470427,-0.82360536,-11.528082,4000,0
416000,0.43622577,-0.022104552,0.014914598,4000,0,-0.2861071,-1.2653353,-11.546038,4000,0
420000,0.39361516,-0.0071902056,0.011187133,4000,0,-0.28969842,-1.5646106,-11.2132435,4000,0
424000,0.3629889,0.0053267675,0.0069257887,4000,0,-0.19033906,-1.6771381,-10.597934,4000,0
428000,0.33795518,0.007457471,0.0013318829,4000,0,-0.084994175,-1.5717933,-9.944317,4000,0
432000,0.30812782,0.008522434,-0.0015977026,4000,0,0.016759416,-1.3192053,-9.385273,4000,0
436000,0.2751046,0.010652772,-0.0026628487,4000,0,0.10654198,-1.0618286,-8.963891,4000,0
440000,0.2404835,0.006657666,0.00026607286,4000,0,0.17836803,-0.86191255,-8.725668,4000,0
444000,0.20160131,-0.0013318405,0.0034615558,4000,0,0.28610712,-0.70988065,-8.662222,4000,0
448000,0.16138756,-0.006924213,0.0026627677,4000,0,0.36032742,-0.6033388,-8.766369,4000,0
452000,0.120108575,-0.010652839,0.0055923434,4000,0,0.13048403,-0.5997475,-8.90643,4000,0
456000,0.07829696,-0.015180118,0.006124941,4000,0,-0.1412579,-0.6823474,-9.084801,4000,0
460000,0.037284274,-0.019174805,0.004527062,4000,0,-0.077811554,-0.81761986,-9.532515,4000,0
464000,-0.0031958034,-0.016245354,0.0053261,4000,0,-0.02633622,-1.0163385,-10.070014,4000,0
468000,-0.039947454,0.015446267,0.0013313481,4000,0,-0.8906432,-1.043872,-9.366119,4000,0
472000,-0.07483487,0.04767051,-0.0034623584,4000,0,-1.6328459,-0.9840168,-8.361752,4000,0
476000,-0.1150486,0.028229559,-0.0034609851,4000,0,-0.7553708,-1.1360486,-9.186554,4000,0
480000,-0.15393074,0.003462226,-0.001596581,4000,0,0.031124622,-1.2449847,-10.01375,4000,0
484000,-0.1829592,0.0037284824,-0.0007989285,4000,0,0.005985504,-1.2162546,-9.830592,4000,0
492000,-0.2591256,0.0066576544,-0.00825575,4000,0,0.077811554,-0.98042554,-9.417593,4000,0
496000,-0.3009372,0.0045275586,-0.007456575,4000,0,0.09696517,-0.85113853,-9.200917,4000,0
500000,-0.33502573,0.0055932314,-0.0023969004,4000,0,0.051475346,-0.8116343,-9.060856,4000,0
504000,-0.3693805,0.0063918526,-0.0002663412,4000,0,0.044292733,-0.78410083,-9.185357,4000,0
508000,-0.41225737,0.0050597484,-0.0023965896,4000,0,0.1400608,-0.78410083,-9.417593,4000,0
512000,-0.4561996,0.0058586244,-0.0050600413,4000,0,0.22984336,-0.83078796,-9.572018,4000,0
516000,-0.49801117,0.005592507,-0.0063914647,4000,0,0.17477672,-0.88585454,-9.727644,4000,0
520000,-0.5371596,0.0047939946,-0.005059801,4000,0,0.17717092,-0.75537056,-9.940725,4000,0
524000,-0.543285,-0.0077228704,-0.0034598587,4000,0,0.19273323,-0.28251562,-10.494984,4000,0
528000,-0.4998754,-0.025566835,-0.005855613,4000,0,-0.09696517,0.25977117,-11.342532,4000,0
532000,-0.44101945,-0.024235949,-0.012250261,4000,0,-0.3244143,0.7086839,-11.756727,4000,0
536000,-0.39121827,-0.0125179645,-0.01837713,4000,0,-0.2442086,1.1671736,-11.511322,4000,0
540000,-0.35100466,-0.0031961096,-0.018909493,4000,0,-0.18435356,1.5035591,-10.860101,4000,0
544000,-0.31824774,0.002130915,-0.0138490265,4000,0,-0.1616086,1.6148894,-10.101139,4000,0
