timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
20000,0,0,1,0,0,0,0,0
524000,0,0,1,0,0,0,0,0
1028000,0,0,1,0,0,0,0,0
1220000,0,0,1,0,0,0,0,0
1520000,0,0,1,0,0,0,0,0
2024000,0,0,1,0,0,0,0,0
2528000,0,0,1,0,0,0,0,0
3032000,0,0,1,0,0,0,0,0
3536000,0,0,1,0,0,0,0,0
4040000,0,0,1,0,0,0,0,0
4544000,0,0,1,0,0,0,0,0
5048000,0,0,1,0,0,0,0,0
5552000,0,0,1,0,0,0,0,0
6056000,0,0,1,0,0,0,0,0
6560000,0,0,1,0,0,0,0,0
7064000,0,0,1,0,0,0,0,0
7568000,0,0,1,0,0,0,0,0
8000000,0,0,1,0,0,0,0,0
8024000,0,0,1,0,0,0,0,0
8528000,0,0,1,0,0,0,0,0
9032000,0,0,1,0,0,0,0,0
9536000,0,0,1,0,0,0,0,0
9584000,0,0,1,0,0,0,0,0
10088000,0,0,1,0,0,0,0,0
10592000,0,0,1,0,0,0,0,0
11096000,0,0,1,0,0,0,0,0
11600000,0,0,1,0,0,0,0,0
12104000,0,0,1,0,0,0,0,0
12608000,0,0,1,0,0,0,0,0
13112000,0,0,1,0,0,0,0,0
13616000,0,0,1,0,0,0,0,0
14120000,0,0,1,0,0,0,0,0
14624000,1,0,1,0,0,0,0,0
15128000,1,0,1,0,0,0,0,0
15632000,1,0,1,0,0,0,0,0
16136000,1,0,1,0,0,0,0,0
16640000,1,0,1,0,0,0,0,0
17144000,1,0,1,0,0,0,0,0
17648000,1,0,1,0,0,0,0,0
18152000,1,0,1,0,0,0,0,0
18656000,1,0,1,0,0,0,0,0
19160000,1,0,1,0,0,0,0,0
19664000,1,0,1,0,0,0,0,0
20168000,1,0,1,0,0,0,0,0
20672000,1,0,1,0,0,0,0,0
21176000,1,0,1,0,0,0,0,0
21680000,1,0,1,0,0,0,0,0
22184000,1,0,1,0,0,0,0,0
22688000,1,0,1,0,0,0,0,0
23192000,1,0,1,0,0,0,0,0
23696000,1,0,1,0,0,0,0,0
24200000,1,0,1,0,0,0,0,0
24704000,1,0,1,0,0,0,0,0
25208000,1,0,1,0,0,0,0,0
25712000,1,0,1,0,0,0,0,0
26216000,1,0,1,0,0,0,0,0
26720000,1,0,1,0,0,0,0,0
27224000,1,0,1,0,0,0,0,0
27728000,1,0,1,0,0,0,0,0
28232000,1,0,1,0,0,0,0,0
28736000,1,0,1,0,0,0,0,0
29240000,1,0,1,0,0,0,0,0
29744000,1,0,1,0,0,0,0,0
30248000,1,0,1,0,0,0,0,0
30752000,1,0,1,0,0,0,0,0
31256000,1,0,1,0,0,0,0,0
31760000,1,0,1,0,0,0,0,0
32264000,1,0,1,0,0,0,0,0
32768000,1,0,1,0,0,0,0,0
33272000,1,0,1,0,0,0,0,0
33776000,1,0,1,0,0,0,0,0
34280000,1,0,1,0,0,0,0,0
34784000,1,0,1,0,0,0,0,0
35288000,1,0,1,0,0,0,0,0
35792000,1,0,1,0,0,0,0,0
36296000,1,0,1,0,0,0,0,0
36800000,1,0,1,0,0,0,0,0
37304000,1,0,1,0,0,0,0,0
37808000,1,0,1,0,0,0,0,0
38312000,1,0,1,0,0,0,0,0
38816000,1,0,1,0,0,0,0,0
39320000,1,0,1,0,0,0,0,0
39824000,1,0,1,0,0,0,0,0
40328000,1,0,1,0,0,0,0,0
40832000,1,0,1,0,0,0,0,0
41336000,1,0,1,0,0,0,0,0
41840000,1,0,1,0,0,0,0,0
42344000,1,0,1,0,0,0,0,0
42848000,1,0,1,0,0,0,0,0
43352000,1,0,1,0,0,0,0,0
43856000,1,0,1,0,0,0,0,0
44360000,1,0,1,0,0,0,0,0
44864000,1,0,1,0,0,0,0,0
45368000,1,0,1,0,0,0,0,0
45872000,1,0,1,0,0,0,0,0
46376000,1,0,1,0,0,0,0,0
46880000,1,0,1,0,0,0,0,0
47384000,1,0,1,0,0,0,0,0
47888000,1,0,1,0,0,0,0,0
48392000,1,0,1,0,0,0,0,0
48896000,1,0,1,0,0,0,0,0
49400000,1,0,1,0,0,0,0,0
49904000,1,0,1,0,0,0,0,0
50408000,1,0,1,0,0,0,0,0
50912000,1,0,1,0,0,0,0,0
51416000,1,0,1,0,0,0,0,0
51920000,1,0,1,0,0,0,0,0
52424000,1,0,1,0,0,0,0,0
52928000,1,0,1,0,0,0,0,0
53432000,1,0,1,0,0,0,0,0
53936000,1,0,1,0,0,0,0,0
54440000,1,0,1,0,0,0,0,0
54944000,1,0,1,0,0,0,0,0
55448000,1,0,1,0,0,0,0,0
55952000,1,0,1,0,0,0,0,0
56456000,1,0,1,0,0,0,0,0
