timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,103.12012,131.53076,0,13,8163,1024000,0,3,253
2000000,157.70605,88.40025,0,60,8224,1024000,0,3,253
3000000,212.30664,76.25957,0,119,8685,1024000,0,3,253
4000000,267.1836,70.60877,0,178,8594,1024000,0,3,253
5000000,323.13086,67.544075,0,239,8485,1024000,0,3,253
6000000,378.6631,65.46734,0,291,8732,1024000,0,3,253
7000000,433.50195,63.900642,0,350,9974,1024000,0,3,253
8000000,491.47266,63.138832,0,406,9899,1024000,0,3,253
9000000,555.91406,63.287117,0,460,7231,1024000,0,3,253
10000000,617.43945,63.107056,0,505,7470,1024000,0,3,253
11000000,674.7744,62.57181,0,561,10330,1024000,0,3,253
12000000,734.88965,62.363346,0,624,10521,1024000,0,3,253
13000000,794.7471,62.167324,0,676,10471,1024000,0,3,253
14000000,854.90137,62.021282,0,729,9752,1024000,0,3,253
15000000,917.2383,62.042633,0,782,6933,1024000,0,3,253
16000000,977.8447,61.951645,0,840,6671,1024000,0,3,253
17000000,1038.6533,61.883537,0,895,7029,1024000,0,3,253
18000000,1099.833,61.84396,0,955,6911,1024000,0,3,253
19000000,1156.9307,61.591286,0,1009,10881,1024000,0,3,253
20000000,1221.8535,61.75968,0,1060,6826,1024000,0,3,253
21000000,1283.3945,61.74916,0,1118,6565,1024000,0,3,253
22000000,1343.5449,61.67577,0,1170,7181,1024000,0,3,253
23000000,1404.8779,61.660725,0,1224,6873,1024000,0,3,253
24000000,1465.8574,61.63208,0,1272,7624,1024000,0,3,253
25000000,1527.2529,61.62254,0,1330,6723,1024000,0,3,253
26000000,1583.8291,61.42682,0,1389,10643,1024000,0,3,253
27000000,1647.4824,61.509945,0,1446,6710,1024000,0,3,253
28000000,1707.1445,61.443443,0,1500,7108,1024000,0,3,253
29000000,1768.248,61.43163,0,1556,6606,1024000,0,3,253
30000000,1829.7705,61.43468,0,1604,6798,1024000,0,3,253
31000000,1890.3184,61.405872,0,1666,6565,1024000,0,3,253
32000000,1950.7363,61.37479,0,1722,7579,1024000,0,3,253
33000000,2008.251,61.257046,0,1780,10552,1024000,0,3,253
34000000,2072.7861,61.354076,0,1836,7400,1024000,0,3,253
35000000,2133.8252,61.34502,0,1893,6864,1024000,0,3,253
36000000,2194.546,61.327576,0,1950,6710,1024000,0,3,253
37000000,2254.8633,61.300114,0,1999,6710,1024000,0,3,253
38000000,2315.8438,61.291653,0,2051,6710,1024000,0,3,253
39000000,2376.0225,61.26296,0,2099,6979,1024000,0,3,253
40000000,2436.7373,61.249176,0,2150,6785,1024000,0,3,253
41000000,2496.3252,61.208443,0,2202,6873,1024000,0,3,253
42000000,2551.8955,61.07351,0,2263,10643,1024000,0,3,253
43000000,2612.0137,61.051178,0,2315,10724,1024000,0,3,253
44000000,2671.7588,61.02135,0,2375,10643,1024000,0,3,253
45000000,2735.3965,61.079773,0,2429,6979,1024000,0,3,253
46000000,2794.9932,61.04738,0,2491,6710,1024000,0,3,253
47000000,2850.6826,60.932854,0,2545,10602,1024000,0,3,253
48000000,2914.2754,60.988518,0,2601,6565,1024000,0,3,253
49000000,2973.5996,60.9544,0,2653,6835,1024000,0,3,253
50000000,3033.8262,60.93978,0,2705,6515,1024000,0,3,253
51000000,3093.3643,60.91218,0,2759,6876,1024000,0,3,253
52000000,3153.0264,60.888042,0,2814,6864,1024000,0,3,253
53000000,3212.7314,60.86563,0,2867,6823,1024000,0,3,253
54000000,3272.7822,60.850483,0,2924,6565,1024000,0,3,253
55000000,3332.6416,60.832386,0,2973,7061,1024000,0,3,253
56000000,3393.212,60.82769,0,3019,6873,1024000,0,3,253
57000000,3453.2324,60.813477,0,3074,6760,1024000,0,3,253
58000000,3513.3877,60.802086,0,3127,6785,1024000,0,3,253
59000000,3573.4082,60.78879,0,3182,6710,1024000,0,3,253
60000000,3630.8584,60.73295,0,3232,10185,1024000,0,3,253
61000000,3690.8174,60.72021,0,3287,10132,1024000,0,3,253
62000000,3751.0615,60.712505,0,3340,10182,1024000,0,3,253
63000000,3810.5107,60.692387,0,3400,10061,1024000,0,3,253
64000000,3869.5166,60.665943,0,3456,10552,1024000,0,3,253
65000000,3932.8418,60.706993,0,3515,6565,1024000,0,3,253
66000000,3992.1113,60.685143,0,3572,6785,1024000,0,3,253
67000000,4047.4238,60.60469,0,3634,10631,1024000,0,3,253
68000000,4107.162,60.59191,0,3692,10593,1024000,0,3,253
69000000,4171.117,60.64081,0,3741,6760,1024000,0,3,253
70000000,4232.4756,60.65109,0,3781,7321,1024000,0,3,253
71000000,4293.2637,60.653023,0,3836,7192,1024000,0,3,253
72000000,4354.741,60.664513,0,3888,7271,1024000,0,3,253
73000000,4415.5986,60.66716,0,3937,7321,1024000,0,3,253
74000000,4477.745,60.68721,0,3994,6515,1024000,0,3,253
75000000,4537.9717,60.68105,0,4048,7222,1024000,0,3,253
76000000,4598.7734,60.68264,0,4109,7595,1024000,0,3,253
77000000,4659.297,60.68057,0,4171,7142,1024000,0,3,253
78000000,4720.201,60.683445,0,4225,7516,1024000,0,3,253
79000000,4781.042,60.685448,0,4277,6873,1024000,0,3,253
80000000,4841.3574,60.680805,0,4329,8298,1024000,0,3,253
81000000,4903.494,60.69883,0,4387,7362,1024000,0,3,253
82000000,4965.008,60.708794,0,4443,6812,1024000,0,3,253
