timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
188000,182000,197388,0.0022737298,-0.20658523,0.43323356,0
208000,204000,197388,0.008737029,-0.20657629,0.43732288,0
232000,226000,197388,0.0091896625,-0.20512658,0.43503565,0
252000,248000,197388,0.0049757157,-0.20741062,0.4299867,0
276000,270000,197388,0.0029237107,-0.2154276,0.4273407,0
296000,290000,197388,0.009022761,-0.22161925,0.42915604,0
320000,314000,197388,0.005975757,-0.2309542,0.42448658,0
340000,336000,197388,0.007165682,-0.22490808,0.4252482,0
364000,358000,197388,0.004271288,-0.22370836,0.42435837,0
384000,380000,197388,0.0062208707,-0.22113432,0.42509195,0
408000,402000,197388,0.0068965303,-0.21724816,0.4261638,0
428000,424000,197388,0.006626753,-0.2133325,0.43247783,0
452000,446000,197388,0.0016152242,-0.21089077,0.4351708,0
472000,468000,197388,0.0040804064,-0.21528752,0.42984268,0
496000,490000,197388,0.008195544,-0.20999181,0.4307686,0
516000,512000,197388,0.008102427,-0.21362454,0.43667397,0
540000,534000,197388,0.008696739,-0.21295871,0.4256124,0
560000,556000,197388,0.0068497825,-0.21969894,0.42377055,0
584000,578000,197388,0.004491876,-0.22376615,0.41926888,0
604000,600000,197388,0.0074902363,-0.219968,0.42806417,0
628000,622000,197388,0.0023160675,-0.21770918,0.4332423,0
648000,644000,197388,0.0009929189,-0.21434474,0.43033487,0
672000,666000,197388,0.0073696664,-0.20874025,0.43120408,0
692000,688000,197388,0.005607399,-0.20984438,0.43269545,0
716000,710000,197388,0.0094369445,-0.21809807,0.43650195,0
736000,732000,197388,0.004534861,-0.21461406,0.42757583,0
760000,754000,197388,0.006918575,-0.21394008,0.43148026,0
780000,776000,197388,0.003969481,-0.22088705,0.4250937,0
804000,798000,197388,0.004362594,-0.21309713,0.4279825,0
824000,820000,197388,0.007403751,-0.21530268,0.43157226,0
848000,842000,197388,0.005876634,-0.21092165,0.43258718,0
868000,864000,197388,0.0034801601,-0.21574557,0.43433994,0
892000,886000,197388,0.004079208,-0.21059377,0.42561775,0
912000,908000,197388,0.005368795,-0.21500163,0.42887914,0
936000,930000,197388,0.0059720543,-0.22416335,0.4305653,0
956000,952000,197388,0.0008498783,-0.21630579,0.42870083,0
980000,974000,197388,0.0072869807,-0.2166112,0.42716926,0
1000000,996000,197388,0.011255639,-0.2169112,0.42416722,0
1024000,1018000,197388,0.0043374556,-0.21716055,0.43009186,0
1044000,1040000,197388,0.0033152616,-0.21157654,0.42840767,0
1068000,1062000,197388,0.0063357046,-0.21745792,0.42906946,0
1088000,1084000,197388,0.008582753,-0.2121315,0.42722988,0
1112000,1106000,197388,0.0034567076,-0.22027099,0.42702565,0
1132000,1128000,197388,0.006706586,-0.21878241,0.43109614,0
1156000,1150000,197388,0.0037377146,-0.2135383,0.42849362,0
1176000,1172000,197388,0.003470208,-0.21336311,0.42842293,0
1200000,1194000,197388,0.009217876,-0.21123745,0.42435268,0
1220000,1216000,197388,0.0046610367,-0.21649334,0.42847085,0
1244000,1238000,197388,0.005172426,-0.21832982,0.42856234,0
1264000,1260000,197388,0.008825286,-0.21142423,0.42767808,0
1288000,1282000,197388,0.004019091,-0.2168706,0.42893827,0
1308000,1304000,197388,0.00927585,-0.21478292,0.42355102,0
1332000,1326000,197388,0.010315239,-0.21397173,0.43159527,0
1352000,1348000,197388,0.0075861625,-0.21823035,0.42723128,0
1376000,1370000,197388,0.0040837424,-0.21234068,0.43014932,0
1396000,1392000,197388,0.006108909,-0.2162821,0.42934734,0
1420000,1414000,197388,0.003729992,-0.21478797,0.43283635,0
1440000,1436000,197388,0.002461402,-0.21326402,0.4290917,0
1464000,1458000,197388,0.0027952534,-0.21944663,0.42981225,0
1484000,1480000,197388,0.009742725,-0.21155792,0.4276695,0
