timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1311004,0.24665359,0.2281999,-9.820716,11.827728,0,0,0,0,1
1972000,1972000,1311004,-0.011192067,0.100128435,-10.268182,11.827728,0,0,0,0,1
2972000,2972000,1311004,-0.07381431,-0.63145137,-9.970775,11.827728,0,0,0,0,1
3972000,3972000,1311004,0.0980653,-0.72724605,-9.943446,11.827728,0,0,0,0,1
4972000,4972000,1311004,0.25389233,0.066436596,-9.49824,11.827728,0,0,0,0,1
5972000,5972000,1311004,0.084500566,-0.58426154,-9.595864,11.827728,0,0,0,0,1
6972000,6972000,1311004,0.25875822,-0.12165982,-9.377383,11.827728,0,0,0,0,1
7972000,7972000,1311004,-0.0016508655,0.48385808,-9.264736,11.827728,0,0,0,0,1
8972000,8972000,1311004,0.077123314,-0.7243788,-10.0112095,11.827728,0,0,0,0,1
9972000,9972000,1311004,0.4401261,-0.67543495,-9.912848,11.827728,0,0,0,0,1
10972000,10972000,1311004,0.0071582715,-0.5949751,-9.977329,11.827728,0,0,0,0,1
11972000,11972000,1311004,0.06356483,-0.6297705,-9.706736,11.827728,0,0,0,0,1
12972000,12972000,1311004,0.09528169,-0.6314554,-10.057703,11.827728,0,0,0,0,1
13972000,13972000,1311004,-0.11072822,-0.6302489,-10.057514,11.827728,0,0,0,0,1
14972000,14972000,1311004,0.024889758,0.51990515,-9.9721775,11.827728,0,0,0,0,1
15972000,15972000,1311004,0.27458608,-0.5645548,-9.728537,11.827728,0,0,0,0,1
16972000,16972000,1311004,0.113674164,0.36777747,-9.728285,11.827728,0,0,0,0,1
17972000,17972000,1311004,-0.031136625,0.4245259,-9.451574,11.827728,0,0,0,0,1
18972000,18972000,1311004,-0.102834485,0.039620385,-10.209595,11.827393,0,0,0,0,1
19972000,19972000,1311004,-0.15082073,0.02108529,-9.731819,11.825653,0,0,0,0,1
20972000,20972000,1311004,0.23261058,-0.1209909,-9.825765,11.822266,0,0,0,0,1
21972000,21972000,1311004,0.009014213,-0.09307605,-9.292567,11.817963,0,0,0,0,1
22972000,22972000,1311004,-0.009414448,-0.048338342,-9.4058075,11.815277,0,0,0,0,1
23972000,23972000,1311004,-0.09572853,-0.0015349588,-9.914874,11.813599,0,0,0,0,1
24972000,24972000,1311004,-0.033849977,0.010065697,-9.458911,11.812256,0,0,0,0,1
25972000,25972000,1311004,-0.041953065,-0.068327166,-9.621448,11.812683,0,0,0,0,1
26972000,26972000,1311004,-0.3145128,0.018664671,-8.131981,11.813263,0,0,0,0,1
27972000,27972000,1311004,-0.32114014,-0.021022854,-9.636536,11.814941,0,0,0,0,1
28972000,28972000,1311004,-0.2509585,-0.050965954,-9.549726,11.814545,0,0,0,0,1
29972000,29972000,1311004,-0.012932483,-0.03665676,-9.724497,11.814514,0,0,0,0,1
30972000,30972000,1311004,-0.045715157,0.03999868,-9.790588,11.814575,0,0,0,0,1
31972000,31972000,1311004,-0.014996837,-0.07445785,-9.765152,11.814697,0,0,0,0,1
32972000,32972000,1311004,-0.08834029,-0.048804477,-9.673942,11.814819,0,0,0,0,1
33972000,33972000,1311004,-0.08673174,0.08219146,-9.707779,11.814941,0,0,0,0,1
34972000,34972000,1311004,0.015651835,0.31282055,-9.491056,11.815155,0,0,0,0,1
35972000,35972000,1311004,0.004550087,0.31507176,-9.990577,11.816284,0,0,0,0,1
36972000,36972000,1311004,-0.11705104,0.20754537,-10.101,11.815887,0,0,0,0,1
37972000,37972000,1311004,0.05425729,-0.027714992,-9.469624,11.814392,0,0,0,0,1
38972000,38972000,1311004,-0.06727891,-0.09028165,-9.66382,11.814178,0,0,0,0,1
39972000,39972000,1311004,0.044596847,-0.058388766,-9.762714,11.814331,0,0,0,0,1
40972000,40972000,1311004,0.06250982,-0.028787581,-9.714638,11.814575,0,0,0,0,1
41972000,41972000,1311004,-0.0072486894,0.050106082,-9.729835,11.81488,0,0,0,0,1
42972000,42972000,1311004,0.3101575,-0.043960657,-12.359399,11.815369,0,0,0,0,1
43972000,43972000,1311004,0.330299,-0.082058966,-10.070502,11.81546,0,0,0,0,1
44972000,44972000,1311004,0.043269407,-0.059338484,-9.751398,11.815094,0,0,0,0,1
45972000,45972000,1311004,-0.058941104,-0.010308722,-9.710728,11.814972,0,0,0,0,1
46972000,46972000,1311004,-0.15916874,-0.016360518,-9.772258,11.814911,0,0,0,0,1
47972000,47972000,1311004,0.03806692,0.0641817,-9.871042,11.814911,0,0,0,0,1
