timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
956000,956000,197644,0.0019517438,-0.21966663,0.4294365,11.827728,0,0
1960000,1960000,197644,0.0042367913,-0.2159033,0.4323323,11.827728,0,0
2960000,2960000,197644,0.003653465,-0.21101178,0.42630714,11.827728,0,0
3960000,3960000,197644,0.006437131,-0.2185086,0.42910102,11.827728,0,0
4960000,4960000,197644,-0.006561202,-0.21810557,0.431427,11.827728,0,0
5964000,5964000,197644,0.0088647,-0.20839296,0.43387634,11.827728,0,0
6964000,6964000,197644,0.0058415527,-0.21221562,0.42972383,11.827728,0,0
7964000,7964000,197644,-0.00036705882,-0.21555549,0.4294328,11.827728,0,0
8964000,8964000,197644,0.0029700412,-0.22000231,0.43008253,11.827728,0,0
9968000,9968000,197644,0.003001668,-0.22051725,0.42917004,11.827728,0,0
10968000,10968000,197644,0.0051135076,-0.2177851,0.4218004,11.827728,0,0
11968000,11968000,197644,0.012303975,-0.21730001,0.42328304,11.827728,0,0
12960000,12960000,197644,0.005443771,-0.22366263,0.4325796,11.827728,0,0
13960000,13960000,197644,0.009314594,-0.2208095,0.42630997,11.827728,0,0
14960000,14960000,197644,0.0070293904,-0.22269775,0.42261624,11.827728,0,0
15960000,15960000,197644,0.009694574,-0.21609841,0.4408433,11.827728,0,0
16964000,16964000,197644,0.0042706933,-0.21166086,0.42390966,11.827728,0,0
17964000,17964000,197644,0.009093846,-0.21546958,0.42171758,11.827728,0,0
18964000,18964000,197644,0.019278914,-0.21782905,0.42111745,11.827637,0,0
19964000,19964000,197644,-0.016247883,-0.21873546,0.42576817,11.826843,0,0
20968000,20968000,197644,-0.011613749,-0.21366048,0.4319677,11.82431,0,0
21968000,21968000,197644,0.024937898,-0.20985593,0.4230857,11.820526,0,0
22968000,22968000,197644,0.013871759,-0.21411847,0.43016684,11.816345,0,0
23960000,23960000,197644,0.01712767,-0.21532714,0.4183338,11.814484,0,0
24960000,24960000,197644,0.010690049,-0.21607564,0.4287679,11.812408,0,0
25960000,25960000,197644,0.013701286,-0.22005916,0.42808887,11.811951,0,0
26960000,26960000,197644,0.13281102,-0.21066953,0.40040377,11.812408,0,0
27964000,27964000,197644,0.03589321,-0.21837947,0.43337327,11.814148,0,0
28964000,28964000,197644,-0.013143209,-0.21857822,0.42848864,11.813843,0,0
29964000,29964000,197644,0.0020011093,-0.21754843,0.42917782,11.813843,0,0
30964000,30964000,197644,0.012165388,-0.22181907,0.4284482,11.813995,0,0
31968000,31968000,197644,0.0033069353,-0.21368633,0.43558443,11.814209,0,0
32968000,32968000,197644,0.015931688,-0.21881217,0.43543756,11.814362,0,0
33968000,33968000,197644,0.016499406,-0.21846464,0.42633766,11.814484,0,0
34960000,34960000,197644,0.022712883,-0.33399868,0.34626192,11.814697,0,0
35960000,35960000,197644,0.019081878,-0.21098533,0.42836323,11.815918,0,0
36960000,36960000,197644,0.012382449,-0.19040728,0.44014376,11.815735,0,0
37960000,37960000,197644,-0.0006769592,-0.20175631,0.43767324,11.814148,0,0
38964000,38964000,197644,0.015466401,-0.22457756,0.42676696,11.813782,0,0
39964000,39964000,197644,0.011473481,-0.21325663,0.43042633,11.813965,0,0
40964000,40964000,197644,0.016502472,-0.2240983,0.43037495,11.8142395,0,0
41964000,41964000,197644,0.0144201955,-0.21920376,0.42962182,11.814575,0,0
42964000,42964000,197644,-0.11221091,-0.21471575,0.4149223,11.8151245,0,0
43968000,43968000,197644,0.012672435,-0.22022443,0.42265713,11.815247,0,0
44968000,44968000,197644,0.04146798,-0.2146314,0.42705792,11.814911,0,0
45960000,45960000,197644,0.032384116,-0.20965803,0.4277668,11.814819,0,0
46960000,46960000,197644,0.0110634975,-0.20921195,0.43389073,11.814789,0,0
47960000,47960000,197644,0.0061665163,-0.21173921,0.42787963,11.814819,0,0
48960000,48960000,197644,0.0039821924,-0.2127039,0.42803425,11.814789,0,0
49964000,49964000,197644,0.01612049,-0.22104676,0.42820588,11.814728,0,0
50964000,50964000,197644,0.017666513,-0.07464816,0.4721244,11.814819,0,0
51964000,51964000,197644,0.013659554,-0.220427,0.42807212,11.815979,0,0
52964000,52964000,197644,0.0042044995,-0.23970938,0.4152978,11.815857,0,0
53968000,53968000,197644,0.011242792,-0.22633174,0.4268431,11.814301,0,0
54968000,54968000,197644,0.015350166,-0.21477069,0.4352426,11.813751,0,0
55968000,55968000,197644,0.01522856,-0.20813158,0.4285713,11.813721,0,0
56960000,56960000,197644,0.013315334,-0.21563496,0.42934996,11.813782,0,0
57960000,57960000,197644,0.012319404,-0.21947871,0.4294163,11.813751,0,0
58960000,58960000,197644,0.13572277,-0.32811925,0.31890294,11.813568,0,0
59960000,59960000,197644,0.024760311,-0.22061317,0.43109375,11.817596,0,0
