timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
988000,988000,0.69840056,0.028137082,0.03023755,0.7145144,-0.15249656,-0.011723361,0.05210217,-0.015195456,-0.00014929513,-0.013559527,1.3048076e-08,-2.5362572e-09,1.457086e-10,0.0,0.0,3.2168167e-08,0.2428046,0.012250196,0.4138302,0.0,0.0,0.0,0.0,0.0,0.0008885827,0.0021678763,0.0021670486,0.000848936,10.258648,10.258804,0.20560455,0.3708525,0.3708534,2.453879,9.999995e-07,9.999404e-07,9.893424e-07,4.0000004e-06,4.0000004e-06,3.999998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2000000,2000000,0.69861615,0.02062237,0.023301542,0.7148197,-0.31961718,0.06871452,-0.00662167,-0.06428985,0.014107205,0.016840868,4.300982e-05,-8.856693e-06,6.543259e-07,0.0,0.0,4.1640752e-07,0.2428046,0.012250196,0.4138302,0.0,0.0,0.0,0.0,0.0,0.0005589037,0.0049821516,0.004981541,0.0005346351,0.7742284,0.77468646,0.25705874,0.15542273,0.15543811,0.64318395,9.61512e-07,9.595849e-07,5.704645e-07,4.0000004e-06,4.0000004e-06,3.9861147e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3000000,3000000,0.6992978,-0.007819486,0.0051194546,0.7147695,-0.049690258,-0.004189328,-0.04215217,-0.02931894,0.0037049344,-0.024324058,0.00025648536,-5.9098158e-05,3.2285886e-06,0.0,0.0,-1.7784909e-05,0.2428046,0.012250196,0.4138302,0.0,0.0,0.0,0.0,0.0,0.00046921975,0.0036208373,0.0036187265,0.00044968474,0.8065903,0.8068108,0.31742725,0.13849916,0.13853185,0.63272023,4.9927706e-07,4.9836467e-07,1.9371451e-07,4.0000004e-06,4.0000004e-06,3.8119e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4000000,4000000,0.69933915,-0.01811798,-0.0038104723,0.7145502,0.09922949,-0.040896706,-0.059301414,0.025080148,-0.014385252,-0.043364685,0.00026123712,-4.8134196e-05,3.0023923e-06,0.0,0.0,-5.249902e-05,0.2428046,0.012250196,0.4138302,0.0,0.0,0.0,0.0,0.0,0.00036129938,0.0023423787,0.0023438015,0.0003460512,0.7809183,0.78037125,0.32252094,0.2210572,0.2209902,0.7334311,2.3695371e-07,2.3701904e-07,7.558154e-08,4.0000004e-06,4.0000004e-06,3.2398636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5000000,5000000,0.6994075,-0.019696003,-0.0062065735,0.7144248,0.24946785,-0.03207553,-0.007738315,0.07648201,-0.008329888,-0.04550402,0.00019531767,-3.0362084e-05,2.6878738e-06,0.0,0.0,-0.00010528288,0.2428046,0.012250196,0.4138302,0.0,0.0,0.0,0.0,0.0,0.0002875016,0.0011970642,0.0011989757,0.00027481822,0.4821578,0.48246717,0.2818334,0.16404799,0.16405386,0.77126616,8.922343e-08,8.947843e-08,3.577916e-08,4.0000004e-06,4.0000004e-06,2.4598812e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6000000,6000000,0.6997979,-0.016159238,-0.0033612533,0.71415025,0.21320964,0.0014515768,-0.023491904,0.068250395,0.0020854438,-0.037314832,0.000114706985,-2.4316887e-05,2.538466e-06,0.0,0.0,-0.00016552999,0.2428046,0.012250196,0.4138302,0.0,0.0,0.0,0.0,0.0,0.00023640663,0.0005748753,0.0005756309,0.00022632907,0.30570439,0.30619442,0.23364316,0.1278629,0.12791318,0.74933547,3.0455936e-08,3.0555533e-08,1.950169e-08,4.0000004e-06,4.0000004e-06,1.7625154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7000000,7000000,0.71367776,-0.012370943,-1.9573585e-05,0.70036495,0.0,0.0,0.02,6.017851e-11,0.0,0.005332809,5.9602688e-05,-1.5743302e-05,2.4517399e-06,0.0,0.0,-0.00019132206,0.20808019,0.010498249,0.4323393,0.0,0.0,0.0,0.0,0.0,0.0012641227,0.00027340514,0.00027396478,0.001300097,0.036885247,0.036885247,0.047759436,0.5,0.5,0.7087514,1.0595079e-08,1.0621374e-08,1.1794563e-08,4.0000004e-06,4.0000004e-06,1.2343695e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7988000,7988000,0.71193576,-0.01019469,0.00159856,0.7021689,0.08130565,-0.056714833,0.104402885,0.01687986,-0.0069105797,0.012396438,5.5893106e-05,-1.4290388e-05,2.0277382e-06,0.0,0.0,-0.00016183488,0.20808019,0.010498249,0.4323393,0.0,0.0,0.0,0.0,0.0,0.00021110814,0.00019481087,0.00019501543,0.00021706734,0.05489717,0.054969147,0.0380348,0.26199466,0.26200187,0.39872807,1.0537551e-08,1.0565168e-08,1.1709991e-08,4.0000004e-06,4.0000004e-06,9.735613e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9000000,9000000,0.70927936,-0.005313619,0.0009573015,0.70490694,0.014414052,-0.07432474,0.20976819,0.0057147136,-0.0009977502,0.039893847,4.4729044e-05,-3.211767e-06,-3.5325743e-06,0.0,0.0,4.3893462e-05,0.20808019,0.010498249,0.4323393,0.0,0.0,0.0,0.0,0.0,0.00012894912,0.00010605218,0.00010611226,0.00013251607,0.04976677,0.04978033,0.0342593,0.16614789,0.16615286,0.30711362,9.878629e-09,9.905822e-09,1.1244734e-08,4.0000004e-06,4.0000004e-06,7.8150356e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10000000,10000000,0.70675,-0.0049023097,9.0708694e-05,0.70744646,0.106063776,0.010238512,0.1305938,0.024073122,0.01021459,0.07032375,3.6300593e-05,1.2945281e-06,-1.2495535e-05,0.0,0.0,0.0002308805,0.20808019,0.010498249,0.4323393,0.0,0.0,0.0,0.0,0.0,0.0001087879,0.00010930448,0.0001093822,0.00011103849,0.06463261,0.06468066,0.039177828,0.16243877,0.1624458,0.282746,8.50766e-09,8.530355e-09,1.0192574e-08,4.0000004e-06,4.0000004e-06,6.277809e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
