timestamp,rtl_time_s,rtl_limit_fraction
6608000,2.5283286e-11,2.8092542e-14
7628000,0.013504226,1.5004696e-05
8632000,0.010863132,1.2070147e-05
9640000,0.015750727,1.7500808e-05
10640000,0.012891818,1.4324242e-05
11652000,0.0049418355,5.4909283e-06
12660000,0.012382142,1.3757936e-05
13672000,0.016906077,1.8784533e-05
14672000,0.0010142244,1.1269161e-06
15672000,0.024804043,2.7560049e-05
16680000,0.0015565795,1.7295329e-06
17692000,0.009004115,1.0004573e-05
18700000,0.025721544,2.8579496e-05
19700000,0.24130754,0.0002681195
20712000,0.8046564,0.00089406274
21720000,1.2952142,0.0014391269
22732000,1.646879,0.0018298656
23740000,2.1161036,0.0023512265
24740000,2.32716,0.0025857335
25752000,2.3211823,0.0025790916
26760000,2.2641907,0.0025157675
27792000,2.2096398,0.0024551556
28792000,1.6794039,0.0018660045
29800000,1.0060104,0.0011177894
30812000,0.30971336,0.000344126
31820000,0.06704732,7.449703e-05
32832000,0.099599525,0.000110666144
33832000,0.1148347,0.00012759412
34832000,0.13332051,0.0001481339
