timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
16412000,16408000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
16424000,16420000,-2.2633677,3.6154876,-2.513226,-1.2565889,4.8165104e-05,1.2566853,2.5133224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17412000,17408000,-2.1603432,3.676505,-2.5123944,-1.2557576,0.00087986444,1.2575171,2.5141544,-0.022029439,-0.06524202,-0.018292336,0.053936716,0.051627047,0.0614417,-0.001964715,-0.062655985,-0.03675875,0.039937783,0.19999996,0.20000018,0.2,0.19999982,0.20000008
18412000,18408000,0.12312792,3.5623214,-2.510823,-1.2540733,0.0023687272,1.2587725,2.515461,-0.07175077,-0.09835457,0.010945774,0.10512444,0.054048687,0.07791617,-0.045689657,-0.10917764,-0.024874205,0.09078228,0.19989839,0.20002244,0.2001153,0.2000488,0.19991514
19404000,19400000,2.3800182,3.5126078,-2.5287383,-1.2687975,-0.0044234083,1.2536948,2.5035095,-0.18177554,-0.09262952,0.12451121,0.16961864,-0.019666635,-0.0731213,-0.2725042,-0.24934573,-0.035685048,0.07326533,0.20063809,0.19699582,0.19749406,0.20145412,0.2034179
20412000,20408000,1.8769181,3.688795,-2.5578926,-1.2739524,0.01039106,1.2566487,2.4797702,0.018688519,-0.20005645,-0.16030401,0.077104434,0.18344858,0.30611145,0.19940367,-0.04205684,-0.07519682,0.13478981,0.19525965,0.18494008,0.19502832,0.21230808,0.21246387
21412000,21408000,1.4194841,3.1485949,-2.5644035,-1.2429643,0.044896856,1.2560604,2.455132,0.12340507,-0.18715529,-0.22050276,0.05368543,0.26021403,0.45767412,0.40417013,0.09390572,-0.028635204,0.18446022,0.17886958,0.17334819,0.20370653,0.23046805,0.21360767
22404000,22400000,1.2876053,3.0557435,-2.5635521,-1.2312317,0.052603815,1.2504354,2.4455376,0.03296399,-0.11760147,-0.062199954,0.10331927,0.16415146,0.24544899,0.14602716,-0.02070029,-0.021507487,0.13161492,0.1724024,0.17108178,0.20894608,0.23629312,0.21127664
23412000,23408000,1.3320096,3.0738926,-2.5616987,-1.2327974,0.05283076,1.2550176,2.4514318,-0.09347784,-0.06569644,0.10499942,0.17334026,0.061837994,0.017642442,-0.1570441,-0.17542364,-0.02860997,0.08824724,0.174377,0.17159271,0.20720245,0.2346315,0.21219635
24404000,24400000,1.4384642,3.0873857,-2.565002,-1.2361438,0.056406386,1.2628106,2.4554045,-0.13572697,-0.118497685,0.08173634,0.17421336,0.05212242,0.035504565,-0.17252155,-0.20887625,-0.040752858,0.10531925,0.17638406,0.16969918,0.20363064,0.23452124,0.21576492
25404000,25400000,1.5788535,3.1179783,-2.572072,-1.2424021,0.060231503,1.2717222,2.4581628,-0.15764327,-0.16194242,0.050455272,0.16639073,0.049687404,0.058766305,-0.16621748,-0.2264666,-0.054098014,0.11375568,0.17888047,0.16652595,0.1985894,0.23486479,0.2211394
26404000,26400000,1.6237572,3.0980828,-2.5777411,-1.2433044,0.06552003,1.2761347,2.4561644,-0.16336307,-0.18951923,0.010140253,0.13703151,0.040541716,0.09125445,-0.12512238,-0.20305838,-0.0473983,0.12390798,0.17836598,0.16319479,0.19655758,0.23735334,0.22452836
27412000,27408000,1.6423093,3.055545,-2.5815988,-1.2409494,0.07316676,1.281019,2.4542456,-0.09741235,-0.13376422,-0.041402273,0.037945177,0.00781301,0.07267886,-0.033205505,-0.093162954,-0.028233426,0.06702731,0.17681119,0.1595946,0.195343,0.24074732,0.22750391
28412000,28408000,1.6413385,3.0493422,-2.5832386,-1.2418051,0.07282623,1.2802343,2.452697,0.01038534,-0.05216264,-0.036028817,0.028194524,0.055779863,0.08545156,0.053025108,-0.01438703,-0.019135788,0.037199613,0.1765606,0.15917929,0.19527297,0.24119043,0.22779667
29412000,29408000,1.6326419,3.0335314,-2.5821583,-1.2391074,0.07571017,1.2816449,2.453111,0.030756606,-0.0049982267,-0.02500629,-0.0030589933,0.028944539,0.054960728,0.067093596,0.03582962,0.009310059,0.019507095,0.17579903,0.15863924,0.19563696,0.242078,0.22784667
30404000,30400000,1.6332157,3.0327475,-2.5816083,-1.2384377,0.07631099,1.2819629,2.4534655,0.012546932,0.035181902,0.02381953,-0.0020760617,-0.009000961,-0.019513426,-0.0020331508,0.023629153,0.020893589,-0.0035415133,0.17579363,0.15856884,0.19558619,0.24212693,0.22792442
31412000,31408000,1.6328347,3.0330234,-2.5820265,-1.2389196,0.07595393,1.2818782,2.4532838,0.0062138494,0.045489497,0.020510862,-0.027094694,-0.03620322,-0.050280493,-0.014413717,0.031453285,0.022399768,-0.02395907,0.17578417,0.1586227,0.19563912,0.24209926,0.22785483
32412000,32408000,1.6106648,3.018356,-2.5805204,-1.2372612,0.07568986,1.2805812,2.4529486,0.14398924,0.031678643,-0.11248617,-0.084791325,0.060808614,0.004611693,0.12817113,0.050362352,-0.09920986,-0.1285457,0.17518228,0.15915287,0.19669548,0.24218923,0.22678018
32612000,32608000,1.610645,3.0183766,-2.5805397,-1.2372806,0.075670406,1.2805617,2.452929,0.14398924,0.031678643,-0.11248617,-0.084791325,0.060808614,0.004611693,0.12817113,0.050362352,-0.09920986,-0.1285457,0.17518228,0.15915287,0.19669548,0.24218923,0.22678018
