timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
148000,inf,0,1,1,1,0,0,1,1,0,1
1148000,inf,0,1,1,1,0,0,1,0,0,1
2148000,inf,0,1,1,1,0,0,1,0,0,1
3148000,inf,0,1,1,1,0,0,1,0,0,1
4148000,inf,0,1,1,1,0,0,1,0,0,1
5148000,inf,0,1,1,1,0,0,1,0,0,1
6148000,inf,0,1,1,1,0,0,1,0,0,1
6620000,inf,0,1,1,1,1,1,1,0,0,1
7620000,inf,0,1,1,1,1,1,1,0,0,1
8620000,inf,0,1,1,1,1,1,1,0,0,1
9620000,inf,0,1,1,1,1,1,1,0,0,1
9640000,inf,0,1,1,1,0,0,1,0,0,1
10640000,inf,0,1,1,1,0,0,1,0,0,1
11640000,inf,0,1,1,1,0,0,1,0,0,1
12640000,inf,0,1,1,1,0,0,1,0,0,1
13640000,inf,0,1,1,1,0,0,1,0,0,1
14640000,inf,0,1,1,1,0,0,1,0,0,1
15640000,inf,0,1,1,1,0,0,1,0,0,1
15680000,inf,0,1,1,1,1,0,1,0,0,1
16388000,inf,0,1,0,0,1,0,1,0,0,1
16400000,inf,0,0,0,0,1,0,1,0,0,1
17400000,inf,0,0,0,0,1,0,0,0,0,1
18400000,inf,0,0,0,0,1,0,0,0,0,1
19400000,inf,0,0,0,0,1,0,0,0,0,1
20400000,inf,0,0,0,0,1,0,0,0,0,1
21388000,inf,0,0,0,0,0,0,0,0,0,1
22388000,inf,0,0,0,0,0,0,0,1,0,1
23388000,inf,0,0,0,0,0,0,0,1,0,1
24388000,inf,0,0,0,0,0,0,0,1,0,1
25388000,inf,0,0,0,0,0,0,0,0,0,1
26388000,inf,0,0,0,0,0,0,0,0,0,1
27388000,inf,0,0,0,0,0,0,0,0,0,1
28388000,inf,0,0,0,0,0,0,0,1,0,1
29392000,inf,0,0,0,0,0,0,0,1,0,1
30392000,inf,0,0,0,0,0,0,0,1,0,1
31392000,inf,0,0,0,0,0,0,0,1,0,1
32392000,inf,0,0,0,0,0,0,0,1,0,1
33392000,inf,0,0,0,0,0,0,0,0,0,1
34392000,inf,0,0,0,0,0,0,0,0,0,1
35392000,inf,0,0,0,0,0,0,0,0,0,1
36392000,inf,0,0,0,0,0,0,0,0,0,1
37392000,inf,0,0,0,0,0,0,0,0,0,1
38392000,inf,0,0,0,0,0,0,0,0,0,1
39392000,inf,0,0,0,0,0,0,0,0,0,1
40392000,inf,0,0,0,0,0,0,0,0,0,1
41392000,inf,0,0,0,0,0,0,0,0,0,1
42392000,inf,0,0,0,0,0,0,0,0,0,1
43392000,inf,0,0,0,0,0,0,0,0,0,1
44392000,inf,0,0,0,0,0,0,0,0,0,1
45392000,inf,0,0,0,0,0,0,0,0,0,1
46392000,inf,0,0,0,0,0,0,0,0,0,1
47392000,inf,0,0,0,0,0,0,0,0,0,1
48392000,inf,0,0,0,0,0,0,0,0,0,1
49392000,inf,0,0,0,0,0,0,0,0,0,1
50392000,inf,0,0,0,0,0,0,0,0,0,1
51392000,inf,0,0,0,0,0,0,0,0,0,1
52392000,inf,0,0,0,0,0,0,0,0,0,1
53392000,inf,0,0,0,0,0,0,0,0,0,1
54392000,inf,0,0,0,0,0,0,0,0,0,1
55392000,inf,0,0,0,0,0,0,0,0,0,1
56392000,inf,0,0,0,0,0,0,0,0,0,1
57392000,inf,0,0,0,0,0,0,0,0,0,1
58392000,inf,0,0,0,0,0,0,0,0,0,1
59392000,inf,0,0,0,0,0,0,0,0,0,1
60392000,inf,0,0,0,0,0,0,0,0,0,1
61392000,inf,0,0,0,0,0,0,0,0,0,1
62392000,inf,0,0,0,0,0,0,0,0,0,1
63392000,inf,0,0,0,0,0,0,0,0,0,1
64392000,inf,0,0,0,0,0,0,0,0,0,1
65392000,inf,0,0,0,0,0,0,0,0,0,1
66392000,inf,0,0,0,0,0,0,0,0,0,1
67392000,inf,0,0,0,0,0,0,0,0,0,1
68392000,inf,0,0,0,0,0,0,0,0,0,1
69392000,inf,0,0,0,0,0,0,0,0,0,1
70392000,inf,0,0,0,0,0,0,0,0,0,1
71392000,inf,0,0,0,0,0,0,0,0,0,1
72392000,inf,0,0,0,0,0,0,0,0,0,1
73392000,inf,0,0,0,0,0,0,0,0,0,1
74392000,inf,0,0,0,0,0,0,0,0,0,1
75392000,inf,0,0,0,0,0,0,0,0,0,1
76380000,inf,0,0,0,0,1,1,1,0,0,1
76720000,inf,0,1,0,0,1,1,1,0,0,1
