timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
2364000,2364000,1310988,0.00028300434,-0.0016837239,-1.548107e-05,0.34906584,7.305107e-05,7.305055e-05,2.6660027e-05,1310988,0.0,0.0,0.0003623704,0.4,0.00038569453,0.00038569453,0.0003818032,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
2784000,2784000,1310988,0.0006924628,-0.0031700048,-0.00018845433,0.34906584,3.8865488e-05,3.8865623e-05,1.0089967e-05,1310988,0.0,0.0,0.00042061295,0.4,0.00039037163,0.00039037163,0.0003780717,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
3444000,3444000,1310988,0.0005930222,-0.0033099286,-0.00037872134,0.34906584,2.0557638e-05,2.0558655e-05,3.8519647e-06,1310988,0.0,0.0,0.0019316735,0.4,0.00039479145,0.00039479145,0.00035299678,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
3824000,3824000,1310988,0.00052835274,-0.002669998,-0.0003539597,0.34906584,1.5758385e-05,1.575918e-05,2.1933674e-06,1310988,0.0,0.0,0.0031310199,0.4,0.00039630476,0.00039630476,0.00033015254,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4044000,4044000,1310988,0.000497435,-0.0013442812,-0.00032866106,0.34906584,8.200049e-06,8.200336e-06,1.6183823e-06,1310988,0.0,0.0,0.0037303611,0.4,0.00039695372,0.00039695372,0.0003170631,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4456000,4456000,1310988,0.0004713152,-0.0010092107,-0.00021218372,0.34906584,5.773362e-06,5.773517e-06,9.685102e-07,1310988,0.0,0.0,0.005288036,0.4,0.00039863974,0.00039863974,0.00028441005,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4896000,4896000,1310988,0.00029611035,-0.00022606115,-0.0001585575,0.34906584,2.1379676e-06,2.1380117e-06,7.545331e-07,1310988,0.0,0.0,0.0067051183,0.4,0.00039926777,0.00039926777,0.00025028948,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5144000,5144000,1310988,0.00023923394,-0.00013894604,-0.00017637384,0.34906584,1.7127348e-06,1.7127668e-06,7.530851e-07,1310988,0.0,0.0,0.0077812974,0.4,0.00039871878,0.00039871878,0.00023095687,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5584000,5584000,1310988,9.29447e-05,3.9941213e-05,-0.00019196345,0.34906584,1.3635093e-06,1.3635361e-06,7.5149325e-07,1310988,0.0,0.0,0.008877149,0.4,0.0003990326,0.0003990326,0.00020002491,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6596000,6596000,1310988,8.341313e-05,4.6428104e-05,-0.00023480614,0.34906584,1.3475699e-06,1.3475906e-06,7.3516065e-07,1310988,0.0,0.0,0.010103952,0.4,0.0004001962,0.0004001962,0.00015883431,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6976000,6976000,1310988,6.596901e-05,6.168443e-05,-0.00019104668,0.34906584,1.3014305e-06,1.3014501e-06,7.2206194e-07,1310988,0.0,0.0,0.011221098,0.4,0.00040026143,0.00040026143,0.0001442305,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
7204000,7204000,1310988,8.172892e-05,7.484145e-05,-0.00020356206,0.34906584,1.2217681e-06,1.2217861e-06,7.110819e-07,1310988,0.0,0.0,0.0133370785,0.4,0.00039948686,0.00039948686,0.00013032682,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
7604000,7604000,1310988,6.502531e-05,-1.3845481e-06,-0.000291717,0.34906584,1.1186681e-06,1.1186839e-06,6.8916603e-07,1310988,0.0,0.0,0.015438441,0.4,0.00039952365,0.00039952365,0.00011356929,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8004000,8004000,1310988,0.0001029092,3.587957e-05,-0.00033725495,0.34906584,9.965859e-07,9.965979e-07,6.639878e-07,1310988,0.0,0.0,0.017749714,0.4,0.00039954824,0.00039954824,9.8094955e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8404000,8404000,1310988,5.7588983e-05,0.00027927072,-0.00041059265,0.34906584,8.6335217e-07,8.633607e-07,6.349501e-07,1310988,0.0,0.0,0.020435963,0.4,0.0003995647,0.0003995647,8.388781e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8804000,8804000,1310988,5.405772e-05,0.00040558694,-0.0005200028,0.34906584,7.278067e-07,7.2781086e-07,6.027068e-07,1310988,0.0,0.0,0.022633865,0.4,0.0003995758,0.0003995758,7.108172e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
