timestamp,rtl_time_s,rtl_limit_fraction
6800000,2.0213093e-11,2.2458994e-14
7820000,0.002994344,3.3270492e-06
8828000,0.007948084,8.8312045e-06
9860000,0.021871021,2.4301136e-05
10872000,0.025776248,2.8640277e-05
11880000,0.020969592,2.3299548e-05
12880000,0.032766934,3.640771e-05
13892000,0.038704995,4.300555e-05
14892000,0.00017764322,1.9738135e-07
15900000,0.020944942,2.3272158e-05
16900000,0.010816513,1.2018349e-05
17912000,0.02616428,2.9071425e-05
18920000,0.04514212,5.0157912e-05
19932000,0.044027194,4.8919108e-05
20940000,0.14540604,0.00016156228
21940000,0.39702874,0.0004411431
22952000,0.6874869,0.0007638744
23960000,1.0025734,0.0011139704
24972000,1.3291601,0.0014768447
25980000,1.5982292,0.0017758103
26980000,1.8600363,0.002066707
27992000,2.2806418,0.0025340465
29000000,2.5882957,0.0028758843
30012000,2.7038848,0.0030043167
31020000,2.6832297,0.0029813664
32020000,2.6129987,0.002903332
33032000,2.5454843,0.002828316
34040000,2.5133228,0.0027925812
35052000,2.475695,0.0027507723
36060000,2.445506,0.0027172293
37060000,2.5216608,0.0028018455
38072000,2.6222644,0.0029136273
39080000,2.6501486,0.0029446098
40092000,2.6390648,0.0029322945
41100000,2.6329765,0.0029255296
42100000,2.614901,0.0029054459
43112000,2.5711184,0.0028567982
44120000,2.5290523,0.0028100582
45132000,2.510272,0.0027891914
46140000,2.484924,0.002761027
47140000,2.4789164,0.0027543518
48152000,2.473525,0.0027483613
49160000,2.4730186,0.0027477988
50172000,2.471196,0.0027457734
51180000,2.4431899,0.0027146556
52180000,2.4036438,0.0026707156
53192000,2.2392921,0.0024881025
54200000,2.1271613,0.0023635128
55212000,2.103463,0.002337181
56220000,2.1222122,0.0023580135
57220000,2.1345472,0.0023717193
58232000,2.1370888,0.0023745433
59240000,2.0930896,0.0023256552
60252000,2.0911067,0.002323452
61260000,2.1295173,0.0023661305
62260000,2.1802218,0.002422469
63272000,2.2431312,0.002492368
64280000,2.3096793,0.0025663106
65292000,2.3817654,0.002646406
66300000,2.4506662,0.0027229628
67300000,2.4928856,0.002769873
68312000,2.512011,0.0027911237
69320000,2.5076249,0.0027862499
70332000,2.478472,0.002753858
71340000,2.443931,0.0027154791
72340000,2.39361,0.0026595667
73352000,2.3302708,0.0025891897
74360000,2.2468321,0.0024964802
75372000,2.1257973,0.002361997
76412000,1.8320453,0.002035606
77420000,0.94426274,0.0010491809
78432000,0.493454,0.0005482823
79440000,0.66982955,0.0007442551
80440000,0.8304888,0.0009227654
81452000,1.0289042,0.0011432269
82460000,1.0145483,0.001127276
83472000,0.9392202,0.001043578
84480000,0.82766056,0.0009196229
85480000,0.69392216,0.0007710246
86500000,0.08780651,9.756279e-05
