timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
696000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1700000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2712000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3720000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4732000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5412000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0012848441,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-0.99871516,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5420000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0012848441,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5432000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0012848441,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5440000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0012848441,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5452000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0012848441,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5460000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0012848441,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5472000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0048204227,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5480000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0048204227,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5492000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0048204227,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5500000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0048204227,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5512000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0048204227,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5520000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0048204227,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5532000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0016161619,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5540000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0016161619,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5552000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0016161619,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5560000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0016161619,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5572000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0016161619,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5580000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0016161619,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5592000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0024183015,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5600000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0024183015,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5612000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0024183015,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5620000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0024183015,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5632000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0024183015,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5640000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0024183015,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5652000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0024183015,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5660000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0004845877,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5672000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0004845877,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5680000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0004845877,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5692000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0004845877,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5700000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0004845877,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5712000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.0004845877,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5720000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.005007746,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5732000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.005007746,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5740000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.005007746,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5752000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.005007746,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5760000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.005007746,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5772000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.005007746,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5780000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.003024241,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5792000,648000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,0.003024241,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6800000,648000,1,1310988,6620172,1310988,197388,0.005095089,1.0,1.0,0.007497631,1.0,1.0,nan,nan,nan,0.0,1.0,1.0,-0.5577049,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7812000,648000,1,1310988,6620172,1310988,197388,0.0073722946,0.008347783,0.008362995,0.006076623,0.008288127,0.0083328625,nan,nan,nan,0.0,1.0,1.0,-0.50890154,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
8820000,648000,1,1310988,6620172,1310988,197388,0.0070204567,0.0068073017,0.0068227104,0.0068663405,0.006820871,0.0068056486,nan,nan,nan,0.0,1.0,1.0,-0.49331006,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
9832000,648000,1,1310988,6620172,1310988,197388,0.009238707,0.00843335,0.008523675,0.0079763,0.008386558,0.008426979,nan,nan,nan,0.0,1.0,1.0,-0.48020297,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
10840000,648000,1,1310988,6620172,1310988,197388,0.010415692,0.0099363495,0.009945742,0.008781859,0.009939469,0.00992447,nan,nan,nan,0.0,1.0,1.0,-0.48020297,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
11852000,648000,1,1310988,6620172,1310988,197388,0.0114448005,0.011252027,0.011297746,0.009815468,0.011192385,0.0112399915,nan,nan,nan,0.0,1.0,1.0,-0.48020297,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
12860000,648000,1,1310988,6620172,1310988,197388,0.014356724,0.0136759225,0.013603861,0.012804371,0.013671141,0.013657996,nan,nan,nan,0.0,1.0,1.0,-0.48020297,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
13872000,648000,1,1310988,6620172,1310988,197388,0.0162552,0.01504269,0.015036048,0.0150655825,0.014972541,0.015034894,nan,nan,nan,0.0,1.0,1.0,-0.48020297,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
14880000,648000,1,1310988,6620172,1310988,197388,0.02115633,0.019442324,0.019408125,0.020223971,0.019401219,0.019428555,nan,nan,nan,0.0,1.0,1.0,-0.48020297,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
15892000,648000,1,1310988,6620172,1310988,197388,0.029619263,0.026940726,0.027050603,0.028758774,0.026872987,0.026928341,nan,nan,nan,0.0,1.0,1.0,-0.4791371,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
16900000,648000,1,1310988,6620172,1310988,197388,0.024976518,0.021690115,0.021707058,0.024586348,0.021677902,0.021695195,nan,nan,nan,0.0,1.0,1.0,-0.47351125,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
17912000,648000,1,1310988,6620172,1310988,197388,0.02088465,0.017890994,0.017889593,0.020832114,0.017886648,0.017875083,nan,nan,nan,0.0,1.0,1.0,-0.47026253,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
18920000,648000,1,1310988,6620172,1310988,197388,0.020613493,0.016838675,0.016795883,0.020672895,0.016846292,0.016836263,nan,nan,nan,0.0,1.0,1.0,-0.46738982,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
19932000,648000,1,1310988,6620172,1310988,197388,0.015606436,0.012054207,0.01193677,0.015723415,0.012099092,0.01205212,nan,nan,nan,0.0,1.0,1.0,-0.44699883,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
20940000,648000,1,1310988,6620172,1310988,197388,0.021474073,0.01790272,0.017852575,0.021662492,0.017992506,0.017906327,nan,nan,nan,0.0,1.0,1.0,-0.43036073,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
