timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,104.74902,130.28485,0,3,7912,1024000,0,3,253
2000000,159.27051,88.28742,0,53,7078,1024000,0,3,253
3000000,207.96777,74.16825,0,112,10103,1024000,0,3,253
4000000,260.55664,68.49544,0,169,10209,1024000,0,3,253
5000000,316.81348,65.94785,0,232,10673,1024000,0,3,253
6000000,381.79395,65.78117,0,287,9908,1024000,0,3,253
7000000,444.38184,65.31185,0,343,7571,1024000,0,3,253
8000000,502.5664,64.39857,0,404,10590,1024000,0,3,253
9000000,563.6758,64.02496,0,455,10823,1024000,0,3,253
10000000,624.23926,63.671894,0,518,10142,1024000,0,3,253
11000000,684.2744,63.335285,0,583,9826,1024000,0,3,253
12000000,744.11426,63.039158,0,638,10092,1024000,0,3,253
13000000,803.8291,62.77953,0,698,10263,1024000,0,3,253
14000000,864.02734,62.592533,0,748,10374,1024000,0,3,253
15000000,924.0332,62.41781,0,803,10908,1024000,0,3,253
16000000,984.4053,62.28836,0,861,10545,1024000,0,3,253
17000000,1045.2393,62.201813,0,916,11243,1024000,0,3,253
18000000,1106.7422,62.162556,0,975,10032,1024000,0,3,253
19000000,1166.6904,62.0448,0,1031,10503,1024000,0,3,253
20000000,1227.3516,61.974934,0,1085,10472,1024000,0,3,253
21000000,1287.7852,61.90085,0,1138,10818,1024000,0,3,253
22000000,1348.3535,61.839733,0,1197,10061,1024000,0,3,253
23000000,1408.457,61.7636,0,1251,10437,1024000,0,3,253
24000000,1468.9883,61.711826,0,1314,10261,1024000,0,3,253
25000000,1529.8359,61.676983,0,1367,10614,1024000,0,3,253
26000000,1594.9062,61.808487,0,1423,6762,1024000,0,3,253
27000000,1651.7529,61.623375,0,1478,10778,1024000,0,3,253
28000000,1712.4199,61.588978,0,1535,10213,1024000,0,3,253
29000000,1772.1768,61.52537,0,1597,11235,1024000,0,3,253
30000000,1832.7109,61.49211,0,1657,10703,1024000,0,3,253
31000000,1893.0996,61.45629,0,1713,10389,1024000,0,3,253
32000000,1953.4512,61.421555,0,1765,10427,1024000,0,3,253
33000000,2013.2139,61.370987,0,1815,10814,1024000,0,3,253
34000000,2073.6504,61.343346,0,1877,10443,1024000,0,3,253
35000000,2134.7227,61.335556,0,1930,10539,1024000,0,3,253
36000000,2195.6836,61.325092,0,1980,10073,1024000,0,3,253
37000000,2255.9922,61.29747,0,2030,10378,1024000,0,3,253
38000000,2316.3262,61.271984,0,2093,10264,1024000,0,3,253
39000000,2376.3271,61.23923,0,2152,9755,1024000,0,3,253
40000000,2435.789,61.19458,0,2206,10264,1024000,0,3,253
41000000,2496.0293,61.17119,0,2260,10070,1024000,0,3,253
42000000,2556.2285,61.14794,0,2316,9844,1024000,0,3,253
43000000,2616.295,61.122673,0,2375,10278,1024000,0,3,253
44000000,2676.2734,61.096554,0,2439,9948,1024000,0,3,253
45000000,2736.122,61.068703,0,2493,10176,1024000,0,3,253
46000000,2796.2031,61.047134,0,2550,9805,1024000,0,3,253
47000000,2855.501,61.009766,0,2613,10032,1024000,0,3,253
48000000,2915.8389,60.995712,0,2670,9518,1024000,0,3,253
49000000,2975.628,60.970985,0,2722,10032,1024000,0,3,253
50000000,3035.4287,60.947487,0,2781,10088,1024000,0,3,253
51000000,3095.7812,60.93578,0,2830,9935,1024000,0,3,253
52000000,3155.1875,60.90625,0,2893,10025,1024000,0,3,253
53000000,3214.6191,60.878326,0,2946,10384,1024000,0,3,253
54000000,3274.5137,60.860043,0,3004,10344,1024000,0,3,253
55000000,3334.5244,60.844543,0,3062,9901,1024000,0,3,253
56000000,3394.1416,60.82255,0,3121,10385,1024000,0,3,253
57000000,3454.121,60.807713,0,3180,10184,1024000,0,3,253
58000000,3514.6445,60.80279,0,3235,9832,1024000,0,3,253
59000000,3574.4014,60.785004,0,3288,11073,1024000,0,3,253
60000000,3635.4521,60.789448,0,3345,9755,1024000,0,3,253
61000000,3695.7607,60.78154,0,3396,9459,1024000,0,3,253
62000000,3754.7715,60.752888,0,3461,9930,1024000,0,3,253
63000000,3813.629,60.722706,0,3510,10972,1024000,0,3,253
64000000,3874.6904,60.728016,0,3569,9342,1024000,0,3,253
65000000,3933.9814,60.70584,0,3626,9780,1024000,0,3,253
66000000,3993.4287,60.686718,0,3681,9724,1024000,0,3,253
67000000,4053.129,60.67195,0,3739,9863,1024000,0,3,253
68000000,4112.925,60.65903,0,3784,10389,1024000,0,3,253
69000000,4173.711,60.660873,0,3841,9788,1024000,0,3,253
70000000,4233.662,60.65071,0,3894,10364,1024000,0,3,253
71000000,4294.832,60.658043,0,3944,10510,1024000,0,3,253
72000000,4355.8545,60.663116,0,4000,10439,1024000,0,3,253
73000000,4416.449,60.662174,0,4048,11274,1024000,0,3,253
74000000,4478.336,60.678772,0,4101,10418,1024000,0,3,253
75000000,4539.209,60.68137,0,4160,10333,1024000,0,3,253
76000000,4599.921,60.681774,0,4221,10599,1024000,0,3,253
77000000,4661.002,60.686966,0,4283,10147,1024000,0,3,253
78000000,4721.3955,60.6832,0,4340,10516,1024000,0,3,253
79000000,4782.2344,60.685177,0,4402,10247,1024000,0,3,253
80000000,4842.8213,60.68394,0,4459,10740,1024000,0,3,253
81000000,4904.2803,60.69353,0,4519,10884,1024000,0,3,253
82000000,4965.1973,60.696266,0,4571,10619,1024000,0,3,253
83000000,5026.54,60.70407,0,4628,9952,1024000,0,3,253
84000000,5086.6797,60.697334,0,4685,11212,1024000,0,3,253
85000000,5153.3955,60.76831,0,4741,7141,1024000,0,3,253
86000000,5211.297,60.734894,0,4805,10625,1024000,0,3,253
