timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1208000,0.0,0.0,488.05225,0.0,0.0,0.0,0.0,1,0,0,0
6800000,47.39774195265301,8.54559386392619,488.04794,-0.0052647446,-0.010242058,0.004317544,1.5692405,1,1,1,0
14636000,47.397741934397416,8.54559402467008,488.00665,-0.007294675,0.0018568775,0.045607463,1.582695,1,1,1,0
16352000,47.39774174169604,8.545594016460209,487.98267,-0.02872209,0.0012389335,0.06956682,1.5853274,1,1,1,0
26036000,47.39774174169604,8.545594016460209,487.98267,-0.02872209,0.0012389335,0.06956682,1.5640625,1,1,1,0
86000000,47.397750915884046,8.545596691810818,487.57388,0.9914011,0.20260826,0.47835308,1.5729126,1,1,1,0
