timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6612000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
75624000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
80268000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80316000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80368000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80468000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80516000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80568000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80616000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80664000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80716000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80768000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80816000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80868000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80916000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
80968000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81016000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81068000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81116000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81168000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81216000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81268000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81316000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81368000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
81468000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
