timestamp,load,ram_usage
1004000,0.08163265,0.490611
1504000,0.09803922,0.4908834
2004000,0.06,0.49104747
2504000,0.08,0.49130118
3004000,0.083333336,0.4911987
3504000,0.05882353,0.49072823
4004000,0.06,0.49086964
4504000,0.08,0.4907578
5004000,0.08,0.49078244
5504000,0.1,0.49072284
6004000,0.08,0.49072284
6504000,0.06,0.49078786
7004000,0.08,0.49096814
7504000,0.1,0.49082726
8004000,0.06,0.49085388
8504000,0.078431375,0.4908923
9004000,0.08,0.4909795
9504000,0.078431375,0.4889533
10004000,0.08,0.48885083
10504000,0.08,0.48885083
11004000,0.08196721,0.48883408
11504000,0.10204082,0.48884985
12004000,0.078431375,0.48748773
12504000,0.1,0.487604
13004000,0.06666667,0.4879375
13504000,0.08,0.48809072
14004000,0.09803922,0.48827642
14504000,0.1,0.48834145
15004000,0.08,0.4882774
15504000,0.1,0.48837054
16004000,0.08,0.48840746
16504000,0.1,0.48833406
17004000,0.08,0.48847052
17504000,0.1,0.4885173
18004000,0.078431375,0.48851192
18504000,0.083333336,0.4883646
19004000,0.1,0.4884789
19504000,0.08,0.488472
20004000,0.078431375,0.48845625
20504000,0.1,0.4884863
21004000,0.06,0.48840895
21504000,0.083333336,0.48837447
22004000,0.12,0.4884927
22504000,0.1,0.4884651
23004000,0.06,0.488438
23504000,0.1,0.48847005
24004000,0.078431375,0.4882927
24504000,0.1,0.4883114
25004000,0.08,0.4884178
25504000,0.08,0.48842028
26004000,0.08,0.48838627
26504000,0.08,0.4883907
27004000,0.08,0.48846608
27504000,0.1,0.48846954
28004000,0.09803922,0.4884592
28504000,0.1,0.48847347
29004000,0.08,0.48856857
29504000,0.12,0.4885794
30004000,0.08,0.48843113
30504000,0.08,0.48854294
31004000,0.078431375,0.48854047
31504000,0.08,0.48854688
32004000,0.08,0.48845574
32504000,0.08,0.48866215
33004000,0.06,0.4886853
33504000,0.08,0.4886597
34004000,0.1,0.48859861
34504000,0.06,0.48866168
35004000,0.08,0.48872423
35504000,0.06,0.48871684
36004000,0.078431375,0.48877546
36504000,0.08,0.48874936
37004000,0.08,0.48864737
37504000,0.08,0.4886198
38004000,0.08,0.4887538
38504000,0.08,0.48873013
39004000,0.05882353,0.48862964
39504000,0.08,0.4887587
40004000,0.08,0.48867792
40504000,0.08,0.48866314
41004000,0.06,0.4886656
41504000,0.08,0.48862964
42004000,0.08,0.4886543
42504000,0.06,0.48872572
43004000,0.1,0.48859122
43504000,0.05882353,0.48869762
44004000,0.08,0.48871094
44504000,0.08,0.48883605
45004000,0.06,0.48883754
45504000,0.1,0.48883063
46004000,0.05,0.48890898
46504000,0.08,0.48897055
47004000,0.06,0.48881537
47504000,0.08,0.48878875
48004000,0.09803922,0.4888464
48504000,0.06,0.4887612
49004000,0.08,0.48875576
49504000,0.06,0.48879468
50004000,0.09803922,0.48880306
50504000,0.06,0.48877695
51004000,0.06,0.4886597
51504000,0.1,0.48875183
52004000,0.08,0.48883015
52504000,0.06666667,0.48873013
53004000,0.06,0.48866808
53504000,0.08,0.48864245
54004000,0.06,0.48869368
54504000,0.078431375,0.48862177
55004000,0.08,0.4885602
55504000,0.1,0.4881252
56004000,0.06,0.48827693
56504000,0.06,0.48856118
57004000,0.08,0.4887267
57504000,0.078431375,0.4888794
58004000,0.06666667,0.48882028
58504000,0.08,0.48874786
59004000,0.06,0.48871437
59504000,0.08,0.4889341
60004000,0.08,0.48894247
60504000,0.06666667,0.48892176
61004000,0.08,0.48878828
61504000,0.08,0.48900554
62004000,0.08,0.48905972
62504000,0.08,0.48916367
63004000,0.08,0.48916167
63504000,0.08,0.48901832
64004000,0.078431375,0.48907992
64504000,0.05,0.489174
65004000,0.08,0.48906907
65504000,0.08,0.48891586
66004000,0.08,0.48909765
66504000,0.06,0.48910356
67004000,0.1,0.4890868
67504000,0.06,0.4891538
68004000,0.078431375,0.48921832
68504000,0.08,0.48924345
69004000,0.08,0.48923263
69504000,0.08,0.4892134
70004000,0.06,0.48913902
70504000,0.08,0.48913705
71004000,0.08,0.48911193
71504000,0.06666667,0.48905084
72004000,0.08,0.4891405
72504000,0.06,0.4891154
73004000,0.057142857,0.4890454
73504000,0.06666667,0.48909467
74004000,0.08,0.4891745
74504000,0.078431375,0.4891272
75004000,0.08,0.48912868
75504000,0.06,0.4890341
76004000,0.06,0.48899665
76504000,0.08,0.48906267
77004000,0.08,0.49025238
77504000,0.078431375,0.48992032
78004000,0.08,0.49015433
78504000,0.1,0.49049622
79004000,0.08,0.49003905
79504000,0.06,0.4905701
80004000,0.08,0.490544
80504000,0.078431375,0.49059227
81004000,0.08,0.4897627
