timestamp,rtl_time_s,rtl_limit_fraction
6612000,2.182612e-11,2.4251246e-14
7644000,0.0074784225,8.309359e-06
8652000,0.006422912,7.1365694e-06
9684000,0.009418697,1.0465219e-05
10684000,0.002543528,2.8261425e-06
11692000,0.009516267,1.0573631e-05
12704000,0.004160084,4.6223154e-06
13712000,0.013348294,1.4831439e-05
14764000,0.0004888058,5.431176e-07
15764000,0.019975426,2.219492e-05
16772000,0.0045927353,5.1030393e-06
17784000,0.017282324,1.9202584e-05
18792000,0.03746372,4.1626357e-05
19792000,0.015819266,1.7576964e-05
20804000,0.3583612,0.00039817914
21812000,0.98347664,0.0010927519
22824000,1.4696152,0.0016329059
23832000,1.668414,0.0018537935
24832000,2.0114,0.002234889
25844000,2.4933367,0.0027703743
26852000,2.4860632,0.0027622925
27864000,1.9634782,0.0021816425
28872000,0.46471673,0.00051635195
29876000,0.47754547,0.00053060614
30888000,1.3412169,0.001490241
31896000,2.3431125,0.0026034585
32896000,2.704568,0.0030050757
33908000,2.632308,0.0029247866
34916000,2.7195783,0.0030217539
35928000,2.6103196,0.0029003553
36936000,2.5001442,0.0027779383
37936000,2.5266087,0.0028073431
38948000,2.7441955,0.003049106
39956000,2.7078676,0.003008742
40964000,2.5062482,0.0027847204
41972000,2.54045,0.0028227225
42984000,2.501345,0.0027792722
43992000,2.3416245,0.0026018051
44992000,2.3779273,0.0026421414
46004000,2.407406,0.0026748958
47012000,1.568655,0.0017429501
48024000,0.5404161,0.00060046243
49032000,0.8583492,0.0009537214
50032000,1.5326953,0.0017029948
51044000,2.128735,0.0023652613
52052000,2.212285,0.0024580946
53064000,2.1160095,0.0023511217
54072000,1.963484,0.002181649
55072000,1.966958,0.002185509
56084000,2.061705,0.0022907837
57092000,2.1347876,0.0023719862
58104000,2.117704,0.0023530044
59112000,2.0084007,0.0022315565
60112000,1.6634905,0.0018483229
61128000,0.66425294,0.0007380589
62136000,0.76810575,0.00085345085
63136000,0.97282994,0.0010809222
64148000,1.8602296,0.002066922
65156000,2.3481832,0.0026090925
66168000,2.2654972,0.0025172192
67176000,2.2103348,0.0024559277
68176000,1.7829796,0.0019810884
69188000,1.0653015,0.0011836684
70196000,0.60908955,0.0006767662
71208000,0.7492058,0.0008324509
72208000,1.6448013,0.001827557
73220000,2.1346464,0.0023718295
74228000,2.0980318,0.0023311465
75240000,1.9498392,0.0021664882
76280000,1.368293,0.0015203258
77288000,0.49054942,0.0005450549
78296000,0.23849146,0.00026499052
79308000,0.28983253,0.00032203615
80316000,0.29102346,0.00032335942
81316000,0.26572514,0.00029525018
