timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1508000,inf,0,1,1,1,0,0,1,0,0,1
2508000,inf,0,1,1,1,0,0,1,0,0,1
3508000,inf,0,1,1,1,0,0,1,0,0,1
4508000,inf,0,1,1,1,0,0,1,0,0,1
5508000,inf,0,1,1,1,0,0,1,0,0,1
6508000,inf,0,1,1,1,0,0,1,0,0,1
6640000,inf,0,1,1,1,1,1,1,0,0,1
7640000,inf,0,1,1,1,1,1,1,0,0,1
8640000,inf,0,1,1,1,1,1,1,0,0,1
9600000,inf,0,1,1,1,0,0,1,0,0,1
10600000,inf,0,1,1,1,0,0,1,0,0,1
11600000,inf,0,1,1,1,0,0,1,0,0,1
12600000,inf,0,1,1,1,0,0,1,0,0,1
13600000,inf,0,1,1,1,0,0,1,0,0,1
14600000,inf,0,1,1,1,0,0,1,0,0,1
15600000,inf,0,1,1,1,1,0,1,0,0,1
16300000,inf,0,1,0,0,1,0,1,0,0,1
16308000,inf,0,0,0,0,1,0,1,0,0,1
17308000,inf,0,0,0,0,1,0,0,0,0,1
18308000,inf,0,0,0,0,1,0,0,0,0,1
19308000,inf,0,0,0,0,1,0,0,0,0,1
20308000,inf,0,0,0,0,1,0,0,0,0,1
21300000,inf,0,0,0,0,0,0,0,1,0,1
22300000,inf,0,0,0,0,0,0,0,1,0,1
23300000,inf,0,0,0,0,0,0,0,1,0,1
24300000,inf,0,0,0,0,0,0,0,0,0,1
25300000,inf,0,0,0,0,0,0,0,0,0,1
26300000,inf,0,0,0,0,0,0,0,0,0,1
27300000,inf,0,0,0,0,0,0,0,0,0,1
28300000,inf,0,0,0,0,0,0,0,1,0,1
28320000,inf,0,0,0,0,1,1,0,1,0,1
29320000,inf,0,0,0,0,1,1,0,1,0,1
30320000,inf,0,0,0,0,1,1,0,1,0,1
31320000,inf,0,0,0,0,1,1,0,1,0,1
32320000,inf,0,0,0,0,1,1,1,0,0,1
32628000,inf,0,1,0,0,1,1,1,0,0,1
32988000,inf,0,1,1,0,1,1,1,0,0,1
33328000,inf,0,1,1,1,1,1,1,0,0,1
34328000,inf,0,1,1,1,1,1,1,0,0,1
35328000,inf,0,1,1,1,1,1,1,0,0,1
36328000,inf,0,1,1,1,1,1,1,0,0,1
