timestamp,tilt_limit,takeoff_state
660000,0.0,1
6608000,0.0016000001,1
6620000,0.004,1
7600000,0.1999999,1
7648000,0.20943952,1
14600000,0.20943952,2
15600000,0.20943952,4
18608000,0.21103951,5
18620000,0.21343951,5
19608000,0.41103977,5
20608000,0.6110402,5
21480000,0.7853982,5
33340000,0.7829982,3
33348000,0.7813982,3
34340000,0.5829978,3
35340000,0.38299736,1
