timestamp,rtl_time_s,rtl_limit_fraction
6608000,9.2778615e-12,1.0308735e-14
7640000,0.011082039,1.2313378e-05
8648000,0.008151498,9.057219e-06
9680000,0.017105265,1.900585e-05
10680000,0.0041679693,4.631077e-06
11688000,0.0073776823,8.197426e-06
12700000,0.012423093,1.38034375e-05
13708000,0.017402306,1.9335896e-05
14760000,0.0034734143,3.8593494e-06
15760000,0.015276043,1.6973381e-05
16768000,0.009727806,1.0808673e-05
17780000,0.028493201,3.1659114e-05
18788000,0.03613756,4.0152845e-05
19788000,0.0110887475,1.2320831e-05
20800000,0.22254021,0.00024726693
21808000,0.6608695,0.0007342995
22820000,1.1860396,0.0013178218
23828000,1.6106813,0.001789646
24828000,1.7636807,0.0019596454
25840000,1.9357153,0.002150795
26848000,2.204607,0.0024495635
27880000,2.4898248,0.002766472
28880000,2.1510556,0.0023900617
29888000,1.3977628,0.0015530698
30900000,0.7154104,0.0007949005
31908000,0.05955538,6.617265e-05
32908000,0.07836561,8.7072905e-05
33920000,0.08120939,9.0232665e-05
34928000,0.0907664,0.00010085156
35940000,0.08788591,9.765101e-05
