timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
220000,214000,197388,0.011261236,-0.21895598,0.43039426,0
244000,238000,197388,0.008577354,-0.21224785,0.43073246,0
264000,258000,197388,0.008183478,-0.21507809,0.42907548,0
288000,282000,197388,0.010322012,-0.21627103,0.42681623,0
308000,302000,197388,0.011736177,-0.21924046,0.42916137,0
332000,326000,197388,0.009241087,-0.22181255,0.43202433,0
352000,346000,197388,0.009338111,-0.21667698,0.4235674,0
376000,370000,197388,0.008297762,-0.2150873,0.4286129,0
396000,390000,197388,0.008093816,-0.21660142,0.42965946,0
420000,414000,197388,0.012154693,-0.21657874,0.42535782,0
440000,434000,197388,0.0036586837,-0.21792963,0.43285066,0
464000,458000,197388,0.008253083,-0.22157621,0.42653245,0
484000,478000,197388,0.008736092,-0.21749672,0.42862323,0
508000,502000,197388,0.011295328,-0.21806234,0.4298309,0
528000,522000,197388,0.0151164085,-0.21246754,0.4284807,0
552000,546000,197388,0.011867509,-0.21238127,0.42888027,0
572000,566000,197388,0.0051343297,-0.21793176,0.42617399,0
596000,590000,197388,0.009412455,-0.21618259,0.42637292,0
616000,610000,197388,0.008818306,-0.21446587,0.43150055,0
640000,634000,197388,0.00022833794,-0.21912162,0.42947733,0
660000,654000,197388,0.010820802,-0.2133261,0.43069392,0
684000,678000,197388,0.01331865,-0.21606159,0.43071258,0
704000,698000,197388,0.010048002,-0.21726692,0.4334582,0
728000,722000,197388,0.012301929,-0.21804169,0.4294446,0
748000,742000,197388,0.007358199,-0.2113467,0.42884243,0
772000,766000,197388,0.0075169904,-0.21601613,0.4326619,0
792000,786000,197388,0.007911146,-0.212122,0.4280149,0
816000,810000,197388,0.008271801,-0.21495192,0.43043137,0
836000,830000,197388,0.011345418,-0.21366438,0.43221152,0
860000,854000,197388,0.0073038572,-0.21679246,0.42955214,0
880000,874000,197388,0.006855869,-0.21245837,0.42978054,0
904000,898000,197388,0.0053011053,-0.21443617,0.42848825,0
924000,918000,197388,0.013205419,-0.2163072,0.4262553,0
948000,942000,197388,0.004683468,-0.21888822,0.43235415,0
968000,962000,197388,0.007834562,-0.2165113,0.43135166,0
992000,986000,197388,0.012918708,-0.21829332,0.42293102,0
1012000,1006000,197388,0.011867352,-0.21953039,0.42607605,0
1036000,1030000,197388,0.007084961,-0.21366662,0.43040892,0
1056000,1050000,197388,0.007867026,-0.21507779,0.42952627,0
1080000,1074000,197388,0.009999466,-0.21398951,0.42727387,0
1100000,1094000,197388,0.00890556,-0.21630776,0.4243918,0
1124000,1118000,197388,0.00928751,-0.21900204,0.4320189,0
1144000,1138000,197388,0.007462131,-0.21692362,0.42932135,0
1168000,1162000,197388,0.011062423,-0.2123133,0.42627156,0
