timestamp,rtl_time_s,rtl_limit_fraction
6608000,3.12829e-11,3.475878e-14
7628000,0.005550716,6.1674627e-06
8632000,0.00932225,1.0358056e-05
9652000,0.013995515,1.5550573e-05
10660000,0.01914374,2.1270824e-05
11660000,0.023362538,2.5958376e-05
12672000,0.033293806,3.699312e-05
13680000,0.036966495,4.1073887e-05
14680000,0.001132862,1.2587356e-06
15680000,0.004290905,4.767672e-06
16692000,0.0052656215,5.8506907e-06
17700000,0.016325625,1.8139583e-05
18712000,0.029530713,3.2811906e-05
19720000,0.060384296,6.7093664e-05
20720000,0.42914772,0.0004768308
21732000,0.91353023,0.0010150337
22740000,1.4319891,0.0015910991
23752000,1.9727666,0.0021919631
24760000,2.2659461,0.0025177181
25760000,2.557344,0.0028414936
26800000,2.494688,0.0027718758
27812000,2.4318118,0.0027020131
28820000,2.5803335,0.0028670372
29820000,2.6883562,0.0029870623
30820000,2.8680353,0.003186706
31832000,2.9654748,0.0032949722
32880000,3.0589316,0.003398813
33912000,3.1500037,0.0035000043
34912000,3.2340393,0.0035933773
35932000,3.0553112,0.0033947905
36932000,2.8734162,0.0031926848
37980000,2.9132133,0.0032369038
38992000,3.0431643,0.0033812937
39992000,3.148338,0.0034981535
41020000,3.2251837,0.0035835376
42032000,3.260209,0.0036224546
43040000,3.1610103,0.0035122337
44052000,3.1118846,0.0034576498
45092000,2.9664698,0.0032960777
46124000,2.8085196,0.0031205777
47160000,2.627565,0.0029195168
48160000,2.4627867,0.00273643
49180000,2.4829705,0.0027588562
50180000,2.605512,0.0028950134
51212000,2.697221,0.0029969125
52252000,2.487546,0.0027639403
53264000,2.2936423,0.0025484913
54312000,2.178965,0.0024210725
55332000,2.179605,0.0024217835
56332000,2.263413,0.0025149034
57360000,2.3714764,0.0026349737
58364000,2.3483517,0.0026092797
59392000,2.0574238,0.0022860267
60392000,1.6397458,0.00182194
61432000,1.4768982,0.0016409981
62432000,1.6180218,0.0017978022
63460000,1.8023007,0.0020025563
64472000,1.9590373,0.0021767083
65492000,2.1005194,0.0023339104
66520000,2.2344193,0.0024826883
67540000,2.245959,0.00249551
68560000,2.1151094,0.0023501217
69580000,2.0280018,0.0022533354
70592000,1.8994071,0.0021104524
71612000,1.7566081,0.0019517869
72612000,1.701633,0.0018907035
73632000,1.681777,0.0018686412
74652000,1.6533122,0.0018370136
75700000,1.6149102,0.0017943449
76700000,0.99894524,0.0011099392
77712000,0.6322794,0.0007025327
78720000,0.5676148,0.00063068315
79732000,0.55271375,0.0006141264
80760000,0.00015180494,1.6867216e-07
