timestamp,tilt_limit,takeoff_state
648000,0.0,1
6412000,0.0024,1
6420000,0.004,1
7412000,0.2023999,1
7452000,0.20943952,1
14640000,0.20943952,2
15640000,0.20943952,4
18652000,0.21183951,5
18660000,0.21343951,5
19640000,0.40943977,5
20652000,0.6118402,5
21520000,0.7853982,5
78220000,0.78379816,3
78232000,0.7813982,3
79220000,0.58379775,3
80220000,0.38379738,3
81092000,0.20943952,1
