timestamp,mag_inconsistency_angle
496000,7.99219e-09
992000,8.691434e-09
1496000,7.681433e-09
1992000,7.567216e-09
2496000,9.030457e-09
2992000,8.140904e-09
3500000,7.855707e-09
3992000,0.00014803633
4500000,1.3992641e-05
4996000,1.3994655e-06
5500000,1.396138e-07
5996000,2.0594552e-08
6492000,1.0183205e-08
6996000,7.737274e-09
7492000,8.320293e-09
7996000,7.630211e-09
8492000,7.66137e-09
8988000,2.884898e-05
9492000,2.7313895e-06
10000000,2.6558396e-07
10496000,0.0004398874
11000000,4.1562842e-05
11496000,4.1396625e-06
12000000,3.9810965e-07
12496000,4.809969e-08
12992000,1.2829673e-08
13496000,8.990138e-09
13992000,7.690744e-09
14500000,8.961595e-09
14632000,8.07123e-09
80236000,8.064952e-09
80244000,7.945128e-09
80740000,7.4670945e-09
