timestamp,rtl_time_s,rtl_limit_fraction
6800000,2.321044e-11,2.578938e-14
7828000,0.008558615,9.509573e-06
8840000,0.0023378949,2.5976613e-06
9880000,0.010896244,1.2106938e-05
10880000,0.015629284,1.7365872e-05
11888000,0.016682595,1.8536219e-05
12900000,0.029753895,3.305989e-05
13908000,0.029977325,3.3308144e-05
14948000,0.0074965125,8.329459e-06
15960000,0.017779363,1.9754849e-05
16968000,0.013419811,1.4910901e-05
17980000,0.024374811,2.7083124e-05
18980000,0.038291816,4.2546464e-05
19988000,0.110273644,0.00012252628
21000000,0.7344825,0.0008160917
22008000,1.3648196,0.0015164664
23020000,1.7283695,0.0019204107
24020000,2.055581,0.0022839792
25028000,2.4257743,0.0026953048
26040000,2.4181263,0.0026868072
27048000,2.3292694,0.0025880772
28068000,2.1981204,0.0024423562
29080000,1.5929155,0.0017699063
30088000,0.90169895,0.0010018877
31100000,0.19113986,0.00021237764
32100000,0.05294242,5.8824913e-05
33108000,0.059639633,6.6266264e-05
34120000,0.066522844,7.391428e-05
35128000,0.07555304,8.394782e-05
