timestamp,load,ram_usage
1004000,0.09803922,0.38643193
1504000,0.078431375,0.38663146
2004000,0.05882353,0.3866689
2504000,0.06,0.38665164
3004000,0.1,0.38661373
3504000,0.06,0.38670436
4004000,0.08,0.3866477
4504000,0.08,0.3867285
5004000,0.06,0.3867211
5504000,0.08,0.38675413
6004000,0.06,0.38640532
6504000,0.09803922,0.386661
7004000,0.08,0.38652653
7504000,0.06,0.38677874
8004000,0.08,0.386663
8504000,0.08,0.3866935
9004000,0.1,0.38673046
9504000,0.06,0.38673046
10004000,0.08,0.3867211
10504000,0.08,0.38667727
11004000,0.08,0.3866477
11504000,0.08,0.38677087
12004000,0.078431375,0.38673884
12504000,0.083333336,0.38695952
13004000,0.06,0.38641027
13504000,0.08,0.38677776
14004000,0.06,0.38699353
14504000,0.083333336,0.3871822
15004000,0.078431375,0.38704574
15504000,0.08,0.38706496
16004000,0.08,0.38712308
16504000,0.06,0.38724625
17004000,0.1,0.3873295
17504000,0.06666667,0.38731325
18004000,0.06,0.38736695
18504000,0.08,0.38733047
19004000,0.08,0.38726202
19504000,0.08,0.38726646
20004000,0.05882353,0.3872359
20504000,0.08,0.38726646
21004000,0.08,0.3873832
21504000,0.08,0.3874364
22004000,0.08,0.38751572
22504000,0.078431375,0.3873881
23004000,0.08,0.3873374
23504000,0.08,0.38737875
24004000,0.08,0.3873497
24504000,0.08,0.38738468
25004000,0.06,0.38739797
25504000,0.08,0.38745758
26004000,0.08,0.38740537
26504000,0.08,0.38748765
27004000,0.078431375,0.38779256
27504000,0.078431375,0.38780785
28004000,0.08,0.38790685
28504000,0.08,0.3878443
29004000,0.08,0.38793495
29504000,0.1,0.3880113
30004000,0.08,0.3879852
30504000,0.08,0.38794234
31004000,0.08,0.38745514
31504000,0.08,0.3877635
32004000,0.06,0.38766548
32504000,0.078431375,0.38794923
33004000,0.08,0.38761127
33504000,0.08,0.3878512
34004000,0.1,0.38793248
34504000,0.06,0.3875576
35004000,0.078431375,0.3878778
35504000,0.08,0.38798323
