timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
8200000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
75652000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
77420000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77468000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77520000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77568000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77620000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77668000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77720000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77768000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77820000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77868000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77920000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77968000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78020000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78068000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78120000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78172000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78228000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78280000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78328000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78380000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78428000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78480000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78528000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78580000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78628000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78676000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78728000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78780000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78828000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78880000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78928000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78980000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79028000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79080000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79128000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79180000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79228000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79280000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79328000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79380000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
