timestamp,tilt_limit,takeoff_state
696000,0.0,1
8200000,0.0024,1
8208000,0.004,1
9200000,0.2023999,1
9240000,0.20943952,1
14632000,0.20943952,2
15632000,0.20943952,4
18640000,0.21103951,5
18652000,0.21343951,5
19632000,0.40943977,5
20640000,0.6110402,5
21512000,0.7853982,5
77408000,0.78379816,3
77420000,0.7813982,3
78400000,0.5853978,3
79400000,0.38539737,3
