timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1310996,1310996,-0.0012261547,3.949894e-05,1.2361567e-06,-0.00033968777,-0.0035090144,-0.035624895,4000,4000,0,0
1000000,1000000,1310996,1310996,3.5460063e-05,1.9971847e-05,1.217221e-05,-8.6193715e-05,-0.0017130014,-0.040425885,4000,4000,0,0
1500000,1500000,1310996,1310996,-6.311943e-06,-2.9514467e-05,1.3779347e-05,-0.0005281521,-0.0024863263,-0.041455384,4000,4000,0,0
2000000,2000000,1310996,1310996,-5.7986304e-06,-5.155212e-06,1.3631565e-05,0.00016200123,0.0020711103,-0.0399845,4000,4000,0,0
2500000,2500000,1310996,1310996,1.6170992e-05,3.487922e-05,-7.3469405e-06,0.0015281594,0.00017153761,-0.039323803,4000,4000,0,0
3000000,3000000,1310996,1310996,-1.7542818e-05,-2.613767e-06,1.5044095e-05,0.00026745617,-0.001248279,-0.03989424,4000,4000,0,0
3500000,3500000,1310996,1310996,2.7266266e-05,-3.0623865e-05,-1.2280756e-05,0.0015019831,0.0021189784,-0.036753226,4000,4000,0,0
4000000,4000000,1310996,1310996,1.2987415e-06,-1.9731142e-05,-4.757288e-05,0.0002999783,0.002324624,-0.039718658,4000,4000,0,0
4500000,4500000,1310996,1310996,-1.9725127e-05,-1.6984348e-05,1.3675428e-05,0.00028139295,-0.0027372593,-0.040093817,4000,4000,0,0
4996000,4996000,1310996,1310996,2.2497572e-05,-1.2171216e-05,-1.5992796e-06,0.00072105153,-0.002258754,-0.03976792,4000,4000,0,0
5496000,5496000,1310996,1310996,-1.135611e-05,-1.5264819e-05,-2.0263175e-05,0.0005025798,0.0023790023,-0.038312897,4000,4000,0,0
6000000,6000000,1310996,1310996,7.025148e-06,2.5021944e-05,9.192697e-06,0.0016763808,5.82789e-05,-0.039541394,4000,4000,0,0
6500000,6500000,1310996,1310996,-1.9296896e-05,2.3421975e-05,-8.679123e-06,0.0005684271,-0.0023165254,-0.040093973,4000,4000,0,0
7000000,7000000,1310996,1310996,-9.707222e-06,-3.869165e-07,3.623892e-05,0.00038755947,-0.0023253667,-0.03892201,4000,4000,0,0
7500000,7500000,1310996,1310996,1.864217e-05,-4.260091e-06,1.3579734e-05,0.0008237246,1.3547883e-07,-0.03742138,4000,4000,0,0
8000000,8000000,1310996,1310996,1.601454e-05,-1.9253437e-05,4.9989926e-06,0.0005763838,0.0019807226,-0.039786376,4000,4000,0,0
8500000,8500000,1310996,1310996,-2.6658545e-06,-2.3066319e-05,-1.0543094e-05,0.00083086395,-0.0027207339,-0.04047737,4000,4000,0,0
9000000,9000000,1310996,1310996,-2.462127e-05,3.231014e-05,5.418838e-06,0.00034269952,8.590075e-05,-0.03881113,4000,4000,0,0
9500000,9500000,1310996,1310996,-4.4394933e-06,5.2912555e-06,-1.654855e-05,0.0002123282,-0.0027235178,-0.039617293,4000,4000,0,0
10000000,10000000,1310996,1310996,-4.0807736e-06,-1.3976127e-05,2.3094884e-05,0.00059732836,-0.0023555402,-0.03888436,4000,4000,0,0
10500000,10500000,1310996,1310996,-1.4484287e-05,-2.9938066e-05,2.7735567e-05,-0.00066263054,-0.0027062818,-0.03694496,4000,4000,0,0
