timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1659978951970352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.06,0.0,0.01,0.07452556,0,nan,nan,3,0,1,10,0
596000,1659978952171352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,0.0,5.6658626,0,nan,nan,3,0,1,10,0
996000,1659978952571352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-0.01,5.809852,0,nan,nan,3,0,1,10,0
1396000,1659978952970352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.9963075,0,nan,nan,3,0,1,10,0
1796000,1659978953370352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.7516124,0,nan,nan,3,0,1,10,0
2196000,1659978953770352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.6199603,0,nan,nan,3,0,1,10,0
2596000,1659978954171352,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.630312,0,nan,nan,3,0,1,10,0
2996000,1659978954570352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.02,3.8083084,0,nan,nan,3,0,1,10,0
3396000,1659978954971352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,6.0301127,0,nan,nan,3,0,1,10,0
3796000,1659978955370352,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.1414454,0,nan,nan,3,0,1,10,0
4196000,1659978955770352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.7129397,0,nan,nan,3,0,1,10,0
4596000,1659978956170352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.1169097,0,nan,nan,3,0,1,10,0
4996000,1659978956571352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.8692937,0,nan,nan,3,0,1,10,0
5396000,1659978956971352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.8164377,0,nan,nan,3,0,1,10,0
5796000,1659978957370352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.2423253,0,nan,nan,3,0,1,10,0
6196000,1659978957770352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.2607713,0,nan,nan,3,0,1,10,0
6596000,1659978958170352,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3988814,0,nan,nan,3,0,1,10,0
6996000,1659978958571352,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.8633134,0,nan,nan,3,0,1,10,0
7396000,1659978958971352,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.034852,0,nan,nan,3,0,1,10,0
