timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,496000,1310996,1310996,-0.0016228827,2.1603546e-05,-1.8937577e-05,0.0002647279,-0.0035704786,-0.038335115,4000,4000,0,0
1000000,996000,1310996,1310996,-8.818198e-06,1.9105704e-05,7.3297383e-06,-0.00026260232,-0.002342739,-0.040793695,4000,4000,0,0
1500000,1496000,1310996,1310996,2.0066205e-05,-1.4465444e-05,8.575921e-08,8.926642e-05,0.0023971556,-0.039101355,4000,4000,0,0
2000000,1996000,1310996,1310996,7.771481e-06,0.00022819982,-1.3704384e-05,-0.007902776,0.0015274661,-0.0319415,4000,4000,0,0
2500000,2496000,1310996,1310996,8.1525e-06,-2.3541468e-05,-4.113062e-06,7.845632e-05,0.0024768775,-0.040438697,4000,4000,0,0
3000000,2996000,1310996,1310996,-2.491144e-06,4.429926e-06,3.1843678e-07,0.00024524948,-0.0024824042,-0.039567955,4000,4000,0,0
3496000,3492000,1310996,1310996,4.4404504e-05,1.5979387e-05,-1.40305165e-05,0.0016359447,0.0019274064,-0.038259555,4000,4000,0,0
4000000,3996000,1310996,1310996,-2.2194986e-06,-5.548836e-07,-7.584439e-06,0.0001676237,0.0024369152,-0.04032775,4000,4000,0,0
4500000,4496000,1310996,1310996,-1.0659713e-05,-7.361449e-06,-4.1712903e-07,-0.00017995539,-8.684839e-05,-0.04067719,4000,4000,0,0
5000000,4996000,1310996,1310996,2.7122145e-05,3.1065174e-05,-1.0991095e-05,0.0006488492,0.0020880098,-0.038508233,4000,4000,0,0
5500000,5496000,1310996,1310996,1.3525648e-06,-5.5741936e-07,-2.2048165e-05,0.00029263695,0.0022172045,-0.040985033,4000,4000,0,0
6000000,5996000,1310996,1310996,-9.404372e-06,9.781131e-06,-5.4463076e-06,0.00010151006,0.0027118404,-0.040074218,4000,4000,0,0
