timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
204000,1310988,1310988,1310996,1311004,0,0.01598065,0.039319582,0.053360853,0.0,1310988,1310988,1310996,1311004,0,0.0037015164,0.0014201493,0.004179362,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.022104586,0.038399894,0.021562971,0.0,1310988,1310988,1310996,1311004,0,0.0071422043,0.003987768,0.0031760444,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.018008338,0.00937565,0.008717665,0.0,1310988,1310988,1310996,1311004,0,0.0046643303,0.0027466435,0.0019179883,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.008896195,0.0059620123,0.011832889,0.0,1310988,1310988,1310996,1311004,0,0.0044158963,0.001616386,0.002815432,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.011685688,0.0033946238,0.011134138,0.0,1310988,1310988,1310996,1311004,0,0.00012906194,0.00016689923,0.00020790093,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.023932697,0.015194894,0.008884922,0.0,1310988,1310988,1310996,1311004,0,0.00020491245,0.00042067558,0.00059843995,0.0,1,1,1,0,1,1,1,0
1396000,1310988,1310988,1310996,1311004,0,0.045384288,0.016793145,0.03520185,0.0,1310988,1310988,1310996,1311004,0,0.0007141916,0.0003334339,0.0005327453,0.0,1,1,1,0,1,1,1,0
1600000,1310988,1310988,1310996,1311004,0,0.030104103,0.022328429,0.013773297,0.0,1310988,1310988,1310996,1311004,0,0.00043585047,0.00041022024,0.00035470029,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.017912034,0.012650836,0.015325956,0.0,1310988,1310988,1310996,1311004,0,0.00026841532,0.00023279735,0.00044108377,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.048967436,0.024902372,0.024347618,0.0,1310988,1310988,1310996,1311004,0,0.00033931888,0.0002515193,0.00027036824,0.0,1,1,1,0,1,1,1,0
2200000,1310988,1310988,1310996,1311004,0,0.027498715,0.009470658,0.028402666,0.0,1310988,1310988,1310996,1311004,0,0.00023210047,0.0002723475,0.0003578835,0.0,1,1,1,0,1,1,1,0
2400000,1310988,1310988,1310996,1311004,0,0.020948514,0.022667883,0.011789049,0.0,1310988,1310988,1310996,1311004,0,0.00059022324,0.00032481636,0.0002717369,0.0,1,1,1,0,1,1,1,0
2596000,1310988,1310988,1310996,1311004,0,0.02365238,0.021701675,0.027622843,0.0,1310988,1310988,1310996,1311004,0,0.00041125767,0.00013170893,0.00050763675,0.0,1,1,1,0,1,1,1,0
2796000,1310988,1310988,1310996,1311004,0,0.028439816,0.037189916,0.06279555,0.0,1310988,1310988,1310996,1311004,0,0.00011870737,0.0004891645,0.000436701,0.0,1,1,1,0,1,1,1,0
2996000,1310988,1310988,1310996,1311004,0,0.027372934,0.027640425,0.038908094,0.0,1310988,1310988,1310996,1311004,0,0.00033917974,0.00041220637,0.0005613733,0.0,1,1,1,0,1,1,1,0
3200000,1310988,1310988,1310996,1311004,0,0.028409133,0.014823356,0.022762721,0.0,1310988,1310988,1310996,1311004,0,0.00049264304,0.00014387933,0.0005168641,0.0,1,1,1,0,1,1,1,0
3400000,1310988,1310988,1310996,1311004,0,0.035370845,0.0365359,0.010776573,0.0,1310988,1310988,1310996,1311004,0,0.00075836334,0.0006262834,0.00026479468,0.0,1,1,1,0,1,1,1,0
3600000,1310988,1310988,1310996,1311004,0,0.0230761,0.0121179875,0.020758547,0.0,1310988,1310988,1310996,1311004,0,0.00027172657,0.00053316145,0.0005349068,0.0,1,1,1,0,1,1,1,0
3796000,1310988,1310988,1310996,1311004,0,0.05440815,0.030843433,0.036335096,0.0,1310988,1310988,1310996,1311004,0,0.0009157207,0.0006924284,0.00034807876,0.0,1,1,1,0,1,1,1,0
3996000,1310988,1310988,1310996,1311004,0,0.038582783,0.0754053,0.040339287,0.0,1310988,1310988,1310996,1311004,0,0.0006355335,0.0014479063,0.0009972998,0.0,1,1,1,0,1,1,1,0
4200000,1310988,1310988,1310996,1311004,0,0.007344276,0.05590238,0.06010419,0.0,1310988,1310988,1310996,1311004,0,0.0004015602,0.0007472983,0.0010690602,0.0,1,1,1,0,1,1,1,0
4396000,1310988,1310988,1310996,1311004,0,0.004234917,0.020002197,0.021215234,0.0,1310988,1310988,1310996,1311004,0,0.0002498335,0.00035595256,0.00040475573,0.0,1,1,1,0,1,1,1,0
4596000,1310988,1310988,1310996,1311004,0,0.03749689,0.028631423,0.06551835,0.0,1310988,1310988,1310996,1311004,0,0.00026549582,0.00020097748,0.00019622881,0.0,1,1,1,0,1,1,1,0
4796000,1310988,1310988,1310996,1311004,0,0.022171566,0.04687509,0.068122156,0.0,1310988,1310988,1310996,1311004,0,0.00022814365,0.0006083416,0.0004845385,0.0,1,1,1,0,1,1,1,0
4996000,1310988,1310988,1310996,1311004,0,0.024055725,0.0014374129,0.024702635,0.0,1310988,1310988,1310996,1311004,0,0.00036623937,0.00047906517,0.0002387221,0.0,1,1,1,0,1,1,1,0
5196000,1310988,1310988,1310996,1311004,0,0.0201457,0.029987365,0.05006264,0.0,1310988,1310988,1310996,1311004,0,0.0004313909,0.0005134749,0.00065456075,0.0,1,1,1,0,1,1,1,0
5396000,1310988,1310988,1310996,1311004,0,0.029006438,0.029568374,0.057535842,0.0,1310988,1310988,1310996,1311004,0,0.00085624185,0.0004750176,0.0012867259,0.0,1,1,1,0,1,1,1,0
5600000,1310988,1310988,1310996,1311004,0,0.027528109,0.032888144,0.014724824,0.0,1310988,1310988,1310996,1311004,0,0.00035269486,0.00029055565,0.00032184366,0.0,1,1,1,0,1,1,1,0
5800000,1310988,1310988,1310996,1311004,0,0.062474534,0.03419949,0.047874354,0.0,1310988,1310988,1310996,1311004,0,0.0008059073,0.0005311972,0.000618586,0.0,1,1,1,0,1,1,1,0
6000000,1310988,1310988,1310996,1311004,0,0.03554156,0.019427985,0.050757762,0.0,1310988,1310988,1310996,1311004,0,0.0003461308,5.587317e-05,0.00034978564,0.0,1,1,1,0,1,1,1,0
6196000,1310988,1310988,1310996,1311004,0,0.023801712,0.02090284,0.044604506,0.0,1310988,1310988,1310996,1311004,0,0.00024770724,0.00014498884,0.0002491004,0.0,1,1,1,0,1,1,1,0
6396000,1310988,1310988,1310996,1311004,0,0.025029853,0.023280205,0.04130926,0.0,1310988,1310988,1310996,1311004,0,0.00029449273,0.00042300764,0.0005242007,0.0,1,1,1,0,1,1,1,0
6596000,1310988,1310988,1310996,1311004,0,0.012310608,0.008817183,0.012935442,0.0,1310988,1310988,1310996,1311004,0,0.0002951318,0.00018687242,0.0002627974,0.0,1,1,1,0,1,1,1,0
6796000,1310988,1310988,1310996,1311004,0,0.06898176,0.055695847,0.013365317,0.0,1310988,1310988,1310996,1311004,0,0.00023509687,0.00021094078,0.00027506956,0.0,1,1,1,0,1,1,1,0
6996000,1310988,1310988,1310996,1311004,0,0.027960101,0.019084465,0.02813229,0.0,1310988,1310988,1310996,1311004,0,0.00044139376,0.00013467619,0.00048843975,0.0,1,1,1,0,1,1,1,0
7196000,1310988,1310988,1310996,1311004,0,0.02828082,0.030596001,0.039365195,0.0,1310988,1310988,1310996,1311004,0,0.00030929054,0.0005784556,0.0006474199,0.0,1,1,1,0,1,1,1,0
7396000,1310988,1310988,1310996,1311004,0,0.006162312,0.019398782,0.020667218,0.0,1310988,1310988,1310996,1311004,0,0.0002127628,0.00017265917,0.00032132753,0.0,1,1,1,0,1,1,1,0
7596000,1310988,1310988,1310996,1311004,0,0.019401053,0.013933008,0.007238824,0.0,1310988,1310988,1310996,1311004,0,0.00039719735,0.0003577832,0.00031627115,0.0,1,1,1,0,1,1,1,0
7800000,1310988,1310988,1310996,1311004,0,0.016620412,0.02932586,0.02297941,0.0,1310988,1310988,1310996,1311004,0,0.0004982827,0.0005085475,0.0006440511,0.0,1,1,1,0,1,1,1,0
8000000,1310988,1310988,1310996,1311004,0,0.047142215,0.030440962,0.049197495,0.0,1310988,1310988,1310996,1311004,0,0.0005668144,0.00034864282,0.00045231945,0.0,1,1,1,0,1,1,1,0
8200000,1310988,1310988,1310996,1311004,0,0.0048450874,0.010682319,0.011787039,0.0,1310988,1310988,1310996,1311004,0,0.00015639777,0.00016481076,0.00016613124,0.0,1,1,1,0,1,1,1,0
8396000,1310988,1310988,1310996,1311004,0,0.020044442,0.019064918,0.022077892,0.0,1310988,1310988,1310996,1311004,0,9.723672e-05,0.0003150863,0.00037664277,0.0,1,1,1,0,1,1,1,0
8596000,1310988,1310988,1310996,1311004,0,0.038731612,0.023291804,0.017687747,0.0,1310988,1310988,1310996,1311004,0,0.00019080169,0.00018536695,0.00019000167,0.0,1,1,1,0,1,1,1,0
8796000,1310988,1310988,1310996,1311004,0,0.024661778,0.06190699,0.06380028,0.0,1310988,1310988,1310996,1311004,0,0.0004124042,0.00026155548,0.00017183142,0.0,1,1,1,0,1,1,1,0
9000000,1310988,1310988,1310996,1311004,0,0.0074194307,0.03143467,0.038334213,0.0,1310988,1310988,1310996,1311004,0,0.0002734317,0.0005277912,0.0004355961,0.0,1,1,1,0,1,1,1,0
9196000,1310988,1310988,1310996,1311004,0,0.013367007,0.009295439,0.013097515,0.0,1310988,1310988,1310996,1311004,0,0.0004443836,7.8731e-05,0.0005149416,0.0,1,1,1,0,1,1,1,0
9400000,1310988,1310988,1310996,1311004,0,0.017160619,0.057927374,0.045570325,0.0,1310988,1310988,1310996,1311004,0,0.0001456132,0.0005295276,0.0003972029,0.0,1,1,1,0,1,1,1,0
9600000,1310988,1310988,1310996,1311004,0,0.018964773,0.029320301,0.032000013,0.0,1310988,1310988,1310996,1311004,0,0.00015484382,2.595094e-05,0.00017135617,0.0,1,1,1,0,1,1,1,0
9800000,1310988,1310988,1310996,1311004,0,0.008560198,0.012578004,0.009481016,0.0,1310988,1310988,1310996,1311004,0,0.00016685385,0.00023019877,0.0003134316,0.0,1,1,1,0,1,1,1,0
9996000,1310988,1310988,1310996,1311004,0,0.034939308,0.016623009,0.02366581,0.0,1310988,1310988,1310996,1311004,0,0.00027924514,0.00022895986,0.00044427798,0.0,1,1,1,0,1,1,1,0
10196000,1310988,1310988,1310996,1311004,0,0.036720607,0.025820544,0.012186858,0.0,1310988,1310988,1310996,1311004,0,0.00040926674,0.00013208608,0.00031091736,0.0,1,1,1,0,1,1,1,0
10396000,1310988,1310988,1310996,1311004,0,0.020151148,0.025167752,0.03010073,0.0,1310988,1310988,1310996,1311004,0,0.00038684608,0.0007315305,0.000822345,0.0,1,1,1,0,1,1,1,0
10600000,1310988,1310988,1310996,1311004,0,0.023089603,0.031309932,0.011184184,0.0,1310988,1310988,1310996,1311004,0,0.00027564156,7.163943e-05,0.000237217,0.0,1,1,1,0,1,1,1,0
10796000,1310988,1310988,1310996,1311004,0,0.010440647,0.041711483,0.051053725,0.0,1310988,1310988,1310996,1311004,0,0.00028255672,0.001031772,0.000887741,0.0,1,1,1,0,1,1,1,0
11000000,1310988,1310988,1310996,1311004,0,0.042754415,0.011288697,0.037832696,0.0,1310988,1310988,1310996,1311004,0,0.0010843719,0.0005950029,0.00064476737,0.0,1,1,1,0,1,1,1,0
