timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1016000,0.0,0.0,488.03162,0.0,0.0,0.0,0.0,1,0,0,0
8408000,47.397741777333835,8.545594056490389,488.04376,-0.013639856,0.011778781,-0.012149004,1.5575684,1,1,1,0
14636000,47.39774210847919,8.54559445709746,487.9766,0.023181828,0.041931834,0.05503245,1.577059,1,1,1,0
16304000,47.39774183348586,8.54559393600988,487.935,-0.007396035,0.002710406,0.0966241,1.582237,1,1,1,0
35432000,47.39774183348586,8.54559393600988,487.935,-0.007396035,0.002710406,0.0966241,1.567623,1,1,1,0
82280000,47.39777601374806,8.545621163725443,488.37128,3.793276,2.0520957,-0.33967054,1.574165,1,1,1,0
