timestamp,load,ram_usage
1004000,0.1,0.47611985
1504000,0.09803922,0.47600752
2004000,0.08,0.47643563
2504000,0.06,0.47644547
3004000,0.08,0.47654253
3504000,0.06,0.47656468
4004000,0.08,0.47480208
4504000,0.05882353,0.47471043
5004000,0.08,0.47463062
5504000,0.08,0.4746119
6004000,0.08,0.47470945
6504000,0.06,0.47462964
7004000,0.1,0.47466463
7504000,0.06,0.474604
8004000,0.08,0.47474542
8504000,0.078431375,0.47493902
9004000,0.1,0.4751326
9504000,0.06,0.47508237
10004000,0.1,0.4744395
10504000,0.06,0.4750282
11004000,0.078431375,0.47567353
11504000,0.08,0.47739083
12004000,0.08,0.4764829
12504000,0.1,0.47668883
13004000,0.08,0.47727948
13504000,0.08,0.47742283
14004000,0.08,0.47739822
14504000,0.08,0.47733516
15004000,0.08,0.47717407
15504000,0.08,0.47708786
16004000,0.08,0.4771322
16504000,0.08,0.47721496
17004000,0.05882353,0.4767031
17504000,0.1,0.4768307
18004000,0.08,0.47697258
18504000,0.08,0.47684547
19004000,0.08,0.47673267
19504000,0.06,0.47682086
20004000,0.078431375,0.47683907
20504000,0.1,0.47679278
21004000,0.06,0.47680116
21504000,0.08,0.47688735
22004000,0.1,0.47688392
22504000,0.08,0.47691938
23004000,0.06,0.4769578
23504000,0.08,0.47688833
24004000,0.08,0.47691345
24504000,0.08,0.47696617
25004000,0.06,0.4770041
25504000,0.08,0.47706816
26004000,0.1,0.4770376
26504000,0.05882353,0.47702727
27004000,0.083333336,0.47690755
27504000,0.05,0.47685683
28004000,0.08,0.477077
28504000,0.08196721,0.47714204
29004000,0.08,0.4771061
29504000,0.08,0.47712332
30004000,0.1,0.47712627
30504000,0.08,0.4771115
31004000,0.08,0.47700462
31504000,0.06,0.4770312
32004000,0.08,0.47701642
32504000,0.1,0.47691396
33004000,0.08,0.47682774
33504000,0.08,0.47683513
34004000,0.08,0.4768696
34504000,0.06666667,0.47680214
35004000,0.05882353,0.47674793
35504000,0.083333336,0.47680017
36004000,0.08,0.47693023
36504000,0.1,0.47703812
37004000,0.08,0.47702825
37504000,0.078431375,0.4771583
38004000,0.08,0.47713464
38504000,0.08,0.4771982
39004000,0.08,0.47725633
39504000,0.08,0.4772859
40004000,0.08,0.4772115
40504000,0.078431375,0.47713464
41004000,0.06,0.4771125
41504000,0.08,0.474905
42004000,0.057142857,0.47483605
42504000,0.08,0.4748868
43004000,0.08,0.4747474
43504000,0.06,0.47485626
44004000,0.08,0.47490552
44504000,0.08,0.47485083
45004000,0.1,0.47500208
45504000,0.05882353,0.47503605
46004000,0.08,0.4748937
46504000,0.08,0.47500208
47004000,0.08,0.474874
47504000,0.08,0.4748794
48004000,0.078431375,0.47491932
48504000,0.08,0.47496808
49004000,0.06,0.47498482
49504000,0.08,0.4750011
50004000,0.08,0.47585383
50504000,0.1,0.47577205
51004000,0.05882353,0.4759947
51504000,0.06,0.4758878
52004000,0.08,0.47590604
52504000,0.08,0.47591096
53004000,0.08,0.4758952
53504000,0.08,0.47592378
54004000,0.06,0.475874
54504000,0.08,0.47589076
55004000,0.08,0.47595727
55504000,0.06666667,0.4759627
56004000,0.06,0.4760026
56504000,0.08,0.47598732
57004000,0.06,0.47605136
57504000,0.1,0.47605678
58004000,0.05882353,0.47610605
58504000,0.08,0.47609276
59004000,0.06,0.4759947
59504000,0.08,0.47609225
60004000,0.08,0.47614053
60504000,0.08,0.47620064
61004000,0.08,0.4762026
61504000,0.06,0.47612083
62004000,0.08,0.4761159
62504000,0.078431375,0.47619128
63004000,0.06122449,0.47617996
63504000,0.078431375,0.47617996
64004000,0.06122449,0.47627306
64504000,0.078431375,0.4763302
65004000,0.06,0.47630212
65504000,0.1,0.47629768
66004000,0.06,0.47632134
66504000,0.06,0.4763425
67004000,0.08,0.47629866
67504000,0.08,0.47597894
68004000,0.078431375,0.47613463
68504000,0.08,0.476108
69004000,0.08,0.4760484
69504000,0.06,0.47583166
70004000,0.08,0.47539175
70504000,0.08,0.47556514
71004000,0.06666667,0.47558978
71504000,0.08,0.47576022
72004000,0.08,0.4756888
72504000,0.05882353,0.47573903
73004000,0.08,0.47555873
73504000,0.06,0.47572625
74004000,0.1,0.47573856
74504000,0.08,0.47570506
75004000,0.06,0.47582376
75504000,0.08,0.4759957
76004000,0.08,0.4756435
76504000,0.06,0.47574198
77004000,0.08,0.4758755
77504000,0.08,0.4759903
78004000,0.1,0.47601244
78504000,0.06,0.47597206
79004000,0.08,0.4759898
79504000,0.08,0.47596416
80004000,0.05,0.4759957
80504000,0.08,0.47563905
81004000,0.08,0.47585827
81504000,0.078431375,0.47595876
82004000,0.08,0.4759366
82504000,0.08,0.4758632
83004000,0.1,0.4763046
