timestamp,speed_xy,speed_up,speed_down,want_takeoff
8708000,5.0,3.0,1.0,0
8728000,5.0,3.0,1.0,0
9588000,5.0,3.0,1.0,0
75668000,5.0,3.0,1.0,0
75688000,5.0,3.0,1.0,0
76668000,5.0,3.0,1.0,0
77668000,5.0,3.0,1.0,0
78668000,5.0,3.0,1.0,0
79668000,5.0,3.0,1.0,0
80668000,5.0,3.0,1.0,0
81668000,5.0,3.0,1.0,0
82668000,5.0,3.0,1.0,0
