timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
200000,200000,0.021525733,0.0013335198,-0.002365818,0.0,0.0,0.0,0.0,-1.0
204000,204000,0.02673528,-0.0031986574,-0.0013653965,0.0,0.0,0.0,0.0,-1.0
252000,252000,0.09657229,-0.00031938686,0.00058169384,0.0,0.0,0.0,0.0,-1.0
300000,300000,0.021280318,-0.010125756,0.0017456486,0.0,0.0,0.0,0.0,-1.0
352000,352000,-0.04289835,-0.00019298232,-0.00042218162,0.0,0.0,0.0,0.0,-1.0
400000,400000,-0.110365994,0.0070843147,-0.0012511386,0.0,0.0,0.0,0.0,-1.0
452000,452000,0.024204616,0.003128912,-0.0013603695,0.0,0.0,0.0,0.0,-1.0
500000,500000,0.092065796,0.0034875155,0.0008066304,0.0,0.0,0.0,0.0,-1.0
552000,552000,-0.0076865563,0.0011846396,9.6330106e-05,0.0,0.0,0.0,0.0,-1.0
600000,600000,-0.083023585,-0.013160414,-0.0008837891,0.0,0.0,0.0,0.0,-1.0
652000,652000,0.028040605,0.0046002367,0.0003227312,0.0,0.0,0.0,0.0,-1.0
700000,700000,0.034183774,0.013223427,0.002839438,0.0,0.0,0.0,0.0,-1.0
752000,752000,-0.069922455,0.0011006006,0.0010851148,0.0,0.0,0.0,0.0,-1.0
800000,800000,0.03711221,0.00027549366,0.0011149977,0.0,0.0,0.0,0.0,-1.0
852000,852000,-0.041380614,-0.012326249,-0.0012246019,0.0,0.0,0.0,0.0,-1.0
900000,900000,0.0013095837,-0.0007012854,0.0017686908,0.0,0.0,0.0,0.0,-1.0
952000,952000,0.0018239439,-0.0035683594,8.99053e-05,0.0,0.0,0.0,0.0,-1.0
996000,996000,-0.002279425,0.0067966194,0.00022142664,0.0,0.0,0.0,0.0,-1.0
1048000,1048000,0.0025662996,-0.0010846327,0.0008723829,0.0,0.0,0.0,0.0,-1.0
1096000,1096000,-0.0010012056,0.00091226376,-0.0011015113,0.0,0.0,0.0,0.0,-1.0
1152000,1152000,-0.0009937593,-0.003039037,0.00016749924,0.0,0.0,0.0,0.0,-1.0
