timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
132000,inf,0,1,1,1,0,0,1,1,0,1
1136000,inf,0,1,1,1,0,0,1,0,0,1
2136000,inf,0,1,1,1,0,0,1,0,0,1
3136000,inf,0,1,1,1,0,0,1,0,0,1
4136000,inf,0,1,1,1,0,0,1,0,0,1
5136000,inf,0,1,1,1,0,0,1,0,0,1
6136000,inf,0,1,1,1,0,0,1,0,0,1
7136000,inf,0,1,1,1,0,0,1,0,0,1
8136000,inf,0,1,1,1,0,0,1,0,0,1
8428000,inf,0,1,1,1,1,1,1,0,0,1
9428000,inf,0,1,1,1,1,1,1,0,0,1
9636000,inf,0,1,1,1,0,0,1,0,0,1
10636000,inf,0,1,1,1,0,0,1,0,0,1
11636000,inf,0,1,1,1,0,0,1,0,0,1
12636000,inf,0,1,1,1,0,0,1,0,0,1
13636000,inf,0,1,1,1,0,0,1,0,0,1
14636000,inf,0,1,1,1,0,0,1,0,0,1
15636000,inf,0,1,1,1,1,0,1,0,0,1
16296000,inf,0,1,0,0,1,0,1,0,0,1
16308000,inf,0,0,0,0,1,0,1,0,0,1
17308000,inf,0,0,0,0,1,0,0,0,0,1
18308000,inf,0,0,0,0,1,0,0,0,0,1
19308000,inf,0,0,0,0,1,0,0,0,0,1
20308000,inf,0,0,0,0,1,0,0,0,0,1
21296000,inf,0,0,0,0,0,0,0,0,0,1
22296000,inf,0,0,0,0,0,0,0,0,0,1
23296000,inf,0,0,0,0,0,0,0,0,0,1
24296000,inf,0,0,0,0,0,0,0,0,0,1
25296000,inf,0,0,0,0,0,0,0,0,0,1
26296000,inf,0,0,0,0,0,0,0,0,0,1
27296000,inf,0,0,0,0,0,0,0,0,0,1
28296000,inf,0,0,0,0,0,0,0,0,0,1
29296000,inf,0,0,0,0,0,0,0,0,0,1
30296000,inf,0,0,0,0,0,0,0,0,0,1
31296000,inf,0,0,0,0,0,0,0,0,0,1
32296000,inf,0,0,0,0,0,0,0,0,0,1
33296000,inf,0,0,0,0,0,0,0,0,0,1
34296000,inf,0,0,0,0,0,0,0,0,0,1
35296000,inf,0,0,0,0,0,0,0,0,0,1
36296000,inf,0,0,0,0,0,0,0,0,0,1
37296000,inf,0,0,0,0,0,0,0,0,0,1
38296000,inf,0,0,0,0,0,0,0,0,0,1
39296000,inf,0,0,0,0,0,0,0,0,0,1
40296000,inf,0,0,0,0,0,0,0,0,0,1
41296000,inf,0,0,0,0,0,0,0,0,0,1
42296000,inf,0,0,0,0,0,0,0,0,0,1
43296000,inf,0,0,0,0,0,0,0,1,0,1
44296000,inf,0,0,0,0,0,0,0,1,0,1
45296000,inf,0,0,0,0,0,0,0,1,0,1
46296000,inf,0,0,0,0,0,0,0,0,0,1
47296000,inf,0,0,0,0,0,0,0,0,0,1
48296000,inf,0,0,0,0,0,0,0,0,0,1
49296000,inf,0,0,0,0,0,0,0,0,0,1
50296000,inf,0,0,0,0,0,0,0,0,0,1
51296000,inf,0,0,0,0,0,0,0,0,0,1
52296000,inf,0,0,0,0,0,0,0,0,0,1
53296000,inf,0,0,0,0,0,0,0,0,0,1
54296000,inf,0,0,0,0,0,0,0,0,0,1
55296000,inf,0,0,0,0,0,0,0,0,0,1
56296000,inf,0,0,0,0,0,0,0,0,0,1
57296000,inf,0,0,0,0,0,0,0,0,0,1
58296000,inf,0,0,0,0,0,0,0,0,0,1
59296000,inf,0,0,0,0,0,0,0,0,0,1
60296000,inf,0,0,0,0,0,0,0,1,0,1
61296000,inf,0,0,0,0,0,0,0,1,0,1
62296000,inf,0,0,0,0,0,0,0,1,0,1
63296000,inf,0,0,0,0,0,0,0,1,0,1
64296000,inf,0,0,0,0,0,0,0,1,0,1
65296000,inf,0,0,0,0,0,0,0,1,0,1
66296000,inf,0,0,0,0,0,0,0,1,0,1
67296000,inf,0,0,0,0,0,0,0,1,0,1
68296000,inf,0,0,0,0,0,0,0,1,0,1
69296000,inf,0,0,0,0,0,0,0,0,0,1
70296000,inf,0,0,0,0,0,0,0,0,0,1
71296000,inf,0,0,0,0,0,0,0,0,0,1
72296000,inf,0,0,0,0,0,0,0,0,0,1
73296000,inf,0,0,0,0,0,0,0,0,0,1
74296000,inf,0,0,0,0,0,0,0,0,0,1
75296000,inf,0,0,0,0,0,0,0,0,0,1
76296000,inf,0,0,0,0,0,0,0,0,0,1
76448000,inf,0,0,0,0,1,1,0,1,0,1
77448000,inf,0,0,0,0,1,1,0,1,0,1
78448000,inf,0,0,0,0,1,1,0,1,0,1
79156000,inf,0,1,0,0,1,1,1,0,0,1
79928000,inf,0,1,1,0,1,1,1,0,0,1
80268000,inf,0,1,1,1,1,1,1,0,0,1
81268000,inf,0,1,1,1,1,1,1,0,0,1
82268000,inf,0,1,1,1,1,1,1,0,0,1
83268000,inf,0,1,1,1,1,1,1,0,0,1
