timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1310988,0.6775591,1.1731589,-9.141062,11.827728,0,0,0,0,1
1972000,1972000,1310988,0.047884032,-0.34476504,-9.92636,11.827728,0,0,0,0,1
2972000,2972000,1310988,0.06703765,-0.045489833,-9.660604,11.827728,0,0,0,0,1
3972000,3972000,1310988,-1.8459295,0.36152446,-8.010999,11.827728,0,0,0,0,1
4972000,4972000,1310988,0.074220255,0.62967503,-9.890448,11.827728,0,0,0,0,1
5972000,5972000,1310988,0.08619126,0.34715924,-9.976639,11.827728,0,0,0,0,1
6972000,6972000,1310988,0.15083471,0.545878,-9.923966,11.827728,0,0,0,0,1
7972000,7972000,1310988,-0.016759412,-0.59136784,-9.902418,11.827728,0,0,0,0,1
8972000,8972000,1310988,0.17956513,0.5674258,-9.64145,11.827728,0,0,0,0,1
9972000,9972000,1310988,0.09816227,0.49799395,-9.825804,11.827728,0,0,0,0,1
10972000,10972000,1310988,-2.0159178,0.16519992,-7.908048,11.827728,0,0,0,0,1
11972000,11972000,1310988,0.021547815,0.62728083,-9.964667,11.827728,0,0,0,0,1
12972000,12972000,1310988,0.1340753,-0.19871874,-10.038888,11.827728,0,0,0,0,1
13972000,13972000,1310988,0.1388637,-0.7182605,-9.442732,11.827728,0,0,0,0,1
14972000,14972000,1310988,-0.20590134,-0.021547815,-9.330204,11.827728,0,0,0,0,1
15972000,15972000,1310988,0.016759412,-0.095768064,-10.158598,11.827728,0,0,0,0,1
16972000,16972000,1310988,0.14604631,-0.08379706,-9.89763,11.827728,0,0,0,0,1
17972000,17972000,1310988,0.22744916,-0.19393034,-9.878476,11.827728,0,0,0,0,1
18972000,18972000,1310988,-0.22505496,0.2801216,-10.3692875,11.827576,0,0,0,0,1
19972000,19972000,1310988,-0.2873042,0.06943185,-9.665392,11.827515,0,0,0,0,1
20972000,20972000,1310988,-0.23702596,0.035913024,-9.809045,11.827545,0,0,0,0,1
21972000,21972000,1310988,-0.25378537,0.02873042,-9.701305,11.827087,0,0,0,0,1
22972000,22972000,1310988,-0.11971009,0.04309563,-9.744401,11.826294,0,0,0,0,1
23972000,23972000,1310988,-0.06703765,0.06703765,-9.694122,11.825348,0,0,0,0,1
24972000,24972000,1310988,-0.033518825,0.110133275,-9.718064,11.824432,0,0,0,0,1
25972000,25972000,1310988,-0.019153614,0.05746084,-9.615114,11.823578,0,0,0,0,1
26972000,26972000,1310988,-0.038307227,0.1340753,-9.6845455,11.822815,0,0,0,0,1
27972000,27972000,1310988,0.0023942017,0.08140286,-9.701305,11.822205,0,0,0,0,1
28972000,28972000,1310988,-0.035913024,0.07182605,-9.639056,11.821655,0,0,0,0,1
29972000,29972000,1310988,0.050278235,0.09816227,-9.7084875,11.821167,0,0,0,0,1
30972000,30972000,1310988,-0.021547815,0.11492168,-9.782708,11.820709,0,0,0,0,1
31972000,31972000,1310988,0.016759412,0.05746084,-9.722853,11.82016,0,0,0,0,1
32972000,32972000,1310988,0.023942016,0.033518825,-9.65821,11.81958,0,0,0,0,1
33972000,33972000,1310988,-0.04070143,0.12928689,-9.718064,11.818909,0,0,0,0,1
34972000,34972000,1310988,0.093373865,0.05267244,-9.703699,11.818146,0,0,0,0,1
35972000,35972000,1310988,0.0047884034,0.011971008,-9.722853,11.817352,0,0,0,0,1
36972000,36972000,1310988,-0.05746084,0.095768064,-9.765948,11.816528,0,0,0,0,1
37972000,37972000,1310988,0.04309563,-0.050278235,-9.691729,11.815613,0,0,0,0,1
38972000,38972000,1310988,-0.021547815,-0.059855044,-9.7563715,11.814667,0,0,0,0,1
39972000,39972000,1310988,0.01436521,-0.22026655,-9.591172,11.81485,0,0,0,0,1
40972000,40972000,1310988,0.021547815,-0.14604631,-9.674969,11.816071,0,0,0,0,1
41972000,41972000,1310988,-0.06464344,-0.08140286,-9.622296,11.817596,0,0,0,0,1
42972000,42972000,1310988,-0.023942016,-0.11731588,-9.643845,11.81958,0,0,0,0,1
43972000,43972000,1310988,-0.023942016,-0.17238252,-9.595961,11.822113,0,0,0,0,1
44972000,44972000,1310988,-0.038307227,-0.12928689,-9.49301,11.825531,0,0,0,0,1
45972000,45972000,1310988,0.021547815,0.0,-9.722853,11.826904,0,0,0,0,1
46972000,46972000,1310988,-0.02873042,-0.04309563,-9.722853,11.825317,0,0,0,0,1
47972000,47972000,1310988,0.062249243,0.01436521,-9.775525,11.823853,0,0,0,0,1
48972000,48972000,1310988,-0.0047884034,-0.038307227,-9.749189,11.82251,0,0,0,0,1
49972000,49972000,1310988,0.01436521,-0.047884032,-9.694122,11.821289,0,0,0,0,1
50972000,50972000,1310988,-0.023942016,-0.007182605,-9.737218,11.820099,0,0,0,0,1
51972000,51972000,1310988,0.05267244,-0.10055647,-9.749189,11.819,0,0,0,0,1
52972000,52972000,1310988,0.088585466,-0.007182605,-9.691729,11.817932,0,0,0,0,1
