timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
1512000,4000000.0,1.0,0.0,0.0,188,0,0.0,37,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2036000,4000000.0,1.0,21077.69,0.0,268,0,2450.1992,64,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2788000,4000000.0,1.0,21077.69,0.0,393,0,2450.1992,104,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3780000,4000000.0,1.0,13691.235,0.0,549,0,2498.008,156,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4828000,4000000.0,1.0,13579.682,0.0,715,0,2456.1753,212,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5724000,4000000.0,1.0,13907.371,0.0,858,0,2557.769,260,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6720000,4000000.0,1.0,13551.793,0.0,1017,0,2500.996,312,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7720000,4000000.0,1.0,13647.411,0.0,1296,0,2500.996,364,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8712000,4000000.0,1.0,21555.777,0.0,1694,0,2476.0957,416,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9712000,4000000.0,1.0,24149.402,0.0,2103,0,2540.8367,469,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10708000,4000000.0,1.0,24234.064,0.0,2513,0,2494.024,521,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11704000,4000000.0,1.0,24238.049,0.0,3580,0,2476.0957,574,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12700000,4000000.0,1.0,48624.504,0.0,3997,0,2490.0398,625,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13600000,4000000.0,1.0,24616.535,0.0,4367,0,2500.996,673,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14596000,4000000.0,1.0,24192.232,0.0,4775,0,2476.0957,725,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15496000,4000000.0,1.0,24341.635,0.0,5145,0,2520.9165,774,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16492000,4000000.0,1.0,24111.555,0.0,5556,0,2500.996,832,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17388000,4000000.0,1.0,24331.674,0.0,5924,0,2590.6375,880,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18388000,4000000.0,1.0,24137.451,0.0,6334,0,2541.8328,932,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19384000,4000000.0,1.0,24519.922,0.0,6742,0,2412.3506,983,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20384000,4000000.0,1.0,24182.271,0.0,7152,0,2501.9922,1035,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21380000,4000000.0,1.0,24323.705,0.0,7560,0,2501.9922,1087,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22376000,4000000.0,1.0,24340.639,0.0,7968,0,2477.0918,1138,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23376000,4000000.0,1.0,24299.8,0.0,8377,0,2477.0918,1190,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
