timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
29296000,29296000,0.9,0.00041521655,-1.0745968,4.3663936,0.029384999,4.288525,0
29308000,29308000,0.9,0.00040940815,-1.1534342,4.349387,0.033987172,4.2648773,0
29396000,29396000,0.9,0.0003626457,-1.0866816,4.161856,0.031526446,4.092511,0
29496000,29496000,0.9,0.0003201619,-1.0622642,3.9662297,0.031611472,3.9037762,0
29596000,29596000,0.9,0.00028514146,-1.1209263,3.7794712,0.03693861,3.723009,0
29696000,29696000,0.9,0.00025580035,-1.1221603,3.6014497,0.0388499,3.5499437,0
29796000,29796000,0.9,0.00023088,-1.1004186,3.4301813,0.039224394,3.3829174,0
29888000,29888000,0.9,0.0002114724,-1.178658,3.2860239,0.046974525,3.236165,0
29988000,29988000,0.9,0.00019263751,-1.0937289,3.1302018,0.0424624,3.083669,0
30088000,30088000,0.9,0.00017617019,-1.06125,2.980895,0.04198036,2.937541,0
30196000,30196000,0.9,0.0001603051,-1.0913726,2.8209195,0.04691513,2.7862997,0
30288000,30288000,0.9,0.0001487967,-1.1111064,2.701828,0.050770458,2.6641793,0
30396000,30396000,0.9,0.00013624228,-1.1879396,2.5569425,0.06132327,2.527015,0
30496000,30496000,0.9,0.00012606547,-1.0475605,2.4342775,0.050089374,2.4061346,0
30596000,30596000,0.9,0.00011689565,-1.0846419,2.3170495,0.056415047,2.2907398,0
30688000,30688000,0.9,0.00010939394,-1.1021163,2.2185051,0.060834777,2.1893938,0
30796000,30796000,0.9,0.00010106567,-1.1309892,2.0990405,0.06771012,2.075948,0
30888000,30888000,0.9,9.486155e-05,-1.0852613,2.0097635,0.06511503,1.9839785,1
30988000,30988000,0.9,8.85332e-05,-1.0875821,1.9126103,0.068715565,1.8883263,1
31096000,31096000,0.9,8.2181505e-05,-1.0646875,1.8094248,0.06960834,1.7901936,1
31196000,31196000,0.9,7.690075e-05,-1.0514096,1.7219985,0.07132941,1.7038842,1
