timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0015390953,0.00010362196,4.315433e-08,-0.043670237,-0.024229145,-9.68445,0.001555286,-0.002961435,0.0009587381,11.827728,11.827728
1936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00066640164,2.7248969e-05,3.8843497e-09,-0.0065122293,-0.021834947,-9.77562,0.000809601,-0.0011078749,-0.0015126755,11.827728,11.827728
2936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00046754695,2.0870752e-05,6.662259e-10,0.02231396,-0.0020109583,-9.7960205,6.391575e-05,0.00080960116,-0.00066046393,11.827728,11.827728
3936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00045258825,2.0138586e-05,3.7495249e-10,0.051714763,-0.022409558,-9.763076,-6.3915904e-05,0.0012570121,0.0005752429,11.827728,11.827728
4936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00045048734,1.9266241e-05,3.2633307e-10,0.07680598,-0.030262537,-9.777441,0.00031957938,0.0015339808,0.0013635384,11.827728,11.827728
5936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00047171442,1.9279769e-05,3.3398778e-10,0.021547813,0.004884342,-9.783474,-0.00046871635,0.00031957933,-0.0005326322,11.827728,11.827728
6936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00052374863,1.9256318e-05,3.3498032e-10,0.03217807,-0.011683533,-9.780697,-8.522114e-05,0.00029827387,0.0018109496,11.827728,11.827728
7936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0004897625,2.0047335e-05,3.6335085e-10,0.015322889,-0.0045966967,-9.73559,-6.391587e-05,8.522096e-05,-0.0008735168,11.827728,11.827728
8936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00048405543,1.9760448e-05,3.49689e-10,0.02355894,0.0025859075,-9.775524,0.0003408847,-0.0015126759,0.00023435806,11.827728,11.827728
9936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00043425607,1.9037472e-05,3.085272e-10,0.012354082,-0.026240276,-9.752061,0.00066046393,0.0011291803,0.0008309063,11.827728,11.827728
10936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00047086924,2.0106278e-05,3.7238254e-10,-0.03265691,0.005267414,-9.773802,0.0014061491,0.0002982737,0.0004048005,11.827728,11.827728
11936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00052304077,1.9372572e-05,3.064261e-10,0.13292606,-0.0111089265,-9.733673,-0.0009587379,0.00093743263,0.0004048005,11.827728,11.827728
12936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00053028454,1.8502884e-05,3.1579706e-10,0.09979032,-0.024420688,-9.741337,-0.0013848436,-0.0011078751,-0.00021305289,11.827728,11.827728
13936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0004850732,2.0152373e-05,3.7596454e-10,0.008523359,-0.034189027,-9.716437,0.0012996226,0.00083090627,0.003408846,11.827728,11.827728
14936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0005823515,1.9929163e-05,3.396274e-10,0.016472109,-0.031986363,-9.680237,0.0018322548,0.00019174763,-0.00051132694,11.827728,11.827728
15936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00038218847,1.9189516e-05,3.1320208e-10,0.004788402,-0.021643417,-9.709158,-0.0011291801,-0.0007669905,-0.00036218992,11.827728,11.827728
16936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0004718464,1.9607643e-05,3.1799183e-10,-0.014173671,-0.02633605,-9.707818,-0.0011078749,-0.0027270769,0.0007030745,11.827728,11.827728
17936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0003971444,1.7438293e-05,2.6748678e-10,-0.01580173,-0.020111123,-9.702837,0.002151834,-0.00042610583,0.00070307445,11.827728,11.827728
18936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0007405817,2.9042913e-05,2.7358737e-09,-0.09471461,0.00019170353,-9.6041,-0.034748927,-0.028421259,-0.008351674,11.827698,11.827698
19936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00026243494,2.436196e-05,1.3873025e-08,-0.10285488,-0.017812679,-10.397443,0.008309063,0.2665291,-0.032447953,11.827105,11.827105
20936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0002017,2.3920324e-05,8.367151e-09,0.015801728,-0.038019754,-9.582935,0.0025779398,0.026482474,0.019153455,11.823281,11.823281
21936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00018164239,2.1274269e-05,1.0046894e-08,0.04663904,-0.058322582,-9.434209,-0.0025992452,-0.17306288,-0.0020453108,11.818966,11.818966
22936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00018712909,2.2146767e-05,9.120162e-09,0.025378536,-0.07249626,-9.551046,-0.005986786,-0.22283202,0.052197948,11.816445,11.816445
23936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0001947386,2.3569452e-05,8.303538e-09,-0.018100167,-0.057843722,-10.691643,0.019409118,-0.035707664,-0.02944391,11.8145685,11.8145685
24936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0001844144,2.0779971e-05,7.886983e-09,-0.022409728,-0.063110985,-9.293334,0.0005326323,0.11076619,0.0021092251,11.811699,11.811699
25936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00017709189,1.9372103e-05,7.0065798e-09,-0.034093432,-0.04165894,-9.630629,0.004175837,0.21190238,-2.1301536e-05,11.811604,11.811604
26936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00019187246,2.2432694e-05,6.424001e-09,-0.08954315,-0.022409558,-9.752925,0.006199839,0.143342,-0.0005965456,11.81226,11.81226
27936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00023612507,2.636858e-05,1.12273035e-08,-0.048458643,-0.043574307,-9.352325,0.014807176,-0.024288038,0.07186273,11.812968,11.812968
28936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00018627239,2.4511186e-05,1.3844793e-08,-0.043287173,-0.010055481,-9.544821,-0.0042610583,-0.1929833,-0.03376889,11.81662,11.81662
29936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00017794369,2.4099825e-05,1.1605442e-08,0.02011129,0.009289671,-9.69939,-0.00034088467,-0.3031103,0.009395626,11.821072,11.821072
30936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00018776549,2.6730757e-05,9.486612e-09,0.028634652,-0.039073203,-9.687227,0.006348976,-0.15554991,-0.002215753,11.825716,11.825716
