timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
20000,0,0,1,0,0,0,0,0
524000,0,0,1,0,0,0,0,0
1028000,0,0,1,0,0,0,0,0
1256000,0,0,1,0,0,0,0,0
1520000,0,0,1,0,0,0,0,0
2024000,0,0,1,0,0,0,0,0
2528000,0,0,1,0,0,0,0,0
3032000,0,0,1,0,0,0,0,0
3536000,0,0,1,0,0,0,0,0
4040000,0,0,1,0,0,0,0,0
4544000,0,0,1,0,0,0,0,0
5048000,0,0,1,0,0,0,0,0
5552000,0,0,1,0,0,0,0,0
6056000,0,0,1,0,0,0,0,0
6560000,0,0,1,0,0,0,0,0
6800000,0,0,1,0,0,0,0,0
6824000,0,0,1,0,0,0,0,0
7328000,0,0,1,0,0,0,0,0
7832000,0,0,1,0,0,0,0,0
8336000,0,0,1,0,0,0,0,0
8840000,0,0,1,0,0,0,0,0
9344000,0,0,1,0,0,0,0,0
9620000,0,0,1,0,0,0,0,0
10124000,0,0,1,0,0,0,0,0
10628000,0,0,1,0,0,0,0,0
11132000,0,0,1,0,0,0,0,0
11636000,0,0,1,0,0,0,0,0
12140000,0,0,1,0,0,0,0,0
12644000,0,0,1,0,0,0,0,0
13148000,0,0,1,0,0,0,0,0
13652000,0,0,1,0,0,0,0,0
14156000,0,0,1,0,0,0,0,0
14648000,1,0,1,0,0,0,0,0
15152000,1,0,1,0,0,0,0,0
15656000,1,0,1,0,0,0,0,0
16160000,1,0,1,0,0,0,0,0
16664000,1,0,1,0,0,0,0,0
17168000,1,0,1,0,0,0,0,0
17672000,1,0,1,0,0,0,0,0
18176000,1,0,1,0,0,0,0,0
18680000,1,0,1,0,0,0,0,0
19184000,1,0,1,0,0,0,0,0
19688000,1,0,1,0,0,0,0,0
20192000,1,0,1,0,0,0,0,0
20696000,1,0,1,0,0,0,0,0
21200000,1,0,1,0,0,0,0,0
21704000,1,0,1,0,0,0,0,0
22208000,1,0,1,0,0,0,0,0
22712000,1,0,1,0,0,0,0,0
23216000,1,0,1,0,0,0,0,0
23720000,1,0,1,0,0,0,0,0
24224000,1,0,1,0,0,0,0,0
24728000,1,0,1,0,0,0,0,0
25232000,1,0,1,0,0,0,0,0
25736000,1,0,1,0,0,0,0,0
26240000,1,0,1,0,0,0,0,0
26744000,1,0,1,0,0,0,0,0
27248000,1,0,1,0,0,0,0,0
27668000,1,0,1,0,0,0,0,0
28172000,1,0,1,0,0,0,0,0
28676000,1,0,1,0,0,0,0,0
29180000,1,0,1,0,0,0,0,0
29684000,1,0,1,0,0,0,0,0
30188000,1,0,1,0,0,0,0,0
30692000,1,0,1,0,0,0,0,0
31196000,1,0,1,0,0,0,0,0
31700000,1,0,1,0,0,0,0,0
32204000,1,0,1,0,0,0,0,0
32708000,1,0,1,0,0,0,0,0
33212000,1,0,1,0,0,0,0,0
33716000,1,0,1,0,0,0,0,0
34220000,1,0,1,0,0,0,0,0
34628000,0,0,1,0,0,0,0,0
35132000,0,0,1,0,0,0,0,0
