timestamp,main_state_changes,main_state
20000,0,0
524000,0,0
1028000,0,0
1256000,0,0
1520000,0,0
2024000,0,0
2528000,0,0
3032000,0,0
3536000,0,0
4040000,0,0
4544000,0,0
5048000,0,0
5552000,0,0
6056000,0,0
6560000,0,0
6800000,1,4
6824000,1,4
7328000,1,4
7832000,1,4
8336000,1,4
8840000,1,4
9344000,1,4
9620000,2,7
10124000,2,7
10628000,2,7
11132000,2,7
11636000,2,7
12140000,2,7
12644000,2,7
13148000,2,7
13652000,2,7
14156000,2,7
14648000,2,7
15152000,2,7
15656000,2,7
16160000,2,7
16664000,2,7
17168000,2,7
17672000,2,7
18176000,2,7
18680000,2,7
19184000,2,7
19688000,2,7
20192000,2,7
20696000,2,7
21200000,2,7
21704000,2,7
22208000,2,7
22712000,2,7
23216000,2,7
23720000,2,7
24224000,2,7
24728000,2,7
25232000,2,7
25736000,2,7
26240000,2,7
26744000,2,7
27248000,2,7
27668000,2,7
28172000,2,7
28676000,2,7
29180000,2,7
29684000,2,7
30188000,2,7
30692000,2,7
31196000,2,7
31700000,2,7
32204000,2,7
32708000,2,7
33212000,2,7
33716000,2,7
34220000,2,7
34628000,2,7
35132000,2,7
