timestamp,position,velocity,acceleration,attitude,body_rate
1344000,1,0,0,0,0
1380000,1,0,0,0,0
1444000,1,0,0,0,0
1544000,1,0,0,0,0
1644000,1,0,0,0,0
1744000,1,0,0,0,0
1848000,1,0,0,0,0
1944000,1,0,0,0,0
2048000,1,0,0,0,0
2144000,1,0,0,0,0
2248000,1,0,0,0,0
2344000,1,0,0,0,0
2444000,1,0,0,0,0
2544000,1,0,0,0,0
2648000,1,0,0,0,0
2748000,1,0,0,0,0
2844000,1,0,0,0,0
2944000,1,0,0,0,0
3044000,1,0,0,0,0
3144000,1,0,0,0,0
3248000,1,0,0,0,0
3344000,1,0,0,0,0
3444000,1,0,0,0,0
3548000,1,0,0,0,0
3644000,1,0,0,0,0
3744000,1,0,0,0,0
3848000,1,0,0,0,0
3948000,1,0,0,0,0
4044000,1,0,0,0,0
4144000,1,0,0,0,0
4248000,1,0,0,0,0
4348000,1,0,0,0,0
4444000,1,0,0,0,0
4544000,1,0,0,0,0
4648000,1,0,0,0,0
4748000,1,0,0,0,0
4844000,1,0,0,0,0
4944000,1,0,0,0,0
5044000,1,0,0,0,0
5144000,1,0,0,0,0
5248000,1,0,0,0,0
5348000,1,0,0,0,0
5444000,1,0,0,0,0
5544000,1,0,0,0,0
5644000,1,0,0,0,0
5744000,1,0,0,0,0
5844000,1,0,0,0,0
5944000,1,0,0,0,0
6044000,1,0,0,0,0
6148000,1,0,0,0,0
6244000,1,0,0,0,0
6344000,1,0,0,0,0
6444000,1,0,0,0,0
6544000,1,0,0,0,0
6648000,1,0,0,0,0
6748000,1,0,0,0,0
6844000,1,0,0,0,0
6948000,1,0,0,0,0
7044000,1,0,0,0,0
7144000,1,0,0,0,0
7248000,1,0,0,0,0
7348000,1,0,0,0,0
7444000,1,0,0,0,0
7548000,1,0,0,0,0
7644000,1,0,0,0,0
7744000,1,0,0,0,0
7848000,1,0,0,0,0
7944000,1,0,0,0,0
8044000,1,0,0,0,0
8148000,1,0,0,0,0
8244000,1,0,0,0,0
8344000,1,0,0,0,0
8444000,1,0,0,0,0
8544000,1,0,0,0,0
8648000,1,0,0,0,0
8748000,1,0,0,0,0
8844000,1,0,0,0,0
8944000,1,0,0,0,0
9044000,1,0,0,0,0
9148000,1,0,0,0,0
