timestamp,rtl_time_s,rtl_limit_fraction
6608000,3.2212503e-11,3.5791672e-14
7652000,0.008314326,9.238141e-06
8656000,0.0047544357,5.2827068e-06
9676000,0.005211096,5.7901066e-06
10684000,0.0034048548,3.7831721e-06
11696000,0.007520826,8.356475e-06
12696000,0.020025589,2.2250655e-05
13704000,0.024151614,2.6835129e-05
14704000,0.0028556196,3.172911e-06
15716000,0.0246129,2.7347669e-05
16716000,0.009394693,1.0438549e-05
17724000,0.02571846,2.8576067e-05
18736000,0.04541237,5.045819e-05
19744000,0.07404639,8.2273764e-05
20756000,0.6567114,0.00072967936
21756000,1.2972068,0.0014413409
22764000,1.7027094,0.0018918995
23776000,2.022382,0.0022470911
24784000,2.4338553,0.002704284
25796000,2.448533,0.0027205923
26796000,2.3640418,0.0026267134
27804000,1.9970143,0.002218905
28816000,1.2917392,0.001435266
29824000,0.772269,0.00085807673
30836000,0.7503212,0.0008336903
31836000,1.294833,0.0014387034
32844000,2.0954804,0.0023283116
33856000,2.4209929,0.002689992
34864000,2.481973,0.002757748
35876000,2.557704,0.0028418934
36876000,2.6868532,0.0029853925
37884000,2.718947,0.0030210523
38896000,2.7053251,0.003005917
39904000,2.6853156,0.0029836842
40916000,2.6748939,0.0029721044
41916000,2.6573997,0.0029526663
42924000,2.5875058,0.0028750068
43936000,2.467454,0.0027416158
44944000,2.1081607,0.0023424008
45956000,2.1980023,0.002442225
46956000,2.2134166,0.002459352
47964000,2.3245218,0.0025828022
48976000,2.4330196,0.0027033552
49984000,2.485424,0.0027615826
50996000,2.488478,0.0027649754
51996000,2.2096972,0.0024552194
53004000,2.1240516,0.0023600573
54016000,2.1716917,0.002412991
55024000,2.1539044,0.0023932273
56036000,2.1439862,0.0023822072
57036000,2.1494813,0.0023883127
58044000,2.1451242,0.0023834715
59056000,2.1284876,0.0023649863
60064000,1.4109733,0.0015677481
61076000,0.5527207,0.0006141342
62076000,0.42351767,0.00047057524
63084000,0.9590049,0.0010655611
64096000,1.9842616,0.0022047353
65104000,2.6356993,0.002928555
66116000,2.827419,0.003141577
67116000,2.7366014,0.0030406683
68124000,2.6063995,0.0028959997
69136000,2.3112154,0.0025680172
70144000,2.1535811,0.002392868
71156000,2.127615,0.0023640168
72156000,2.0409405,0.0022677118
73164000,1.943938,0.0021599312
74176000,1.9136184,0.0021262427
75184000,1.8933306,0.0021037008
76224000,1.7352071,0.0019280079
77236000,0.79558814,0.0008839869
