timestamp,mag_inconsistency_angle
496000,7.010626e-09
992000,6.9535915e-09
1496000,6.492204e-09
1992000,8.183983e-09
2496000,7.470422e-09
2992000,7.81026e-09
3500000,7.695478e-09
3992000,0.0002637968
4500000,4.5247485e-05
4996000,4.508098e-06
5488000,4.5617753e-07
5996000,5.142973e-08
6492000,1.1781187e-08
6996000,8.344544e-09
7492000,0.00062742515
7996000,5.927937e-05
8492000,5.902206e-06
9000000,5.657369e-07
9492000,6.212135e-08
10000000,1.3211782e-08
10496000,9.474533e-09
11000000,8.228567e-09
11496000,8.799762e-09
11992000,8.887656e-09
12496000,9.108552e-09
12992000,7.963548e-09
13496000,8.375278e-09
13992000,0.00045812185
14500000,4.3285527e-05
14596000,2.7282947e-05
