timestamp,load,ram_usage
1004000,0.1,0.39044046
1504000,0.08,0.39052665
2004000,0.06,0.3906981
2504000,0.08,0.3906582
3004000,0.08,0.39073652
3504000,0.08,0.3907572
4004000,0.06,0.39081386
4504000,0.08,0.3909715
5004000,0.08,0.3913178
5504000,0.083333336,0.39117298
6004000,0.05882353,0.39146018
6504000,0.1,0.39146414
7004000,0.08,0.3913937
7504000,0.06666667,0.39141586
8004000,0.078431375,0.39143655
8504000,0.08,0.39151832
9004000,0.08,0.3915735
9504000,0.08,0.39167055
10004000,0.06666667,0.3886783
10504000,0.08,0.38878176
11004000,0.08,0.38880935
11504000,0.08,0.3887862
12004000,0.078431375,0.38879114
12504000,0.08,0.38890246
13004000,0.08,0.38890442
13504000,0.08,0.38905913
14004000,0.08,0.38894433
14504000,0.06,0.38912514
15004000,0.078431375,0.38893202
15504000,0.1,0.3890015
16004000,0.06,0.38907537
16504000,0.08,0.389035
17004000,0.06,0.38905665
17504000,0.08,0.38880688
18004000,0.083333336,0.38846007
18504000,0.078431375,0.38906848
19004000,0.08,0.38821772
19504000,0.06,0.38846797
20004000,0.1,0.38881132
20504000,0.06,0.38913894
21004000,0.078431375,0.3892271
21504000,0.08,0.38924336
22004000,0.06,0.38928622
22504000,0.08,0.3893404
23004000,0.08,0.38934928
23504000,0.08,0.38948426
24004000,0.08,0.38946652
24504000,0.05882353,0.38957244
25004000,0.08163265,0.38910246
25504000,0.06557377,0.38933155
26004000,0.08,0.38932464
26504000,0.08,0.3888946
27004000,0.06,0.38870344
27504000,0.08,0.38898277
28004000,0.08,0.3888202
28504000,0.08,0.3888601
29004000,0.06,0.38889703
29504000,0.08,0.38894334
30004000,0.08,0.38891625
30504000,0.078431375,0.38892317
31004000,0.06779661,0.38892266
31504000,0.078431375,0.38892463
32004000,0.08,0.38896108
32504000,0.06,0.3889936
33004000,0.1,0.38889903
33504000,0.06,0.38889852
34004000,0.08,0.38903844
34504000,0.08,0.38897684
35004000,0.08,0.38902068
35504000,0.06666667,0.38897684
36004000,0.08,0.38904336
